AffidavitID,County,CDSCode,School ,Street,City,State,Zip,Telephone,Email ,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,Total Enrollment,Religious Classification,Religious Denomination
122125,Alameda,01611196933154,St. Joseph Notre Dame High School,1011 Chestnut Street,Alameda,CA,94501,510-523-1526,toconnor@sjnd.org,Alameda City Unified,Mr.,Simon,Chiu,Principal,schiu@sjnd.org,421,Religious,Roman Catholic
122193,Alameda,01612596973002,St. Lawrence O'Toole Elementary,3695 High Street,Oakland,CA,94619,510-530-0266,sdouthit@csdo.org,Oakland Unified,Mrs.,Sally,Douthit,Principal,sdouthit@csdo.org,165,Religious,Roman Catholic
122985,Alameda,01612916970636,St. Leander,451 Davis Street,San Leandro,CA,94577,510-351-4144,kheisick@csdo.org,San Leandro Unified,Mrs.,Lynne Kennedy,Mullen,Principal,lmullen@csdo.org,205,Religious,Roman Catholic
127316,Alameda,01612596967491,St. Martin De Porres,675 41st Street,Oakland,CA,94609,510-652-2220,pmitchell@csdo.org,Oakland Unified,Ms.,Ann,Magovern,President,amagovern@csdo.org,206,Religious,Roman Catholic
119754,Alameda,01612006967525,St. Michael Elementary,345 Church Street,Livermore,CA,94550,925-447-1888,stmichaelschool@smsliv.org,Livermore Valley Joint Unified,Mr.,Timothy,Hooke,Principal,thooke@csdo.org,225,Religious,Roman Catholic
128610,Alameda,01612596960694,St. Paul's Episcopal,116 Montecito Avenue,Oakland,CA,94610,510-285-9600,kmerry@spes.org,Oakland Unified,Ms.,Karan,Merry,Head of School,kmerry@spes.org,357,Religious,Episcopal
119064,Alameda,01750936959878,St. Philip Lutheran,8850 Davona Drive,Dublin,CA,94568,925-829-3857,tpackard@stphilipchurch.com,Dublin Unified,Mrs.,Trudy,Packard,Principal,tpackard@stphilipchurch.com,53,Religious,Lutheran
128067,Alameda,01611196973077,St. Philip Neri Elementary,1335 High Street,Alameda,CA,94501,510-521-0787,mkeast@csdo.org,Alameda City Unified,Mrs.,Janis,Allocco`,Principal,jallocco@csdo.org,248,Religious,Roman Catholic
117369,Alameda,01750937012222,St. Raymond,11557 Shannon Avenue,Dublin,CA,94568,925-828-4064,msnyder@csdo.org,Dublin Unified,Mrs.,Catherine,Deehan,Principal,cdeehan@csdo.org,306,Religious,Roman Catholic
129083,Alameda,01612596967533,St. Theresa School,4850 Clarewood,Oakland,CA,94618,510-547-3146,v_young@sttheresaschool.org,Oakland Unified,Mrs.,Judith A.,KoneffKlatt,Principal,j_koneffklatt@sttheresaschool.org,285,Religious,Roman Catholic
117564,Alameda,01612596203814,Starlite School,246 14th Street 2nd Floor,Oakland,CA,94612,510-238-8809,starliteschool@gmail.com,Oakland Unified,Ms.,Jennifer,Wong,Administrator,starliteschool@gmail.com,20,Non-religious,
123928,Alameda,01612916201172,Stars High School,545 Estudillo Avenue,San Leandro,CA,94577,510-352-9200,kscales@starsinc.com,San Leandro,Mrs.,Karly,Wiley,Administrator,kwiley@starsinc.com,34,Non-religious,
116544,Alameda,01612347045446,Stellar Academy for Dyslexics,38325 Cedar Boulevard,Newark,CA,94560,510-797-2227,stellaracademy@aol.com,Newark Unified,Mrs.,Beth,Mattsson-Boze',Director,stellaracademy@aol.com,20,Non-religious,
125493,Alameda,01611926142699,Stellar Preparatory High School,25800 Carlos Bee Boulevard,Hayward,CA,94542,510-408-6335,principal@stellarprephs.com,Hayward Unified,Mr.,Desmond,Gumbs,Headmaster,stellarprephigh@yahoo.com,50,Non-religious,
130610,Alameda,01611766206023,Stratford School,5301 Curtis Street,Fremont,CA,94538,510-438-9745,etariverdi@stratfordschools.com,Fremont Unified,Ms.,Ellie,Tariverdi,Principal,etariverdi@stratfordschools.com,358,Non-religious,
130673,Alameda,01751016143788,Stratford School,4576 Willow Road,Pleasanton,CA,94588,925-737-0001,sfigueroa@stratfordschools.com,Pleasanton Unified,Mr.,Sanny,Figueroa,Principal,sfigueroa@stratfordschools.com,110,Non-religious,
130786,Alameda,01611766141923,Stratford School,38495 Fremont Boulevard,Fremont,CA,94536,510-713-8900,jrattan@stratfordschools.com,Fremont Unified,Ms.,Jasbir,Rattan,Other,jrattan@stratfordschools.com,53,Non-religious,
128643,Alameda,01611436967442,The Berkeley School,1310 University Avenue,Berkeley,CA,94702,510-665-8800,info@theberkeleyschool.org,Berkeley Unified,Mr.,Mitch,Bostian,Head of School,mbostian@theberkeleyschool.org,199,Non-religious,
117217,Alameda,01611196141683,The Child Unique Montessori School,2226 Encinal Avenue,Alameda,CA,94501,510-521-9227,thechildunique@yahoo.com,Alameda Unified,Ms.,Kathryn,Davis,Administrator,thechildunique@yahoo.com,18,Non-religious,
128838,Alameda,01612596932818,The College Preparatory School,6100 Broadway,Oakland,CA,94618,510-652-0111,monique@college-prep.org,Oakland Unified,Ms.,Linh,Tran,Administrator,linh@college-prep.org,358,Non-religious,
129951,Alameda,01611436928766,The Crowden School,1475 Rose Street,Berkeley,CA,94702,510-559-6910,info@crowden.org,Berkeley Unified,Mr.,Brad,Johnson,Principal,bjohnson@crowden.org,53,Non-religious,
123247,Alameda,01612596141048,The Renaissance International School,3650 Dimond Avenue,Oakland,CA,94602,510-531-8566,info@therenaissanceschool.org,Oakland Unified,Ms.,Leslie,Hites,Head of School,leslieh@therenaissanceschool.org,80,Non-religious,
129599,Alameda,01611276138044,Tilden Preparatory School,1231 Solano Avenue,Albany,CA,94706,510-525-5506,1karenhobbs@gmail.com,Albany Unified,Dr.,Karen,Hobbs,Director,1karenhobbs@gmail.com,63,Non-religious,
120540,Alameda,01612427088743,Union City Christian School,33700 Alvarado Niles Road,Union City,CA,94587,510-489-0394,hollyc1028@yahoo.com,New Haven Unified,Mr.,Adam,Lopez,Administrator,hollyc1028@yahoo.com,78,Religious,Apostolic
119032,Alameda,01750936972657,Valley Christian Elementary School,7500 Inspiration Drive,Dublin,CA,94568,925-560-6270,vces@dublinvcc.org,Dublin Unified,Dr.,Roger,Valci,Superintendent,rvalci@dublinvcc.org,287,Religious,Other
122148,Alameda,01750936933170,Valley Christian Junior / Senior High School,7500 Inspiration Drive,Dublin,CA,94568,925-560-6240,acoackley@dublinvcc.org,Dublin Unified,Mr.,Roger,Valci,Superintendent,rvalci@dublinvcc.org,430,Religious,Assembly of God
118146,Alameda,01612006900773,Valley Montessori School,1273 North Livermore Avenue,Livermore,CA,94551,925-455-8021,e.brice@valleymontessorischool.com,Livermore Valley Joint Unified,Ms.,Ann,Clark,Administrator,a.clark@valleymontessorischool.com,304,Non-religious,
122147,Alameda,01611437045552,Via Center,2126 6th Street,Berkeley,CA,94710,510-848-1616,viacenter@viacenter.org,Berkeley Unified,Ms.,Angela,McGee,Administrator,angelamcgee5@gmail.com,23,Non-religious,
124328,Alameda,01612006203277,Vine and Branches Christian Schools,4303 East Avenue,Livermore,CA,94550,925-321-6828,vbcs.john155@gmail.com,Livermore Valley Joint Unified,Mrs.,Korynn,Philpott,Head of School,1eclecticmom@gmail.com,6,Non-religious,
130025,Alameda,01611436994651,Walden Center and School,2446 McKinley Avenue,Berkeley,CA,94703,510-841-7248,cloudswicks@gmail.com,Berkeley Unified,Ms.,Claudine,Swickard,Administrator,cloudswicks@gmail.com,93,Non-religious,
124616,Alameda,01611436134498,West-Wind Academy,4131 Piedmont Avenue,Oakland,CA,94611,510-601-1661,heidithompson1964@yahoo.com,Berkeley Unified,Mrs.,Heidi,Thompson,Head of School,heidithompson1964@yahoo.com,19,Non-religious,
128422,Alameda,01612596932768,WoodsEdge Inc. DBA Archway School,250 Forty-first Street,Oakland,CA,94611,510-547-4747,bruce@archwayschool.org,Oakland Unified School District,Mr.,Bruce,Schoup,Head of School,bruce@archwayschool.org,18,Non-religious,
128423,Alameda,01611436143846,WoodsEdge Inc. DBA: Archway School,1940 Virginia Street,Berkeley,CA,94709,510-849-4747,bruce@archwayschool.org,Berkeley Unified School District,Mr.,Bruce,Schoup,Head of School,bruce@archwayschool.org,40,Non-religious,
130664,Alameda,01612756973135,Zion Lutheran School,5201 Park Boulevard,Piedmont,CA,94611,510-530-7909,revpaul@zionlutheran.net,Piedmont City Unified,Rev.,Paul,Aldrich,Other,revpaul@zionlutheran.net,84,Religious,Lutheran
123564,Alpine,<>,Alpha Omega Academy,804 N 2nd Ave E,Rock Rapids,IA,51246,800-682-7396,dsecord@aoacademy.com,Form wouldn't let me submit w/o choosing a county,Dr.,Deborah,Secord,Director,dsecord@aoacademy.com,2618,Religious,Not affiliated with any denomination
119114,Amador,03739816983357,Sutter Hill Seventh-day Adventist,12900 Ridge Road,Sutter Creek,CA,95685,209-267-5849,lwebster@softcom.net,Amador County Unified,Mrs.,Lynnae,Webster,Principal,lwebster@softcom.net,6,Religious,Seventh-day Adventist
129260,Butte,04614247082878,American Christian Academy,776 Cleveland Avenue,Chico,CA,95928,530-342-0573,office@acaec.net,Chico Unified,Mrs.,Andi,Mathers,Administrator,office@acaec.net,51,Religious,Not affiliated with any denomination
125648,Butte,04615077082886,Amy Carmichael Christian Academy,1309 Tehama Avenue,Oroville,CA,95965,530-532-4214,shamrox12@comcast.net,Oroville City Elementary,Mr.,Patrick,Finn,Principal,shamrox12@comcast.net,7,Religious,Not affiliated with any denomination
120567,Butte,04615316144299,Barrettsvilla,746 Spring Lane,Paradise,CA,95969,530-310-1852,girlscoutsbarrett@gmail.com,Paradise Unified,Mrs.,Patricia,Barrett,Head of School,girlscoutsbarrett@gmail.com,11,Religious,Not affiliated with any denomination
121496,Butte,04615317080294,Champion Christian,5850 Clark Road,Paradise,CA,95969,530-413-9802,office@championcs.org,Paradise Unified,Mrs.,Claire,Hansen,Principal,mrshansen@championcs.org,35,Religious,Interdenominational
123200,Butte,04614246973168,Chico Christian,2801 Notre Dame,Chico,CA,95928,530-879-8989,bevlanders@ncchico.org,Chico Unified,Mrs.,Beverly,Landers,Principal,bevlanders@rocketmail.com,386,Religious,Other
118277,Butte,04614247034820,Chico Oaks Adventist School,1859 Hooker Oak Avenue,Chico,CA,95926,530-342-5043,secretary@chicooaks.gaggle.net,Chico Unified,Mr.,Rick,Nelson,Principal,secretary@chicooaks.gaggle.net,98,Religious,Seventh-day Adventist
119750,Butte,04615316132948,Cornerstone Christian School,6500 Clark Road,Paradise,CA,95969,530-877-3240,rhondawebb@fbcparadise.org,Paradise Unified,Mr.,Samuel,Walker,Administrator,samwalker@fbcparadise.org,35,Religious,Baptist
118472,Butte,04615236973887,Feather River Adventist,27 Cox Lane,Oroville,CA,95965,530-533-8848,lkhulse@gmail.com,Palermo Union,Mrs.,Launa,Rasmussen,Principal,lkhulse@gmail.com,12,Religious,Seventh-day Adventist
129056,Butte,04614247083439,International Christian School,15850 Richardson Springs Road,Chico,CA,95973,530-893-5619,icschico@gmail.com,Chico Unified,Mr.,Craig,Anderson,Director,admin@ywamchico.com,16,Religious,Interdenominational
118600,Butte,04615317094923,Magalia Adventist School,15204 Skyway,Magalia,CA,95954,530-873-9168,magaliaadventisteducation@gmail.com,Paradise Unified,Mr.,Tom,Hunt,Principal,magaliaadventisteducation@gmail.com,12,Religious,Seventh-day Adventist
130566,Butte,04614246967582,Notre Dame School,435 Hazel Street,Chico,CA,95928,530-342-2502,tsobieralski@ndschico.org,Chico Unified,Ms.,Teresa,Sobieralski,Principal,tsobieralski@ndschico.org,189,,
117395,Butte,04615076906598,Oroville Christian School,3785 Olive Highway,Oroville,CA,95966,530-533-2888,office@ocseagles.com,Oroville City Elementary,Dr.,Jerry,Keene,Principal,principal@ocseagles.com,91,Religious,Evangelical
119051,Butte,04615316973903,Paradise Adventist Academy,5699 Academy Drive,Paradise,CA,95969,530-877-6540,ltaggart@mypaa.net,Paradise Unified,Mr.,Lance,Taggart,Principal,ltaggart@mypaa.net,197,Religious,Seventh-day Adventist
129366,Butte,04615316933204,Paradise Christian School,1573 Bille Road,Paradise,CA,95969,530-872-9029,school@paradisefoursquare.org,Paradise Unified,Mr.,Richard,Zuris,Administrator,rich@paradisefoursquare.org,15,Religious,Church of the Four Square Gospel
116525,Butte,04615317095177,Pines Christian Academy,14098 Skyway,Magalia,CA,95954,530-873-1412,martin@magaliapines.org,Paradise Unified,Mr.,Doug,Crowder,Administrator,doug@magaliapines.or,17,Religious,Baptist
131449,Butte,04614247082480,Pleasant Valley Baptist School,13539 Garner Lane,Chico,CA,95973,530-343-0555,calvis@pvbaptist.org,Chico Unified Schools,Dr.,Tim,Ruhl,Principal,calvis@pvbaptist.org,49,Religious,Baptist
123233,Butte,04614247043482,Progressive Schoolhouse The,2400 Notre Dame Boulevard,Chico,CA,95928,530-345-5665,tennant.lori@gmail.com,Chico Unified,Ms.,Lori,Tennant,Administrator,progressiveschoolhouse@gmail.com,16,Non-religious,
127002,Butte,04614246136410,Rose Scott Learning Community Inc.,850 Palmetto Avenue,Chico,CA,95926,530-345-8101,rosescottschool@gmail.com,Chico Unified,Ms.,Cindy,Carlson,Administrator,rosescottschool@gmail.com,18,Non-religious,
120216,Butte,04615076143556,Sierra School of Butte County,2775 Yard Street,Oroville,CA,95966,530-533-5464,khancock@sierra-school.com,Oroville City Elementary,Ms.,Sheila,McCarthy,Director,smccarthy@sierra-school.com,24,Non-religious,
130801,Butte,04615076926109,St. Thomas the Apostle,1380 Bird Street,Oroville,CA,95965,530-534-6969,kheinert@stthomas-oroville.com,Oroville City Elementary,Ms.,Kasia,Heinert,Principal,kheinert@stthomas-oroville.com,93,Religious,Roman Catholic
127177,Butte,04614246144356,Trained In Truth Academy,3052 Grape Way,Chico,CA,95973,530-828-3574,cetarter@yahoo.com,Chico Unified,Mr.,Harold,Tarter,Head of School,hvtarter@yahoo.com,11,Religious,Not affiliated with any denomination
119045,Butte,04614247103864,Zanella Academy,1275 Virage Lane,Chico,CA,95973,530-828-6554,gphamilton@aol.com,Chico Unified,Mr.,Michael,Coogan,Administrator,gphamilton@aol.com,7,Non-religious,
132078,Calaveras,05615727078538,Christian Family Learning Center,3710 Whittle Road,Angels Camp,CA,95222,209-736-1175,info@cflcschool.org,Mark Twain Union Elementary,Mr.,Lawrence,Smith,Principal,lsmith@cflcschool.org,100,Religious,Interdenominational
127930,Calaveras,05615807105059,Christian Heritage Academy,3900 Highway 4,Vallecito,CA,95247,209-736-6394,dsrushdoony@gmail.com,Vallecito Union,Rev.,Mark,Rushdoony,Administrator,mark@chalcedon.edu,8,Religious,Not affiliated with any denomination
126753,Calaveras,05615646138606,Kingsway Learning Center,8403 East Murray Creek Road,Mountain Ranch,CA,95246,209-754-9958,litehouse113@yahoo.com,Calaveras Unified,Mr.,Alvin,Hass,Administrator,litehouse113@yahoo.com,17,Religious,Interdenominational
122230,Calaveras,05615646135586,Zions Preparatory Academy / Nikola Tesla High School,480 Sunset Street,San Andreas,CA,95249,209-781-5298,teslahigh.edu@live.com,Calaveras Unified,Dr.,Ace,Elias,Headmaster,teslahigh.edu@live.com,6,Non-religious,
123093,Colusa,06615986144919,Landmark Baptist Academy,36 Birchwood Place,Colusa,CA,95932,530-790-5636,purewords1602@gmail.com,Colusa Unified,Mr.,Felipe,Garcia,Director,purewords1602@gmail.com,7,Religious,Not affiliated with any denomination
120258,Colusa,06615986905780,Our Lady of Lourdes Parish,741 Ware Avenue,Colusa,CA,95932,530-458-8208,,Colusa Unified,Mrs.,Barbara,Genera,Principal,bgenera@frontiernet.net,105,Religious,Roman Catholic
116543,Contra Costa,07617967100456,A Better Chance / California Autism Foundation,4138 Lakeside Drive,Richmond,CA,94806,510-262-1500,lwerosh@calautism.org,West Contra Costa Unified,Ms.,Leslie,Werosh,Administrator,lwerosh@calautism.org,29,Non-religious,
126264,Contra Costa,07617546134183,Above and Beyond Academy,68 Amador Court,Bay Point,CA,94565,925-261-1755,aboveandbeyondacademy@gmail.com,Mt. Diablo Unified,Mrs.,Betty,Riddick,Administrator,aboveandbeyondacademy@gmail.com,40,Religious,Not affiliated with any denomination
129269,Contra Costa,07617547081565,American Christian Academy - Ext,1242 Easley Drive,Clayton,CA,94517,925-672-7599,office@acaec.net,Mt. Diablo Unified,Mr.,Kris,Van Liew,Administrator,office@acaec.net,10,Religious,Not affiliated with any denomination
124379,Contra Costa,07617540112920,Anova Center for Education Site 2,3333 Ronald Way,Concord,CA,94519,925-687-9616,email@anovaeducation.org,Mt. Diablo USD,Mr.,Daniel,Sousa,Director,dsousa@anovaeducation.org,16,Non-religious,
122561,Contra Costa,07617967077894,Arlington Christian School,6382 Arlington Boulevard,Richmond,CA,94805,510-233-2556,principal@arlingtonchristianschool.co,West Contra Costa Unified,Dr.,J. Michael,Callaghan,Administrator,pastorcallaghan1@sbcglobal.net,35,Religious,Baptist
124821,Contra Costa,07616307098544,Bentley Upper,1000 Upper Happy Valley Road,Lafayette,CA,94549,510-843-2512,afhogan@bentleyschool.net,Acalanes Union High,Ms.,Arlene,Hogan,Head of School,afhogan@bentleyschool.net,319,Non-religious,
121584,Contra Costa,07617546933337,Berean Christian High School,245 El Divisadero Avenue,Walnut Creek,CA,94598,925-945-6464,info@berean-eagles.org,Mt. Diablo Unified,Dr.,Nelson,Noriega,Principal,nnoriega@berean-eagles.org,440,Religious,Baptist
127219,Contra Costa,07617966967608,Bethel Christian Academy,431 Rincon Lane,El Sobrante,CA,94803,510-223-9550,dsutton.bca@juno.com,West Contra Costa Unified,Rev.,David,Sutton,Principal,dsutton.bca@juno.com,61,Religious,Baptist
122335,Contra Costa,07616556134142,Bouton-Shaw Academy,4 Almond Street,Brentwood,CA,94513,925-392-8361,none@noemail.com,Brentwood Union Elementary,Mr.,Rodney,Kraber,Principal,none@noemail.com,7,Religious,Not affiliated with any denomination
132279,Contra Costa,07617626141626,Brentwoood Christian School,5112 HereFord Court,Antioch,CA,94531,925-529-7905,mwychecelestine@peoplepc.com,Oakley Union Elementary,Dr.,Mary,Wychecelestine,Administrator,mwychecelestine@peoplepc.com,7,Religious,Apostolic
130335,Contra Costa,07617546144612,Calvary Christian Preschool,3425 Concord Boulevard,Concord,CA,94519,925-682-6728,admin admin@myconcordpreschool.com,Mt. Diablo Unified,Mrs.,Arlene,McLean,Director,,10,Religious,Pentecostal
129382,Contra Costa,07617546989867,Calvary Temple Christian School,4725 Evora Road,Concord,CA,94520,925-458-9870,office@ctcs1.org,Mt Diablo Unified,Mr.,John,Jackson,Principal,john@ctcs1.orgq,203,Religious,Assembly of God
125694,Contra Costa,07617966998157,Canterbury Elementary,3120 Shane Drive,Richmond,CA,94806,510-222-5050,josteen@canterburysch.com,West Contra Costa Unified,Mr.,John,Osteen,Director,josteen@canterburysch.com,84,Non-religious,
118853,Contra Costa,07617546933345,Carondelet High,1133 Winton Drive,Concord,CA,94518,925-686-5353,nlibby@carondeleths.org,Mt. Diablo Unified,Mrs.,Nancy,Libby,Principal,nlibby@carondeleths.org,813,Religious,Roman Catholic
117329,Contra Costa,07617546967624,Christ the King Elementary,195-B Brandon Road,Pleasant Hill,CA,94523,925-685-1109,dwilson@ctkschool.org,Mt Diablo Unified,Mrs.,Debbie,Wilson,Other,dwilson@ctkschool.org,321,Religious,Roman Catholic
117560,Contra Costa,07617886994818,Christian Center,1210 Stoneman Avenue,Pittsburg,CA,94565,925-439-2552,email@ccenterschool.org,Pittsburg Unified,Rev.,Jason,Younger,Superintendent,email@ccenterschool.org,60,Religious,Not affiliated with any denomination
119827,Contra Costa,07616486143309,City Life Christian Academy,634 Madill Court,Antioch,CA,94509,925-584-9554,chilpenmason@att.net,Antioch Unified School District,Mrs.,Tesha,Darden,Administrator,tdaren@citylifechurch.net,106,Religious,Not affiliated with any denomination
130341,Contra Costa,07617967101611,Community Christian Academy,2375 Aberdeen Way,Richmond,CA,94806,510-223-6079,cca.office@yahoo.com,West Contra Costa Unified School District,Mr.,William,Patrick,Principal,billpatrick57@hotmail.com,14,Religious,Not affiliated with any denomination
117532,Contra Costa,07617546998165,Concord Christian Schools,2120 Olivera Court,Concord,CA,94520,925-825-1370,ccsschoolnews@aol.com,Mt. Diablo Unified,Ms.,Lisa,Coniglio,Principal,ccsschoolnews@aol.com,61,Religious,Pentecostal
