'FacNum','Capacity','LicStatus','Name','Address','City','State','Zipcode','Telephone'
13411559,62,'Licensed','COLOR ME CHILDREN','8115 FONTAINE STREET','OAKLAND','CA',94605,'(510) 430-1322'
13411568,39,'Licensed','NOAH''S ARK PRESCHOOL','1699 ORCHARD AVENUE','SAN LEANDRO','CA',94577,'(510) 483-3610'
13411608,29,'Licensed','BUILDING BLOCKS','2370 GRANDE VISTA PLACE','OAKLAND','CA',94601,'(510) 434-7990'
13411693,30,'Licensed','WEE LI''L PEOPLE PRESCHOOL','650 ALMA STREET','OAKLAND','CA',94610,'(510) 433-0288'
13411745,120,'Licensed','CHABOT COLLEGE','25555 HESPERIAN BOULEVARD','HAYWARD','CA',94545,'(510) 723-6684'
13412010,24,'Licensed','GIGGLES','6009 COLBY STREET','OAKLAND','CA',94618,'(510) 601-6526'
13412137,30,'Licensed','CAPE - HEAD START - HILL ''N DALE PRESCHOOL','4150 DORMAN ROAD','PLEASANTON','CA',94588,'(925) 426-8341'
13412308,46,'Licensed','S.S.U.C. - FOOTHILL SQUARE CHILD CENTER','10700 MACARTHUR BLVD # 10','OAKLAND','CA',94605,'(510) 553-9926'
13412358,41,'Licensed','DAVIS STREET AT JEFFERSON','14300 BANCROFT AVENUE','SAN LEANDRO','CA',94578,'(510) 483-3637'
13412388,85,'Licensed','MONTESSORI SCHOOL OF CENTERVILLE','4209 BAINE AVENUE','FREMONT','CA',94536,'(510) 797-9944'
13412399,168,'Licensed','CHALLENGER SCHOOL','35487 DUMBARTON COURT','NEWARK','CA',94560,'(510) 739-0300'
13412444,20,'Licensed','CFCS HEAD START - WHITEFORD','35725 CEDAR BOULEVARD','NEWARK','CA',94560,'(510) 791-1966'
13412488,48,'Licensed','LITTLE STARS PRESCHOOL','169 - 14TH STREET','OAKLAND','CA',94612,'(510) 286-9800'
13412517,21,'Licensed','COLOR ME CHILDREN PRESCHOOL','1141 BANCROFT WAY','BERKELEY','CA',94702,'(510) 548-6423'
13412601,126,'Licensed','KINDERCARE LEARNING CENTER','38700 PASEO PADRE PARKWAY','FREMONT','CA',94536,'(510) 796-0888'
13412605,96,'Licensed','KINDERCARE LEARNING CENTER','3760 BROCKTON DRIVE','PLEASANTON','CA',94588,'(925) 846-1240'
13412608,72,'Licensed','KINDERCARE LEARNING CENTER','4655 LASSEN ROAD','LIVERMORE','CA',94550,'(925) 455-1560'
13412618,110,'Licensed','MONTESSORI CHILDREN''S CENTER','33170 LAKE MEAD DRIVE','FREMONT','CA',94555,'(510) 489-7510'
13412625,81,'Licensed','KINDERCARE LEARNING CENTER','2155 NORTH LOOP ROAD','ALAMEDA','CA',94502,'(510) 521-3227'
13412699,51,'Licensed','MONTESSORI SCHOOL OF FREMONT CHILDRENS HOUSE','1901 WASHINGTON BOULEVARD','FREMONT','CA',94539,'(510) 490-1343'
13412710,30,'Licensed','BAY AREA KINDER STUBE','842 KEY ROUTE BOULEVARD','ALBANY','CA',94706,'(510) 525-3105'
13412740,56,'Licensed','DIVERSITY CHILDREN''S CENTER','37371 FILBERT STREET','NEWARK','CA',94560,'(510) 797-7190'
13412901,141,'Licensed','MONTESSORI SCHOOL OF FREMONT','155 WASHINGTON BOULEVARD','FREMONT','CA',94539,'(510) 490-0919'
13413922,53,'Licensed','RAINBOW KIDS PRESCHOOL & EXTENDED DAYCARE','38000 CAMDEN STREET','FREMONT','CA',94536,'(510) 797-2222'
13413946,76,'Licensed','SHINING LIGHT PRESCHOOL','4455 DEL VALLE PARKWAY','PLEASANTON','CA',94566,'(925) 846-2588'
13414055,24,'Licensed','HUSD CHILD DEVELOPMENT CTR. - PALMA CEIA','27679 MELBOURNE AVENUE','HAYWARD','CA',94544,'(510) 293-9822'
13414173,10,'Licensed','S.S.U.C. - THURGOOD MARSHALL EARLY HEADSTART','1117 - 10TH STREET','OAKLAND','CA',94607,'(510) 836-0543'
13414234,22,'Licensed','MY SPACE TO GROW','7197 AMADOR VALLEY BOULEVARD','DUBLIN','CA',94568,'(925) 829-4063'
13414308,20,'Licensed','GARDEN DAY MONTESSORI SCHOOL','1332 PARKER STREET','BERKELEY','CA',94702,'(510) 649-9110'
13414324,72,'Licensed','CHRISTIAN WORLD CHILD CARE CENTER','3820 EAST AVENUE','LIVERMORE','CA',94550,'(925) 455-5551'
13414363,44,'Licensed','CHATHAM SCHOOL','4359 - 39TH AVENUE','OAKLAND','CA',94619,'(510) 531-1534'
13414408,96,'Licensed','KINDERCARE LEARNING CENTER','4727 CALAVERAS AVENUE','FREMONT','CA',94538,'(510) 791-2222'
13414452,20,'Licensed','CHERUBIM''S CHILDREN''S CENTER','30540 MISSION BOULEVARD','HAYWARD','CA',94544,'(510) 471-7713'
13414535,42,'Licensed','SUPPORTING FUTURE GROWTH C.D.C. - VI','5909 CAMDEN STREET','OAKLAND','CA',94605,'(510) 567-8362'
13414632,34,'Licensed','PRINCIPLED ACADEMY','2305 WASHINGTON AVENUE','SAN LEANDRO','CA',94577,'(510) 351-6400'
13414727,22,'Licensed','PIEDMONT PLAY SCHOOL','401 HAMPTON ROAD','PIEDMONT','CA',94611,'(510) 654-4371'
13414731,20,'Licensed','CAPE - JACKSON CENTER','560 JACKSON AVENUE','LIVERMORE','CA',94550,'(925) 455-7270'
13414800,30,'Licensed','CHILD UNIQUE MONTESSORI SCHOOL','2226 ENCINAL AVENUE','ALAMEDA','CA',94501,'(510) 521-9227'
13414809,18,'Licensed','OAKLAND HEAD START - FRANKLIN CENTER','1010 EAST 15TH STREET','OAKLAND','CA',94606,'(510) 238-1306'
13414840,35,'Licensed','ST. JOHN''S CHILD CARE CENTER','2717 GARBER STREET','BERKELEY','CA',94705,'(510) 549-9342'
13414849,69,'Licensed','LI''L ANGELS AT RUUS','28924 RUUS ROAD','HAYWARD','CA',94544,'(510) 670-9007'
13415043,85,'Licensed','OUR SAVIOR LUTHERAN EARLY CHILDHOOD DEV. CTR.','1385 SO. LIVERMORE AVENUE','LIVERMORE','CA',94550,'(925) 447-2082'
13415181,75,'Licensed','OUSD - MARTIN LUTHER KING CDC','960-A TENTH STREET','OAKLAND','CA',94607,'(510) 879-0822'
13415189,61,'Licensed','KIDDO LAND LEARNING CENTER','46280 BRIAR PLACE','FREMONT','CA',94539,'(510) 490-7311'
13415193,45,'Licensed','CELEBRATION LEARNING CENTER','1135 BLUEBELL DRIVE','LIVERMORE','CA',94550,'(925) 245-1252'
13415231,74,'Licensed','KIDANGO-DECOTO','600 G STREET','UNION CITY','CA',94587,'(510) 489-2185'
13415259,30,'Licensed','SEEDLING CHILD MONTESSORI SCHOOL','3183 MECARTNEY ROAD','ALAMEDA','CA',94502,'(510) 521-5846'
13415276,77,'Licensed','STARLITE CHILD DEVELOPMENT CENTER II','246 - 14TH STREET','OAKLAND','CA',94612,'(510) 238-8809'
13415294,30,'Licensed','BAY AREA CHILD CARE - BRIER/GLANKLER','39201 SUNDALE DRIVE','FREMONT','CA',94538,'(510) 657-8392'
13415313,25,'Licensed','ACTS FULL GOSPEL CHRISTIAN ACADEMY','1127 - 62ND AVENUE','OAKLAND','CA',94621,'(510) 638-1978'
13415366,45,'Licensed','KIDANGO-HILLVIEW CREST CHILD DEVELOPMENT CENTER','31410 WHEELON AVENUE','HAYWARD','CA',94544,'(510) 324-3499'
13415387,50,'Licensed','OAKLAND HEAD START - 85TH AVENUE CENTER','8501 INTERNATIONAL BOULEVARD','OAKLAND','CA',94621,'(510) 544-3821'
13415472,24,'Licensed','FUSD - GRIMMER STATE PRESCHOOL','43030 NEWPORT DRIVE','FREMONT','CA',94538,'(510) 668-1543'
13415716,64,'Licensed','HIS KIDS','26221 GADING ROAD','HAYWARD','CA',94544,'(510) 786-3641'
13415769,27,'Licensed','PRECIOUS TIME CHRISTIAN PRESCHOOL','33350 PEACE TERRACE','FREMONT','CA',94555,'(510) 429-3993'
13415772,124,'Licensed','KINDERCARE LEARNING CENTER','11925 AMADOR VALLEY COURT','DUBLIN','CA',94568,'(925) 875-0400'
13415846,43,'Licensed','ACTS FULL GOSPEL CHRISTIAN ACADEMY','1034 - 66TH AVENUE','OAKLAND','CA',94621,'(510) 568-3333'
13415884,64,'Licensed','GROWING LIGHT MONTESSORI SCHOOL OF OAKLAND','4700 LINCOLN AVENUE','OAKLAND','CA',94602,'(510) 336-9897'
13415906,108,'Licensed','KINDERCARE LEARNING CENTER','32710 FALCON DRIVE','FREMONT','CA',94555,'(510) 324-3569'
13415911,22,'Licensed','KIDANGO-KITAYAMA CHILD DEVELOPMENT CENTER','1959 SUNSPRITE DRIVE','UNION CITY','CA',94587,'(510) 675-9350'
13415928,174,'Licensed','BRIGHT HORIZONS AT GARNER','2275 NO. LOOP ROAD','ALAMEDA','CA',94502,'(510) 769-5437'
13416106,9,'Licensed','YMCA OF THE EAST BAY - BLACOW','40404 SUNDALE DRIVE','FREMONT','CA',94538,'(510) 659-4051'
13416125,21,'Licensed','KIDANGO-GUY EMANUELE','100 DECOTO ROAD','UNION CITY','CA',94587,'(510) 471-2461'
13416126,45,'Licensed','KIDANGO - SHARON JONES CENTER','4700 CALAVERAS AVENUE','FREMONT','CA',94538,'(510) 494-9601'
13416177,60,'Licensed','ADVENTURE MONTESSORI ACADEMY AND SCHOOL','4101 PLEIADES PLACE','UNION CITY','CA',94587,'(510) 489-4191'
13416236,70,'Licensed','HEARTS LEAP ICRI PRESCHOOL','2638 COLLEGE AVENUE','BERKELEY','CA',94704,'(510) 549-1422'
13416238,22,'Licensed','KIDANGO - SEARLES CHILD DEVELOPMENT CENTER','33629 - 15TH STREET','UNION CITY','CA',94587,'(510) 471-2772'
13416346,72,'Licensed','OUSD - INTERNATIONAL CDC','2825 INTERNATIONAL BOULEVARD','OAKLAND','CA',94601,'(510) 879-4293'
13416409,42,'Licensed','SHINING STAR MONTESSORI','4047 ALDER AVENUE','FREMONT','CA',94536,'(510) 744-0150'
13416443,18,'Licensed','GRIFFIN NURSERY SCHOOL','2410 PRINCE STREET','BERKELEY','CA',94705,'(510) 845-2025'
13416472,24,'Licensed','FUSD - ALVIRDA HYMAN LEARNING CENTER','4700 CALAVERAS AVENUE','FREMONT','CA',94538,'(510) 797-0128'
13416485,67,'Licensed','CHILD EDUCATION CENTER','2100 BROWNING ST','BERKELEY','CA',94702,'(510) 548-1414'
13416514,180,'Licensed','VALLEY MONTESSORI SCHOOL','1273 NO. LIVERMORE AVENUE','LIVERMORE','CA',94550,'(925) 455-8021'
13416525,86,'Licensed','KIDANGO - OHLONE LAB CENTER','43600 MISSION BOULEVARD','FREMONT','CA',94539,'(510) 656-3328'
13416527,36,'Licensed','LA PETITE ACADEMY - SYBER KIDS','3 SYBASE DRIVE','DUBLIN','CA',94568,'(925) 236-7203'
13416567,21,'Licensed','OUSD - FRUITVALE CHILD DEV. CTR.','3200 BOSTON AVENUE','OAKLAND','CA',94602,'(510) 879-0862'
13416659,127,'Licensed','REDWOOD FOREST PRESCHOOLS','19200 REDWOOD ROAD','CASTRO VALLEY','CA',94546,'(510) 537-0222'
13416767,98,'Licensed','HARVEST CHRISTIAN PRESCHOOL/DAYCARE','4360 HANSEN AVENUE','FREMONT','CA',94536,'(510) 713-8748'
13416835,32,'Licensed','KIDANGO - CARLSON CENTER','1301 MOWRY AVENUE','FREMONT','CA',94538,'(510) 742-1226'
13416836,42,'Licensed','KIDANGO - WASHINGTON HOSPITAL CENTER','2500 MOWRY AVENUE','FREMONT','CA',94538,'(510) 608-3288'
13417033,24,'Licensed','FREMONT PARENTS NURSERY SCHOOL','4200 ALDER AVENUE','FREMONT','CA',94536,'(510) 793-8531'
13417102,24,'Licensed','LITTLE SPROUTS PRESCHOOL','2626 EAST 16TH STREET','OAKLAND','CA',94601,'(510) 533-5667'
13417235,24,'Licensed','FUSD - BLACOW STATE PRESCHOOL','40404 SUNDALE DRIVE','FREMONT','CA',94538,'(510) 353-9728'
13417279,20,'Licensed','CAPE - FREDRIKSEN','7243 TAMARACK DRIVE','DUBLIN','CA',94568,'(925) 828-2761'
13417305,118,'Licensed','S.S.U.C. - DE COLORES HEADSTART & EARLY HEADSTART','1155 - 35TH AVENUE','OAKLAND','CA',94601,'(510) 535-6106'
13417425,60,'Licensed','ALAMEDA HEAD START - SUE MATHESON CENTER','670 WEST MIDWAY','ALAMEDA','CA',94501,'(510) 521-3443'
13417441,40,'Licensed','SUGAR AND SPICE','2238 MARINER SQUARE DRIVE','ALAMEDA','CA',94501,'(510) 865-1055'
13417471,28,'Licensed','ABC MAGIC MOMENTS','2367 JACKSON STREET','FREMONT','CA',94539,'(510) 656-3722'
13417502,48,'Licensed','AQUATIC PARK SCHOOL','830 HEINZ AVENUE','BERKELEY','CA',94710,'(510) 843-2273'
13417509,33,'Licensed','LITTLE ELEPHANT MONTESSORI','5782 MILES AVENUE','OAKLAND','CA',94618,'(510) 597-1963'
13417530,199,'Licensed','MISSION VALLEY MONTESSORI CHILDREN''S LRNG. CENT.','39600 MISSION BLVD.','FREMONT','CA',94539,'(510) 793-2327'
13417566,80,'Licensed','ADVANCE DAY CARE CENTER','2236 INTERNATIONAL BLVD.','OAKLAND','CA',94606,'(510) 434-9288'
13417600,30,'Licensed','BETH EMEK PRESCHOOL','3400 NEVADA CT.','PLEASANTON','CA',94566,'(925) 931-1055'
13417642,27,'Licensed','SUNSHINE PRESCHOOL (CEID)','1035 GRAYSON ST','BERKELEY','CA',94710,'(510) 848-4800'
13417669,59,'Licensed','ROCKRIDGE MONTESSORI SCHOOL','5633 MANILA AVENUE','OAKLAND','CA',94618,'(510) 652-7579'
13417681,180,'Licensed','QUARRY LANE SCHOOL','4444 BLACK AVE.','PLEASANTON','CA',94566,'(925) 462-6300'
13417683,50,'Licensed','A JOYFUL NOISE LEARNING CENTER','26555 GADING ROAD','HAYWARD','CA',94544,'(510) 782-8593'
13417784,113,'Licensed','EAST BAY ACADEMY','1011 7TH AVENUE','OAKLAND','CA',94606,'(510) 267-0788'
13417785,60,'Licensed','FOUNTAINHEAD MONTESSORI SCHOOL','949 CENTRAL AVE','LIVERMORE','CA',94550,'(925) 579-0110'
13417786,45,'Licensed','ST. JOACHIM PRESCHOOL','21250 HESPERIAN BLVD.','HAYWARD','CA',94541,'(510) 783-0604'
13417788,30,'Licensed','NORTHERN LIGHT SCHOOL','3710 DORISA AVENUE','OAKLAND','CA',94605,'(510) 957-0570'
13417816,288,'Licensed','STRATFORD SCHOOL','5301 CURTIS STREET','FREMONT','CA',94538,'(510) 438-9745'
13417824,12,'Licensed','NIKASIA CHILD CARE CENTER','4143 MACARTHUR BLVD.','OAKLAND','CA',94619,'(510) 531-9130'
13417856,29,'Licensed','PEACE TERRACE ACADEMY','33330 PEACE TERRACE','FREMONT','CA',94555,'(510) 477-9946'
13417988,32,'Licensed','BETTY''S CHILDREN''S ACADEMY-PRESCHOOL & CHILD CARE','11200 GOLF LINKS RD.','OAKLAND','CA',94605,'(510) 430-8789'
13418056,41,'Licensed','ROCKRIDGE LITTLE SCHOOL','5951 COLLEGE AVE','OAKLAND','CA',94618,'(510) 420-1200'
13418080,34,'Licensed','S.S.U.C. - FRUITVALE HEAD START','1900 FRUITVALE AVE.','OAKLAND','CA',94601,'(510) 535-6118'
13418094,32,'Licensed','LOVE AND CARE PRESCHOOL','7106 JOHNSON DRIVE','PLEASANTON','CA',94588,'(925) 225-0124'
13418096,36,'Licensed','CHILDREN''S MONTESSORI ADVENTURE','580 JOAQUIN AVE.','SAN LEANDRO','CA',94577,'(510) 352-4341'
13418151,60,'Licensed','EYES ON YOU DAY CARE CENTER','21753 VALLEJO ST.','HAYWARD','CA',94541,'(510) 581-6432'
13418158,99,'Licensed','SUNSHINE KID''S PRESCHOOL','47832 WARM SPRINGS BLVD.','FREMONT','CA',94539,'(510) 445-0222'
13418159,20,'Licensed','LITTLE VILLAGE PRESCHOOL','919 TALBOT AVENUE','ALBANY','CA',94706,'(510) 528-4401'
13418160,74,'Licensed','BETH EL NURSERY SCHOOL','1301 OXFORD STREET','BERKELEY','CA',94709,'(510) 848-9428'
13418167,60,'Licensed','CAPE - BESS PLATT','1401 ALMOND AVE','LIVERMORE','CA',94550,'(925) 518-2373'
13418170,45,'Licensed','OAKLAND HEAD START - WEST GRAND AVE. CTR','1058 W. GRAND AVE.','OAKLAND','CA',94607,'(510) 238-2268'
13418175,66,'Licensed','FUZZY CATERPILLAR','1510-1504A ENCINAL AVENUE','ALAMEDA','CA',94501,'(510) 769-1724'
13418176,111,'Licensed','CHATHAM SCHOOL - REDWOOD CAMPUS','4500 REDWOOD RD.','OAKLAND','CA',94619,'(510) 531-1302'
13418179,21,'Licensed','THERAPEUTIC NURSERY SCHOOL - EBAC','6117 MARTIN LUTHER KING JR. WY','OAKLAND','CA',94609,'(510) 655-4896'
13418180,48,'Licensed','OUSD - ACORN/WOODLAND','1025 EIGHTY FIRST AVENUE','OAKLAND','CA',94621,'(510) 879-0197'
13418182,35,'Licensed','LUNA''S MONTESSORI BILINGUAL SCHOOL','1247 PARK AVE','ALAMEDA','CA',94501,'(510) 521-2354'
13418186,76,'Licensed','PRINCE OF PEACE PRESCHOOL','38451 FREMONT BLVD.','FREMONT','CA',94536,'(510) 793-3366'
13418189,30,'Licensed','BAY AREA CHILD CARE - MILLARD PRESCHOOL','5200 VALPEY PARK','FREMONT','CA',94538,'(510) 683-8810'
13418191,105,'Licensed','ESCUELA BILINGUE INTERNACIONAL','410 ALCATRAZ AVE','OAKLAND','CA',94609,'(510) 653-3324'
13418194,32,'Licensed','BRIGHT FUTURE EARLY LEARNING CENTER','1515 CLAY STREET','OAKLAND','CA',94612,'(510) 835-4012'
13418196,152,'Licensed','FOUNTAINHEAD MONTESSORI SCHOOL - DUBLIN','6665 AMADOR PLAZA ROAD','DUBLIN','CA',94568,'(925) 829-2963'
13418197,217,'Licensed','LITTLE FLOWERS MONTESSORI','34735 ARDENWOOD BLVD.','FREMONT','CA',94555,'(510) 793-1696'
13418198,75,'Licensed','JEWISH COMMUNITY CTR OF THE EAST BAY-BERKELEY','1414 WALNUT STREET','BERKELEY','CA',94709,'(510) 848-0237'
13418950,20,'Licensed','CFCS HEAD START CENTER - BIDWELL','175 FAIRWAY STEET','HAYWARD','CA',94544,'(510) 429-8626'
13418956,28,'Licensed','KIDANGO-MARYLIN AVENUE','800 MARYLIN AVE.','LIVERMORE','CA',94550,'(925) 371-2440'
13418958,25,'Licensed','CFCS HEAD START - SAN LEANDRO ADULT SCHOOL','1444 WILLIAMS ST.','SAN LEANDRO','CA',94577,'(510) 667-6087'
13418959,56,'Licensed','CFCS HEAD START - SUNSET','22100 PRINCETON','HAYWARD','CA',94541,'(510) 293-8595'
13418960,20,'Licensed','ST. JOHN CATHOLIC SCHOOL','270 E. LEWELLING BLVD.','SAN LORENZO','CA',94580,'(510) 276-6632'
13418963,43,'Licensed','OAKLAND HEAD START - LION CREEK CROSSINGS','6818 LION WAY','OAKLAND','CA',94621,'(510) 615-5586'
13418964,30,'Licensed','ST. MARY''S CENTER PRESCHOOL','3208 SAN PABLO AVE.','OAKLAND','CA',94608,'(510) 595-4030'
13418965,62,'Licensed','UCB - HASTE STREET CHILD DEVELOPMENT CENTER','2339 HASTE STREET','BERKELEY','CA',94720,'(510) 642-6658'
13418967,52,'Licensed','SMALL SIZE BIG MIND PRESCHOOL & INFANT CENTER','3300 BRIDGEVIEW ISLE','ALAMEDA','CA',94501,'(510) 521-8025'
13418971,36,'Licensed','BRIGHT STAR MONTESSORI SCHOOL','1370 MARIN AVE.','ALBANY','CA',94706,'(510) 558-2080'
13418972,24,'Licensed','COTTAGE PRESCHOOL','359 JENSEN ST.','LIVERMORE','CA',94550,'(925) 443-9977'
13418973,104,'Licensed','LEARNING TREE','34050 PASEO PADRE PKWY','FREMONT','CA',94555,'(510) 791-6161'
13418976,80,'Licensed','OUR FUTURE TOTS','2060 MARINA BLVD.','SAN LEANDRO','CA',94579,'(510) 352-7400'
13418978,25,'Licensed','DUCK''S NEST ARTS AND SCIENCES','5714 BROADWAY','OAKLAND','CA',94618,'(510) 658-5443'
13418986,71,'Licensed','BUBBLY TOTS LEARNING CENTER','963 MANOR BLVD.','SAN LEANDRO','CA',94579,'(510) 372-0811'
13418987,15,'Licensed','ST. ELIZABETH PRESCHOOL','1516 33RD AVE.','OAKLAND','CA',94601,'(510) 532-7392'
13418990,25,'Licensed','ROOM TO GROW PRESCHOOL','5766 BROADWAY ST.','OAKLAND','CA',94618,'(510) 655-0300'
13418992,40,'Licensed','CEDAR CREEK MONTESSORI SCHOOL','1600 SACRAMENTO ST.','BERKELEY','CA',94702,'(510) 525-1377'
13418996,30,'Licensed','CONGREGATION NETIVOT SHALOM','1316 UNIVERSITY AVE.','BERKELEY','CA',94702,'(510) 549-9447'
13418997,24,'Licensed','OUSD - ALLENDALE STATE PRESCHOOL','3670 PENNIMAN AVE.','OAKLAND','CA',94619,'(510) 879-1010'
13418999,25,'Licensed','DUCK POND PRESCHOOL (THE)','3947 PARK BL.','OAKLAND','CA',94602,'(510) 530-0851'
13419000,73,'Licensed','STORYLAND SCHOOL','2486 EAST AVENUE','LIVERMORE','CA',94550,'(925) 449-1531'
13419397,104,'Licensed','CFCS PEIXOTO HEAD START CENTER','29150 RUUS ROAD','HAYWARD','CA',94544,'(510) 782-7101'
13419399,30,'Licensed','ROOM TO GROW','678 ENOS WAY','LIVERMORE','CA',94551,'(925) 454-5307'
13419400,23,'Licensed','SUNOL GLEN PRESCHOOL','11601 MAIN ST.','SUNOL','CA',94586,'(925) 862-0525'
13419403,105,'Licensed','PETER PAN SCHOOL','2100 MARINER SQUARE DR.','ALAMEDA','CA',94501,'(510) 521-2750'
13419405,75,'Licensed','PETER PAN ACADEMY','3171-3183 MECARTNEY ROAD','ALAMEDA','CA',94502,'(510) 523-5050'
13419407,36,'Licensed','LITTLE SEEDS CHILDREN''S CENTER','2055 SANTA CLARA AVE.','ALAMEDA','CA',94501,'(510) 865-5900'
13419409,60,'Licensed','SUPPORTING FUTURE GROWTH - SITE III','6865 LEONA CREEK DRIVE','OAKLAND','CA',94621,'(510) 636-1732'
13419414,72,'Licensed','OAKLAND GARDEN SCHOOL FOR CHILDREN','4012 MAYBELLE AVENUE','OAKLAND','CA',94619,'(510) 531-4800'
13419415,120,'Licensed','CENTERPOINTE CHRISTIAN PRESCHOOL','3410 CORNERSTONE CT.','PLEASANTON','CA',94566,'(925) 461-3011'
13419418,55,'Licensed','LITTLE SUNSHINE LEARNING CENTER','20375 WISTERIA STREET','CASTRO VALLEY','CA',94546,'(510) 581-2340'
13419419,30,'Licensed','ARC OF ALAMEDA CO. FIRST STEP CHILDREN''S CTR.','1101 A WALPERT ST.','HAYWARD','CA',94541,'(510) 582-8151'
13419424,23,'Licensed','TUDORKA TOTS INFANT AND PRESCHOOL CENTER','5040 MOUNTAIN BOULEVARD','OAKLAND','CA',94619,'(510) 530-1585'
13419426,30,'Licensed','HOME SWEET HOME PRESCHOOL','1900 THIRD STREET','ALAMEDA','CA',94501,'(510) 748-4314'
13419427,45,'Licensed','HEARTS LEAP NORTH','2220 CEDAR STREET','BERKELEY','CA',94704,'(510) 665-4200'
13419429,52,'Licensed','KIDANGO LOGAN','33821 SYRACUSE AVE.','UNION CITY','CA',94587,'(510) 324-1208'
13419433,55,'Licensed','PIXAR CHILD CARE CENTER','2600 10TH STREET','BERKELEY','CA',94710,'(510) 843-2252'
13419434,60,'Licensed','SHU REN INTERNATIONAL SCHOOL','1333 UNIVERSITY AVENUE','BERKELEY','CA',94702,'(510) 981-0291'
13419436,144,'Licensed','BUSD - FRANKLIN PRESCHOOL','1460 - 8TH STREET','BERKELEY','CA',94710,'(510) 644-4533'
13419437,144,'Licensed','BUSD - KING CHILD DEVELOPMENT CENTER','1939 WARD STREET','BERKELEY','CA',94703,'(510) 644-6358'
13419439,24,'Licensed','HUSD CHILD DEVELOPMENT PROGRAM - BURBANK','222 BURBANK STREET','HAYWARD','CA',94541,'(510) 293-8568'
13419440,53,'Licensed','EIFFEL TOWER MONTESSORI PRESCHOOL & K','493 BLANCHE STREET','HAYWARD','CA',94544,'(510) 475-1762'
13419441,24,'Licensed','FUSD - BRIER STATE PRESCHOOL','39201 SUNDALE DR.','FREMONT','CA',94538,'(510) 659-2579'
13419447,74,'Licensed','KIDANGO ALMOND','1401 ALMOND AVE.','LIVERMORE','CA',94550,'(925) 371-0684'
13419449,80,'Licensed','ABC MAGIC MOMENTS PRESCHOOL - IRVINGTON','4600 CAROL AVE.','FREMONT','CA',94538,'(510) 585-5965'
13419451,72,'Licensed','KIDANGO NIELSON','7500 AMARILLO RD.','DUBLIN','CA',94568,'(925) 556-5482'
13419452,59,'Licensed','PALM ACADEMY - PALM DAY CARE CENTER','2856 WASHINGTON BLVD.','FREMONT','CA',94539,'(510) 979-9794'
13419453,20,'Licensed','OUSD - BRIDGES ACADEMY AT MELROSE STATE PRESCHOOL','1325 53RD AVENUE','OAKLAND','CA',94601,'(510) 879-1410'
13419461,38,'Licensed','YOUR CHILD IS MINE PRESCHOOL','1600 BANCROFT AVE.','SAN LEANDRO','CA',94577,'(510) 569-4137'
13419465,47,'Licensed','EARLY BIRD MONTESSORI SCHOOL - CENTER','20104 CENTER STREET','CASTRO VALLEY','CA',94546,'(510) 329-7344'
13419466,52,'Licensed','KIDANGO BERNAL','4667 BERNAL AVE.','PLEASANTON','CA',94566,'(925) 846-8043'
13419469,27,'Licensed','KIDANGO HELEN TURNER','23640 REED WAY','HAYWARD','CA',94541,'(510) 785-0697'
13419470,117,'Licensed','AMERICAN INTERNATIONAL MONTESSORI SCHOOL','3339 MARTIN LUTHER KING JR WAY','BERKELEY','CA',94703,'(510) 868-1815'
13419472,24,'Licensed','YMCA OF THE EAST BAY - EDEN CDC','951 PALISADE STREET','HAYWARD','CA',94542,'(510) 247-8289'
13419473,19,'Licensed','CITY OF UNION CITY - HOLLY CENTER','31600 ALVARADO BLVD.','UNION CITY','CA',94587,'(510) 675-5488'
13419475,103,'Licensed','YMCA OF THE EAST BAY - 21ST STREET CDC','756  - 21ST STREET','OAKLAND','CA',94612,'(510) 272-0669'
13419476,16,'Licensed','HAPPY TOGETHER PRESCHOOL','1300 GRAND AVENUE','PIEDMONT','CA',94610,'(510) 547-2424'
13419477,21,'Licensed','SHELTON''S PRIMARY EDUCATION CENTER','1227 BANCROFT WAY','BERKELEY','CA',94702,'(510) 841-6132'
13419478,63,'Licensed','BUSY BEES PRESCHOOL','4300 MIRADOR DRIVE','PLEASANTON','CA',94566,'(925) 249-9000'
13419480,70,'Licensed','HEARTS AND HANDS CHRISTIAN CHILDCARE & PRESCHOOL','4111 ALDER AVENUE','FREMONT','CA',94536,'(510) 792-6200'
13419482,24,'Licensed','CFCS - HILLSIDE HEAD START','15980 MARCELLA STREET','SAN LEANDRO','CA',94578,'(510) 317-5301'
13419484,118,'Licensed','LEARN & PLAY MONTESSORI SCHOOL','4511 PERALTA BLVD','FREMONT','CA',94536,'(510) 870-2324'
13419486,75,'Licensed','KIDANGO - AMADOR','24100 AMADOR STREET','HAYWARD','CA',94544,'(510) 897-6900'
13419488,121,'Licensed','BRIGHT HORIZONS AT DUBLIN','7035 DUBLIN BLVD','DUBLIN','CA',94568,'(925) 479-9573'
13419489,24,'Licensed','DAVIS STREET PRESCHOOL AT GARFIELD','13050 AURORA DRIVE','SAN LEANDRO','CA',94577,'(510) 567-0322'
13419493,12,'Licensed','LEARNING TO LEAP CHILD DEVELOPMENT CENTER','1420 SANTA MARIA STREET','SAN LEANDRO','CA',94577,'(510) 483-2132'
13419496,24,'Licensed','LA ACADEMIA DE BAHIA','1718-8TH STREET','BERKELEY','CA',94710,'(510) 524-7300'
