"","SchCode","COUNTY","PubPriv","District.x","CITY","School.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","Reported","PBEPctCalc","CDSCode","County","District.y","School.y","Street","City","Zip","State","Phone"
"297",6056485,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","GIBSON ELEMENTARY",107,103,96,1,1,0,0,3,3,103,96,103,96,103,96,103,96,103,96,"Y",0.0280373831775701,"57727106056485","Yolo","Woodland Joint Unified","Gibson Elementary","312 Gibson Road","Woodland","95695-4765","CA","(530) 662-3944"
"298",6056527,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","PLAINFIELD ELEMENTARY",45,44,98,1,2,0,0,0,0,44,98,44,98,44,98,45,100,45,100,"Y",0,"57727106056527","Yolo","Woodland Joint Unified","Plainfield Elementary","20450 County Road 97","Woodland","95695-9378","CA","(530) 662-9301"
"299",6056634,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","ARBOGA ELEMENTARY",79,71,90,8,10,0,0,0,0,73,92,74,94,71,90,79,100,79,100,"Y",0,"58727366056634","Yuba","Marysville Joint Unified","Arboga Elementary","1686 Broadway","Olivehurst","95961-4230","CA","(530) 741-6101"
"300",6056659,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","CEDAR LANE ELEMENTARY",72,64,89,8,11,0,0,0,0,65,90,67,93,65,90,71,99,70,97,"Y",0,"58727366056659","Yuba","Marysville Joint Unified","Cedar Lane Elementary","841 Cedar Lane","Olivehurst","95961-4230","CA","(530) 741-6112"
"301",6056667,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","CORDUA ELEMENTARY",29,28,97,0,0,0,0,1,3,28,97,28,97,28,97,28,97,28,97,"Y",0.0344827586206897,"58727366056667","Yuba","Marysville Joint Unified","Cordua Elementary","2830 Highway 20","Marysville","95901","CA","(530) 741-6115"
"302",6056675,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","DOBBINS","DOBBINS ELEMENTARY",15,14,93,1,7,0,0,0,0,14,93,14,93,14,93,15,100,15,100,"Y",0,"58727366056675","Yuba","Marysville Joint Unified","Dobbins Elementary","Dobbin School Lane","Dobbins","95935","CA","(530) 692-1665"
"303",6056683,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","ELLA ELEMENTARY",75,66,88,9,12,0,0,0,0,69,92,71,95,68,91,74,99,75,100,"Y",0,"58727366056683","Yuba","Marysville Joint Unified","Ella Elementary","4850 Olivehurst Avenue","Olivehurst","95961-4230","CA","(530) 741-6124"
"304",6056709,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","JOHNSON PARK ELEMENTARY",73,63,86,9,12,0,0,1,1,65,89,68,93,65,89,71,97,71,97,"Y",0.0136986301369863,"58727366056709","Yuba","Marysville Joint Unified","Johnson Park Elementary","4364 Lever Avenue","Olivehurst","95961-4230","CA","(530) 743-6133"
"305",6056717,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","LINDA ELEMENTARY",93,91,98,1,1,0,0,1,1,91,98,92,99,92,99,92,99,92,99,"Y",0.010752688172043,"58727366056717","Yuba","Marysville Joint Unified","Linda Elementary","6180 Dunning Avenue","Marysville","95901-6505","CA","(530) 741-6196"
"306",6056725,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","LOMA RICA ELEMENTARY",15,15,100,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,"Y",0,"58727366056725","Yuba","Marysville Joint Unified","Loma Rica Elementary","5150 Fruitland Road","Marysville","95901-9505","CA","(530) 741-6144"
"307",6056733,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","COVILLAUD ELEMENTARY",87,77,89,6,7,0,0,4,5,80,92,80,92,81,93,82,94,82,94,"Y",0.0459770114942529,"58727366056733","Yuba","Marysville Joint Unified","Covillaud Elementary","628 F Street","Marysville","95901","CA","(530) 741-6121"
"308",6056741,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","OLIVEHURST ELEMENTARY",84,79,94,2,2,0,0,3,4,80,95,81,96,80,95,81,96,81,96,"Y",0.0357142857142857,"58727366056741","Yuba","Marysville Joint Unified","Olivehurst Elementary","1778 McGowan Parkway","Olivehurst","95961-4799","CA","(530) 741-6191"
"309",6056774,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","KYNOCH ELEMENTARY",105,93,89,7,7,0,0,5,5,96,91,96,91,95,90,98,93,100,95,"Y",0.0476190476190476,"58727366056774","Yuba","Marysville Joint Unified","Kynoch Elementary","1905 Ahern Street","Marysville","95901","CA","(530) 741-6141"
"310",6056782,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","CHALLENGE","YUBA FEATHER ELEMENTARY",25,23,92,2,8,0,0,0,0,24,96,24,96,23,92,25,100,25,100,"Y",0,"58727366056782","Yuba","Marysville Joint Unified","Yuba Feather Elementary","18008 Oregon Hill Road","Challenge","95925","CA","(530) 740-4040"
"311",6056832,"YUBA","PUBLIC","WHEATLAND","BEALE AIR FORCE BASE","LONE TREE ELEMENTARY",92,91,99,1,1,0,0,0,0,91,99,91,99,91,99,92,100,92,100,"Y",0,"58727516056832","Yuba","Wheatland","Lone Tree Elementary","123 Beale Highway","Beale Air Force Base","95903","CA","(530) 788-0248"
"312",6056840,"YUBA","PUBLIC","WHEATLAND","WHEATLAND","WHEATLAND ELEMENTARY",90,85,94,3,3,0,0,2,2,86,96,88,98,86,96,88,98,88,98,"Y",0.0222222222222222,"58727516056840","Yuba","Wheatland","Wheatland Elementary","111 Hooper Street","Wheatland","95692-8215","CA","(530) 633-3140"
"313",6059299,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","ROSA PARKS MIDDLE",49,41,84,7,14,0,0,1,2,43,88,43,88,41,84,45,92,44,90,"Y",0.0204081632653061,"34674396059299","Sacramento","Sacramento City Unified","Rosa Parks Elementary","2250 68th Avenue","Sacramento","95822-5302","CA","(916) 433-5400"
"314",6059315,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","LEONARDO DA VINCI",90,85,94,5,6,0,0,0,0,86,96,86,96,86,96,89,99,90,100,"Y",0,"34674396059315","Sacramento","Sacramento City Unified","Leonardo Da Vinci","4701 Joaquin Way","Sacramento","95822-2120","CA","(916) 277-6496"
"315",6059323,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","JOHN H. STILL",85,77,91,4,5,0,0,4,5,77,91,79,93,77,91,79,93,80,94,"Y",0.0470588235294118,"34674396059323","Sacramento","Sacramento City Unified","John H. Still","2250 John Still Drive","Sacramento","95832-1331","CA","(916) 433-5375"
"316",6066252,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","RHODA MAXWELL ELEMENTARY",99,97,98,2,2,0,0,0,0,97,98,97,98,97,98,97,98,97,98,"Y",0,"57727106066252","Yolo","Woodland Joint Unified","Rhoda Maxwell Elementary","50 Ashley Avenue","Woodland","95695","CA","(530) 662-1784"
"317",6066260,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","T. L. WHITEHEAD ELEMENTARY",93,88,95,4,4,0,0,1,1,88,95,90,97,90,97,92,99,92,99,"Y",0.010752688172043,"57727106066260","Yolo","Woodland Joint Unified","T. L. Whitehead Elementary","624 West Southwood Drive","Woodland","95695-4304","CA","(530) 662-2824"
"318",6066682,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","WOODRIDGE ELEMENTARY",105,97,92,5,5,0,0,3,3,99,94,99,94,99,94,97,92,102,97,"Y",0.0285714285714286,"34765056066682","Sacramento","Twin Rivers Unified","Woodridge Elementary","5761 Brett Drive","Sacramento","95842-3161","CA","(916) 566-1650"
"319",6067268,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BUTTE VISTA ELEMENTARY",74,72,97,0,0,0,0,2,3,72,97,72,97,72,97,72,97,72,97,"Y",0.027027027027027,"51105126067268","Sutter","Sutter County Office of Education","Butte Vista TMR","2195 Blevins Road","Yuba City","95991","CA",""
"320",6067268,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BUTTE VISTA ELEMENTARY",74,72,97,0,0,0,0,2,3,72,97,72,97,72,97,72,97,72,97,"Y",0.027027027027027,"51714646067268","Sutter","Yuba City Unified","Butte Vista Elementary","2195 Blevin Road","Yuba City","95993-1401","CA","(530) 822-5034"
"321",6068670,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","CAMBRIDGE HEIGHTS ELEMENTARY",58,34,59,22,38,0,0,2,3,37,64,38,66,35,60,51,88,55,95,"Y",0.0344827586206897,"34674476068670","Sacramento","San Juan Unified","Cambridge Heights Elementary","5555 Fleetwood Drive","Citrus Heights","95621-7313","CA","(916) 867-2000"
"322",6069249,"YUBA","PUBLIC","YUBA COUNTY OFFICE OF EDUCATION","MARYSVILLE","YUBA COUNTY SPECIAL EDUCATION",10,8,80,2,20,0,0,0,0,8,80,8,80,10,100,9,90,10,100,"Y",0,"58105876069249","Yuba","Yuba County Office of Education","Yuba County Special Education","935 14th Street","Marysville","95901-4149","CA","(530) 741-4871"
"323",6069454,"SUTTER","PUBLIC","SUTTER COUNTY OFFICE OF EDUCATION","YUBA CITY","SUTTER COUNTY SPECIAL EDUCATION",23,20,87,1,4,0,0,2,9,20,87,21,91,21,91,21,91,21,91,"Y",0.0869565217391304,"51105126069454","Sutter","Sutter County Office of Education","Sutter County Special Education","970 Klamath Lane","Yuba City","95993-8961","CA","(530) 822-2900"
"324",6069470,"EL DORADO","PUBLIC","EL DORADO COUNTY OFFICE OF EDUCATION","PLACERVILLE","SPECIAL EDUCATION",18,9,50,6,33,0,0,3,17,9,50,9,50,9,50,15,83,9,50,"Y",0.166666666666667,"9100906069470","El Dorado","El Dorado County Office of Education","Special Education","6767 Green Valley Road","Placerville","95667-8984","CA","(530) 295-2275"
"325",6071336,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","SUSAN B. ANTHONY ELEMENTARY",38,33,87,5,13,0,0,0,0,34,89,34,89,35,92,37,97,37,97,"Y",0,"34674396071336","Sacramento","Sacramento City Unified","Susan B. Anthony Elementary","7864 Detroit Boulevard","Sacramento","95832-1500","CA","(916) 433-5353"
"326",6077291,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","HERMAN LEIMBACH ELEMENTARY",98,97,99,1,1,0,0,0,0,97,99,97,99,97,99,98,100,98,100,"Y",0,"34673146077291","Sacramento","Elk Grove Unified","Herman Leimbach Elementary","8101 Grandstaff Drive","Sacramento","95823-5312","CA","(916) 689-2120"
"327",6085252,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","CARLIN C. COPPIN ELEMENTARY",84,71,85,7,8,3,4,3,4,71,85,71,85,73,87,74,88,76,90,"Y",0.0357142857142857,"31669516085252","Placer","Western Placer Unified","Carlin C. Coppin Elementary","150 12th Street","Lincoln","95648-2058","CA","(916) 645-6390"
"328",6095301,"EL DORADO","PUBLIC","LAKE TAHOE UNIFIED","SOUTH LAKE TAHOE","SIERRA HOUSE ELEMENTARY",106,91,86,4,4,0,0,11,10,94,89,93,88,92,87,93,88,94,89,"Y",0.10377358490566,"9619036095301","El Dorado","Lake Tahoe Unified","Sierra House Elementary","1709 Remington Trail","South Lake Tahoe","96150-6825","CA","(530) 543-2327"
"329",6096150,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","JAMES MARSHALL ELEMENTARY",60,55,92,5,8,0,0,0,0,55,92,56,93,56,93,60,100,60,100,"Y",0,"34674396096150","Sacramento","Sacramento City Unified","James Marshall Elementary","9525 Goethe Road","Sacramento","95827-3202","CA","(916) 228-5860"
"330",6096168,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","GENEVIEVE DIDION",61,58,95,3,5,0,0,0,0,58,95,59,97,59,97,61,100,61,100,"Y",0,"34674396096168","Sacramento","Sacramento City Unified","Genevieve Didion","6490 Harmon Drive","Sacramento","95831","CA","(916) 433-5039"
"331",6096671,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","ZAMORA ELEMENTARY",51,48,94,1,2,0,0,2,4,49,96,49,96,48,94,48,94,49,96,"Y",0.0392156862745098,"57727106096671","Yolo","Woodland Joint Unified","Zamora Elementary","1716 Cottonwood Street","Woodland","95695-5137","CA","(530) 666-3641"
"332",6097083,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","GOLDEN EMPIRE ELEMENTARY",85,81,95,4,5,0,0,0,0,84,99,84,99,82,96,85,100,85,100,"Y",0,"34674396097083","Sacramento","Sacramento City Unified","Golden Empire Elementary","9045 Canberra Drive","Sacramento","95826-4414","CA","(916) 228-5890"
"333",6097810,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","WOODSIDE K-8",64,47,73,13,20,0,0,4,6,47,73,50,78,49,77,60,94,60,94,"Y",0.0625,"34674476097810","Sacramento","San Juan Unified","Woodside K-8","8248 Villa Oak Drive","Citrus Heights","95610-2616","CA","(916) 971-5216"
"334",6098610,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","CREEKSIDE OAKS ELEMENTARY",141,116,82,13,9,0,0,12,9,117,83,119,84,116,82,124,88,121,86,"Y",0.0851063829787234,"31669516098610","Placer","Western Placer Unified","Creekside Oaks Elementary","2030 First Street","Lincoln","95648-2173","CA","(916) 645-6380"
"335",6098693,"EL DORADO","PUBLIC","RESCUE UNION ELEMENTARY","RESCUE","GREEN VALLEY ELEMENTARY",80,69,86,0,0,0,0,11,14,69,86,69,86,69,86,69,86,69,86,"Y",0.1375,"9619786098693","El Dorado","Rescue Union Elementary","Green Valley Elementary","2380 Bass Lake Road","Rescue","95672","CA","(530) 677-3686"
"336",6098743,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","FLORENCE MARKOFER ELEMENTARY",93,81,87,5,5,0,0,7,8,83,89,84,90,86,92,83,89,84,90,"Y",0.0752688172043011,"34673146098743","Sacramento","Elk Grove Unified","Florence Markofer Elementary","9759 Tralee Way","Elk Grove","95624-2678","CA","(916) 686-7714"
"337",6098750,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","PRAIRIE ELEMENTARY",157,145,92,12,8,0,0,0,0,148,94,152,97,150,96,156,99,156,99,"Y",0,"34673146098750","Sacramento","Elk Grove Unified","Prairie Elementary","5251 Valley Hi Drive","Sacramento","95823-5143","CA","(916) 422-1843"
"338",6099014,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","BROWNS VALLEY","BROWNS VALLEY ELEMENTARY",21,20,95,0,0,0,0,1,5,20,95,20,95,20,95,20,95,20,95,"Y",0.0476190476190476,"58727366099014","Yuba","Marysville Joint Unified","Browns Valley Elementary","9555 Browns Valley School Road","Browns Valley","95918","CA","(530) 741-6107"
"339",6099808,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","ABRAHAM LINCOLN ELEMENTARY",69,60,87,6,9,0,0,3,4,63,91,63,91,62,90,65,94,66,96,"Y",0.0434782608695652,"34674396099808","Sacramento","Sacramento City Unified","Abraham Lincoln Elementary","3324 Glenmoor Drive","Sacramento","95827-2436","CA","(916) 228-5830"
"340",6100432,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","AMERICAN LAKES ELEMENTARY",78,78,100,0,0,0,0,0,0,78,100,78,100,78,100,78,100,78,100,"Y",0,"34673896100432","Sacramento","Natomas Union Elementary","American Lakes Elementary","2800 Stonecreek Drive","Sacramento","95833","CA",""
"341",6100432,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","AMERICAN LAKES ELEMENTARY",78,78,100,0,0,0,0,0,0,78,100,78,100,78,100,78,100,78,100,"Y",0,"34752836100432","Sacramento","Natomas Unified","American Lakes Elementary","2800 Stonecreek Drive","Sacramento","95833-1634","CA","(916) 567-5500"
"342",6101844,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","ELLEN FEICKERT ELEMENTARY",72,68,94,0,0,0,0,4,6,68,94,68,94,68,94,68,94,68,94,"Y",0.0555555555555556,"34673146101844","Sacramento","Elk Grove Unified","Ellen Feickert Elementary","9351 Feickert Drive","Elk Grove","95624-2800","CA","(916) 686-7716"
"343",6103816,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","TRAJAN ELEMENTARY",63,49,78,9,14,0,0,5,8,49,78,52,83,50,79,58,92,58,92,"Y",0.0793650793650794,"34674476103816","Sacramento","San Juan Unified","Trajan Elementary","6601 Trajan Drive","Orangevale","95662-3220","CA","(916) 971-5200"
"344",6104731,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","JEFFERSON ELEMENTARY",87,79,91,6,7,0,0,2,2,79,91,80,92,81,93,83,95,85,98,"Y",0.0229885057471264,"34752836104731","Sacramento","Natomas Unified","Jefferson Elementary","2001 Pebblewood","Sacramento","95833-1400","CA","(916) 567-5580"
"345",6104731,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","JEFFERSON ELEMENTARY",87,79,91,6,7,0,0,2,2,79,91,80,92,81,93,83,95,85,98,"Y",0.0229885057471264,"34673896104731","Sacramento","Natomas Union Elementary","Jefferson Elementary","2001 Pebblewood","Sacramento","95833","CA",""
"346",6105910,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","CARRIAGE DRIVE ELEMENTARY",64,55,86,4,6,0,0,5,8,55,86,55,86,55,86,59,92,59,92,"Y",0.078125,"34674476105910","Sacramento","San Juan Unified","Carriage Drive Elementary","7519 Carriage Drive","Citrus Heights","95621-2000","CA","(916) 971-5241"
"347",6105928,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","OTTOMON WAY ELEMENTARY",51,34,67,15,29,0,0,2,4,36,71,43,84,37,73,47,92,47,92,"Y",0.0392156862745098,"34674476105928","Sacramento","San Juan Unified","Ottomon Way Elementary","9460 Ottomon Way","Orangevale","95662-2845","CA","(916) 986-2228"
"348",6105985,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","RIDGEPOINT ELEMENTARY",73,70,96,3,4,0,0,0,0,70,96,73,100,72,99,73,100,73,100,"Y",0,"34765056105985","Sacramento","Twin Rivers Unified","Ridgepoint Elementary","4680 Monument Drive","Sacramento","95842-4343","CA","(916) 566-1950"
"349",6106108,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","GEORGE SARGEANT ELEMENTARY",93,92,99,1,1,0,0,0,0,93,100,93,100,93,100,92,99,93,100,"Y",0,"31669106106108","Placer","Roseville City Elementary","George Sargeant Elementary","1200 Ridgecrest Way","Roseville","95661-7308","CA","(916) 771-1800"
"350",6106355,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","ISABELLE JACKSON ELEMENTARY",119,109,92,7,6,0,0,3,3,112,94,115,97,113,95,114,96,115,97,"Y",0.0252100840336134,"34673146106355","Sacramento","Elk Grove Unified","Isabelle Jackson Elementary","8351 Cutler Way","Sacramento","95828-5719","CA","(916) 689-2115"
"351",6106678,"EL DORADO","PUBLIC","MOTHER LODE UNION ELEMENTARY","PLACERVILLE","INDIAN CREEK ELEMENTARY",131,122,93,2,2,0,0,7,5,123,94,123,94,124,95,124,95,124,95,"Y",0.0534351145038168,"9619296106678","El Dorado","Mother Lode Union Elementary","Indian Creek Elementary","6701 Green Valley Road","Placerville","95667-8984","CA","(530) 626-0765"
"352",6106892,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","CARL H. SUNDAHL ELEMENTARY",40,39,98,0,0,0,0,1,3,39,98,39,98,39,98,39,98,39,98,"Y",0.025,"34673306106892","Sacramento","Folsom-Cordova Unified","Carl H. Sundahl Elementary","9932 Inwood Road","Folsom","95630-1916","CA","(916) 989-9182"
"353",6107163,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","WOODLAND PRAIRIE ELEMENTARY",122,121,99,0,0,0,0,1,1,121,99,121,99,121,99,121,99,121,99,"Y",0.00819672131147541,"57727106107163","Yolo","Woodland Joint Unified","Woodland Prairie Elementary","1444 Stetson Street","Woodland","95695","CA","(530) 662-2898"
"354",6107239,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","MARTIN LUTHER KING JR.",40,37,93,3,8,0,0,0,0,37,93,38,95,38,95,39,98,40,100,"Y",0,"34674396107239","Sacramento","Sacramento City Unified","Martin Luther King, Jr.","480 Little River Way","Sacramento","95831-3711","CA","(916) 433-5062"
"355",6107361,"EL DORADO","PUBLIC","BUCKEYE UNION ELEMENTARY","CAMERON PARK","BLUE OAK ELEMENTARY",79,65,82,3,4,0,0,11,14,66,84,66,84,65,82,67,85,67,85,"Y",0.139240506329114,"9618386107361","El Dorado","Buckeye Union Elementary","Blue Oak Elementary","2391 Merrychase Drive","Cameron Park","95682-9094","CA","(530) 676-0164"
"356",6107700,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","FOULKS RANCH ELEMENTARY",114,107,94,3,3,0,0,4,4,110,96,109,96,108,95,110,96,110,96,"Y",0.0350877192982456,"34673146107700","Sacramento","Elk Grove Unified","Foulks Ranch Elementary","6211 Laguna Park Drive","Elk Grove","95758-4852","CA","(916) 686-8177"
"357",6107718,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","UNION HOUSE ELEMENTARY",120,118,98,2,2,0,0,0,0,118,98,120,100,120,100,120,100,120,100,"Y",0,"34673146107718","Sacramento","Elk Grove Unified","Union House Elementary","7850 Deercreek Drive","Sacramento","95823-4440","CA","(916) 424-9201"
"358",6107734,"SACRAMENTO","PUBLIC","CENTER JOINT UNIFIED","ANTELOPE","OAK HILL ELEMENTARY",96,78,81,0,0,0,0,18,19,78,81,78,81,78,81,78,81,78,81,"Y",0.1875,"34739736107734","Sacramento","Center Joint Unified","Oak Hill Elementary","3909 North Loop Boulevard","Antelope","95843-4539","CA","(916) 338-6460"
"359",6107916,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","JOHN REITH ELEMENTARY",74,67,91,5,7,0,0,2,3,68,92,70,95,72,97,70,95,69,93,"Y",0.027027027027027,"34673146107916","Sacramento","Elk Grove Unified","John Reith Elementary","8401 Valley Lark Drive","Sacramento","95823-5872","CA","(916) 399-0110"
"360",6107965,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","OAK CHAN ELEMENTARY",73,70,96,0,0,0,0,3,4,70,96,70,96,70,96,70,96,70,96,"Y",0.0410958904109589,"34673306107965","Sacramento","Folsom-Cordova Unified","Oak Chan Elementary","101 Prewett Drive","Folsom","95630-6800","CA","(916) 983-0190"
"361",6107981,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","BANNON CREEK ELEMENTARY",108,93,86,15,14,0,0,0,0,95,88,100,93,96,89,106,98,105,97,"Y",0,"34673896107981","Sacramento","Natomas Union Elementary","Bannon Creek Elementary","2775 Millcreek Drive","Sacramento","95833","CA",""
"362",6107981,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","BANNON CREEK ELEMENTARY",108,93,86,15,14,0,0,0,0,95,88,100,93,96,89,106,98,105,97,"Y",0,"34752836107981","Sacramento","Natomas Unified","Bannon Creek Elementary","2775 Millcreek Drive","Sacramento","95833-1856","CA","(916) 567-5600"
"363",6108948,"SACRAMENTO","PUBLIC","CENTER JOINT UNIFIED","ANTELOPE","NORTH COUNTRY ELEMENTARY",115,93,81,1,1,0,0,21,18,93,81,93,81,93,81,94,82,94,82,"Y",0.182608695652174,"34739736108948","Sacramento","Center Joint Unified","North Country Elementary","3901 Little Rock Drive","Antelope","95843-6231","CA","(916) 338-6480"
"364",6108963,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ROSEVILLE","HERITAGE OAK ELEMENTARY",83,76,92,1,1,0,0,6,7,76,92,76,92,76,92,77,93,77,93,"Y",0.072289156626506,"31668036108963","Placer","Dry Creek Joint Elementary","Heritage Oak Elementary","2271 Americana Drive","Roseville","95747-7688","CA","(916) 773-3960"
"365",6109029,"PLACER","PUBLIC","EUREKA UNION","GRANITE BAY","OAKHILLS ELEMENTARY",104,89,86,3,3,0,0,12,12,91,88,90,87,90,87,92,88,90,87,"Y",0.115384615384615,"31668296109029","Placer","Eureka Union","Oakhills Elementary","9233 Twin School Road","Granite Bay","95746-7100","CA","(916) 791-5391"
"366",6109441,"EL DORADO","PUBLIC","RESCUE UNION ELEMENTARY","EL DORADO HILLS","LAKE FOREST ELEMENTARY",63,53,84,1,2,0,0,9,14,54,86,54,86,54,86,53,84,54,86,"Y",0.142857142857143,"9619786109441","El Dorado","Rescue Union Elementary","Lake Forest Elementary","2240 Sailsbury Drive","El Dorado Hills","95762-6984","CA","(916) 933-0652"
"367",6109482,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","FERRIS SPANGER ELEMENTARY",81,79,98,1,1,0,0,1,1,79,98,79,98,79,98,79,98,79,98,"Y",0.0123456790123457,"31669106109482","Placer","Roseville City Elementary","Ferris Spanger Elementary","699 Shasta Street","Roseville","95678-1634","CA","(916) 771-1820"
"368",6109516,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","ARTHUR C. BUTLER ELEMENTARY",118,102,86,12,10,0,0,4,3,104,88,107,91,114,97,110,93,114,97,"Y",0.0338983050847458,"34673146109516","Sacramento","Elk Grove Unified","Arthur C. Butler Elementary","9180 Brown Road","Elk Grove","95624","CA","(916) 681-7595"
"369",6109680,"PLACER","PUBLIC","AUBURN UNION ELEMENTARY","AUBURN","SKYRIDGE ELEMENTARY",81,74,91,0,0,0,0,7,9,74,91,74,91,74,91,74,91,74,91,"Y",0.0864197530864197,"31667876109680","Placer","Auburn Union Elementary","Skyridge Elementary","800 Perkins Way","Auburn","95603-5709","CA","(530) 885-7019"
"370",6109755,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","FOLSOM HILLS ELEMENTARY",112,103,92,0,0,0,0,9,8,103,92,103,92,103,92,103,92,103,92,"Y",0.0803571428571429,"34673306109755","Sacramento","Folsom-Cordova Unified","Folsom Hills Elementary","106 Manseau Drive","Folsom","95630-5233","CA","(916) 985-0771"
"371",6109862,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ANTELOPE","ANTELOPE MEADOWS ELEMENTARY",153,137,90,5,3,0,0,11,7,139,91,140,92,141,92,139,91,141,92,"Y",0.0718954248366013,"31668036109862","Placer","Dry Creek Joint Elementary","Antelope Meadows Elementary","8343 Palmerson Drive","Antelope","95843-5195","CA","(916) 770-8816"
