"","FacNum","County","Type","City.x","Name.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HEPBTot","HEPBPct","VariTot","VariPct","Report","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone"
"316",343610141,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","KINGSWOOD ELEMENTARY",34,34,100,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,34,100,"Y",0,20,"Licensed","KINGSWOOD ELEMENTARY","5700 PRIMROSE DRIVE","CITRUS HEIGHTS","CA",95610,"(916) 867-2046"
"317",343610154,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - SHARON NEESE EARLY LEARNING CENTER",39,39,100,0,0,0,0,0,0,39,100,39,100,39,100,39,100,39,100,39,100,"Y",0,92,"Licensed","SETA - SHARON NEESE EARLY LEARNING CENTER","925 DEL PASO BLVD. #300","SACRAMENTO","CA",95815,"(916) 263-5487"
"318",343610196,"SACRAMENTO","PRIVATE","SACRAMENTO","PARK VISTA SCHOOL, INC",44,40,91,2,5,0,0,2,5,41,93,40,91,41,93,40,91,40,91,41,93,"Y",0.0454545454545455,47,"Licensed","PARK VISTA SCHOOL","1300 SUTTERVILLE RD.","SACRAMENTO","CA",95822,"(916) 456-0551"
"319",343610246,"SACRAMENTO","PRIVATE","SACRAMENTO","PHOENIX SCHOOL, THE",26,26,100,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,26,100,"Y",0,34,"Licensed","PHOENIX SCHOOL","4401 A STREET","SACRAMENTO","CA",95819,"(916) 445-1275"
"320",343610306,"SACRAMENTO","PRIVATE","SACRAMENTO","DMV CHILD CARE CENTER",40,37,93,3,8,0,0,0,0,37,93,40,100,40,100,40,100,40,100,40,100,"Y",0,54,"Licensed","DMV CHILD CARE CENTER","2415 FIRST AVE","SACRAMENTO","CA",95818,"(916) 736-1872"
"321",343610375,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - NEDRA COURT EARLY LEARNING CENTER",50,50,100,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,"Y",0,40,"Licensed","SETA - NEDRA COURT EARLY LEARNING CENTER","60 NEDRA COURT","SACRAMENTO","CA",95822,"(916) 262-0942"
"322",343610472,"SACRAMENTO","PUBLIC","SACRAMENTO","NORALTO PRESCHOOL CENTER",88,87,99,1,1,0,0,0,0,87,99,88,100,88,100,88,100,88,100,88,100,"Y",0,64,"Licensed","NORALTO PRESCHOOL CENTER","477 LAS PALMAS AVE.","SACRAMENTO","CA",95815,"(916) 263-8411"
"323",343610526,"SACRAMENTO","PRIVATE","RANCHO MURIETA","RANCHO MURIETA LEARNING CENTER",25,25,100,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,25,100,"Y",0,35,"Licensed","RANCHO MURIETA LEARNING CENTER","7248 MURIETA DRIVE STE B8","RANCHO MURIETA","CA",95683,"(916) 354-4163"
"324",343610541,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - NEW HELVETIA EARLY LEARNING CENTER #2",13,13,100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,13,100,"Y",0,22,"Licensed","SETA - NEW HELVETIA EARLY LEARNING CENTER #2","816 REVERE STREET","SACRAMENTO","CA",95818,"(916) 563-5069"
"325",343610546,"SACRAMENTO","PRIVATE","RANCHO MURIETA","RANCH, THE",31,29,94,2,6,0,0,0,0,29,94,31,100,31,100,31,100,31,100,31,100,"Y",0,12,"Licensed","RANCH","7879 VAN VLECK RD.","RANCHO MURIETA","CA",95683,"(916) 354-0369"
"326",343610782,"SACRAMENTO","PRIVATE","SACRAMENTO","BELL'S CHILD DEVELOPMENT CENTER",11,11,100,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,11,100,"Y",0,35,"Licensed","BELLS CHILD DEVELOPMENT CENTER","4390 47TH AVE.","SACRAMENTO","CA",95824,"(916) 271-1167"
"327",343610864,"SACRAMENTO","PRIVATE","SACRAMENTO","FAMILY MATTERS EARLY LEARNING CENTER/ PRESCHOOL",11,11,100,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,11,100,"Y",0,42,"Licensed","FAMILY MATTERS EARLY LEARNING CENTER/ PRESCHOOL","5452 14TH AVE","SACRAMENTO","CA",95820,"(916) 457-4067"
"328",343610891,"SACRAMENTO","HEAD START","RIO LINDA","SETA - VINELAND HEAD START",27,23,85,4,15,0,0,0,0,23,85,23,85,27,100,26,96,27,100,27,100,"Y",0,24,"Licensed","SETA - VINELAND HEAD START","6450 20TH STREET","RIO LINDA","CA",95673,"(916) 263-3804"
"329",343610915,"SACRAMENTO","PRIVATE","ELK GROVE","FRANKLIN CHILD DEVELOPMENT CENTER",22,22,100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,22,100,"Y",0,24,"Licensed","FRANKLIN CHILD DEVELOPMENT CENTER","4011 HOOD-FRANKLIN ROAD","ELK GROVE","CA",95757,"(916) 684-4061"
"330",343610916,"SACRAMENTO","PUBLIC","ELK GROVE","RAYMOND CASE CHILD DEVELOPMENT CENTER",60,30,50,10,17,10,17,10,17,49,82,50,83,50,83,50,83,50,83,50,83,"Y",0.166666666666667,48,"Licensed","RAYMOND CASE CHILD DEVELOPMENT CENTER","8565 SHASTA LILY DRIVE","ELK GROVE","CA",95624,"(916) 681-3355"
"331",343611130,"SACRAMENTO","PRIVATE","SACRAMENTO","MARY TSUKAMOTO CHILD DEVELOPMENT CENTER",31,27,87,4,13,0,0,0,0,29,94,30,97,31,100,31,100,29,94,30,97,"Y",0,17,"Licensed","MARY TSUKAMOTO CHILD DEVELOPMENT CENTER","8737 BRITTANY PARK DRIVE","SACRAMENTO","CA",95828,"(916) 682-7400"
"332",343611191,"SACRAMENTO","PUBLIC","SACRAMENTO","GARDEN VALLEY SCHOOL",40,38,95,2,5,0,0,0,0,38,95,40,100,40,100,40,100,40,100,40,100,"Y",0,24,"Licensed","GARDEN VALLEY SCHOOL","3601 LARCHWOOD DRIVE","SACRAMENTO","CA",95834,"(916) 643-8750"
"333",343611329,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","FIRST COVENANT PRESCHOOL",114,92,81,0,0,1,1,21,18,105,92,101,89,101,89,108,95,98,86,97,85,"Y",0.184210526315789,68,"Licensed","FIRST COVENANT PRESCHOOL","10933 PROGRESS COURT","RANCHO CORDOVA","CA",95670,"(916) 861-1625"
"334",343611397,"SACRAMENTO","PUBLIC","SACRAMENTO","LINCOLN PLAZA MONTESSORI",59,58,98,1,2,0,0,0,0,58,98,58,98,58,98,58,98,59,100,59,100,"Y",0,59,"Licensed","LINCOLN PLAZA MONTESSORI","400 Q STREET","SACRAMENTO","CA",95814,"(916) 795-4111"
"335",343611447,"SACRAMENTO","HEAD START","SACRAMENTO","CAPITAL CITY PRESCHOOL",44,44,100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,"Y",0,24,"Licensed","CAPITAL CITY CHILD DEVELOPMENT CENTER","7220 24TH STREET","SACRAMENTO","CA",95822,"(916) 433-2736"
"336",343611608,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - SOLID FOUNDATION HEAD START",64,64,100,0,0,0,0,0,0,64,100,64,100,64,100,64,100,64,100,64,100,"Y",0,42,"Licensed","SETA - SOLID FOUNDATION HEAD START","7505 FRANKLIN BLVD.","SACRAMENTO","CA",95823,"(916) 262-3167"
"337",343611609,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - HOPKINS PARK HEADSTART",68,68,100,0,0,0,0,0,0,68,100,68,100,68,100,68,100,68,100,68,100,"Y",0,47,"Licensed","SETA - HOPKINS PARK HEADSTART","2317 MATSON DRIVE","SACRAMENTO","CA",95822,"(916) 262-0934"
"338",343612018,"SACRAMENTO","PRIVATE","FAIR OAKS","LA BELLA LEARNING CENTERS",27,18,67,6,22,0,0,3,11,23,85,24,89,26,96,26,96,26,96,27,100,"Y",0.111111111111111,60,"Licensed","LA BELLA LEARNING CENTERS","8896 N. WINDING WAY","FAIR OAKS","CA",95628,"(916) 965-1273"
"339",343612040,"SACRAMENTO","PRIVATE","ORANGEVALE","OUR HOUSE PRESCHOOL",27,27,100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,27,100,"Y",0,28,"Licensed","OUR HOUSE PRESCHOOL","7145 SANTA JUANITA AVE.","ORANGEVALE","CA",95662,"(916) 989-4013"
"340",343612177,"SACRAMENTO","HEAD START","GALT","SETA - GRIZZLY HOLLOW HEAD START",28,28,100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,"Y",0,40,"Licensed","SETA - GRIZZLY HOLLOW HEAD START","805 ELK HILLS DRIVE","GALT","CA",95632,"(209) 744-7728"
"341",343612181,"SACRAMENTO","PRIVATE","SACRAMENTO","ANNA KIRCHGATER CHILD DEVELOPMENT CENTER",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","ANNA KIRCHGATER CHILD DEVELOPMENT CENTER","8141 STEVENSON AVENUE","SACRAMENTO","CA",95828,"(916) 689-9474"
"342",343612182,"SACRAMENTO","PUBLIC","SACRAMENTO","MAEOLA BEITZEL CHILD DEVELOPMENT CENTER",24,17,71,7,29,0,0,0,0,24,100,23,96,24,100,24,100,18,75,24,100,"Y",0,24,"Licensed","MAEOLA BEITZEL CHILD DEVELOPMENT CENTER","8140 CAYMUS DRIVE","SACRAMENTO","CA",95829,"(916) 682-7226"
"343",343612257,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","LEARNING YEARS ACADEMY, THE",13,13,100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,13,100,"Y",0,20,"Licensed","LEARNING YEARS ACADEMY","11052 NEW RIVER CIRCLE","RANCHO CORDOVA","CA",95670,"(916) 635-4085"
"344",343613095,"SACRAMENTO","PRIVATE","SACRAMENTO","BEANSTALK -REGENCY PARK PRESCHOOL",44,40,91,2,5,0,0,2,5,40,91,41,93,42,95,42,95,41,93,42,95,"Y",0.0454545454545455,30,"Licensed","BEANSTALK -REGENCY PARK PRESCHOOL","5901 BRIDGECROSS DRIVE","SACRAMENTO","CA",95835,"(916) 344-6259"
"345",343614010,"SACRAMENTO","PRIVATE","SACRAMENTO","NHDF CHILD DEVELOPMENT CENTER - SACRAMENTO",53,26,49,26,49,0,0,1,2,41,77,52,98,48,91,52,98,52,98,46,87,"Y",0.0188679245283019,68,"Licensed","NHDF CHILD DEVELOPMENT CENTER - SACRAMENTO","2224 BEAUMONT STREET","SACRAMENTO","CA",95815,"(916) 923-1216"
"346",343614029,"SACRAMENTO","PRIVATE","CARMICHAEL","SMALLVILLE PRESCHOOL",31,30,97,1,3,0,0,0,0,30,97,31,100,31,100,31,100,30,97,31,100,"Y",0,30,"Licensed","SMALLVILLE PRESCHOOL","4706 ARDEN WAY","CARMICHAEL","CA",95608,"(916) 480-0632"
"347",343614049,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL SCHOOL-DANBROOK",122,71,58,51,42,0,0,0,0,77,63,88,72,98,80,98,80,84,69,83,68,"Y",0,120,"Licensed","MERRYHILL SCHOOL-DANBROOK","1901 DANBROOK DR","SACRAMENTO","CA",95835,"(916) 285-8656"
"348",343614059,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE BLOSSOM MONTESSORI SCHOOL, INC.",97,83,86,14,14,0,0,0,0,88,91,94,97,87,90,94,97,90,93,85,88,"Y",0,165,"Licensed","LITTLE BLOSSOM MONTESSORI SCHOOL","2075 ARENA BLVD","SACRAMENTO","CA",95834,"(916) 515-0550"
"349",343614093,"SACRAMENTO","PRIVATE","RIO LINDA","BEANSTALK-ORCHARD PRESCHOOL",24,21,88,0,0,0,0,3,13,21,88,21,88,21,88,21,88,21,88,21,88,"Y",0.125,24,"Licensed","BEANSTALK-ORCHARD PRESCHOOL","1040 Q STREET","RIO LINDA","CA",95673,"(916) 344-6259"
"350",343614111,"SACRAMENTO","PRIVATE","FOLSOM","LITTLE FOLKS UNIVERSITY",56,28,50,28,50,0,0,0,0,32,57,44,79,40,71,55,98,42,75,37,66,"Y",0,72,"Licensed","LITTLE FOLKS UNIVERSITY","801 SIBLEY ST","FOLSOM","CA",95630,"(916) 985-7055"
"351",343614113,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - PHOENIX PARK EARLY LEARNING CENTER",51,51,100,0,0,0,0,0,0,51,100,51,100,51,100,51,100,51,100,51,100,"Y",0,55,"Licensed","SETA - PHOENIX PARK EARLY LEARNING CENTER","4400 SHINING STAR DRIVE","SACRAMENTO","CA",95823,"(916) 563-5075"
"352",343614126,"SACRAMENTO","PRIVATE","ORANGEVALE","LEARNING PATCH CHILDREN'S CENTER, THE",21,15,71,5,24,0,0,1,5,16,76,19,90,19,90,20,95,18,86,16,76,"Y",0.0476190476190476,45,"Licensed","LEARNING PATCH CHILDRENS CENTER","6035 MAIN AVE","ORANGEVALE","CA",95662,"(916) 988-5590"
"353",343614141,"SACRAMENTO","PRIVATE","FAIR OAKS","FAITH LUTHERAN PRESCHOOL",32,26,81,5,16,0,0,1,3,28,88,30,94,31,97,31,97,28,88,31,97,"Y",0.03125,36,"Licensed","FAITH LUTHERAN PRESCHOOL","4000 SAN JUAN AVE","FAIR OAKS","CA",95628,"(916) 961-5237"
"354",343614194,"SACRAMENTO","PUBLIC","SACRAMENTO","BARBARA COMSTOCK MORSE CHILD DEVELOPMENT CENTER",15,10,67,5,33,0,0,0,0,14,93,15,100,15,100,15,100,11,73,15,100,"Y",0,18,"Licensed","BARBARA COMSTOCK MORSE CHILD DEVELOPMENT CENTER","7000 CRANLEIGH AVE","SACRAMENTO","CA",95823,"(916) 682-5160"
"355",343614216,"SACRAMENTO","PUBLIC","ELK GROVE","JOHN EHRHARDT CHILD DEVELOPMENT CENTER",20,19,95,1,5,0,0,0,0,19,95,20,100,20,100,20,100,20,100,20,100,"Y",0,21,"Licensed","JOHN EHRHARDT CHILD DEVELOPMENT CENTER","8900 OLD CREEK DRIVE","ELK GROVE","CA",95758,"(916) 684-1815"
"356",343614243,"SACRAMENTO","PRIVATE","SACRAMENTO","PRESENTATION PRESCHOOL",20,11,55,9,45,0,0,0,0,15,75,19,95,19,95,20,100,20,100,18,90,"Y",0,52,"Licensed","PRESENTATION PRESCHOOL","3100 NORRIS AVE","SACRAMENTO","CA",95821,"(916) 482-0351"
"357",343614323,"SACRAMENTO","PRIVATE","CARMICHAEL","MISSION AVENUE PRESCHOOL",34,25,74,9,26,0,0,0,0,25,74,31,91,32,94,34,100,33,97,31,91,"Y",0,32,"Licensed","MISSION AVENUE PRESCHOOL","2433 MISSION AVE.","CARMICHAEL","CA",95608,"(916) 487-4647"
"358",343614377,"SACRAMENTO","PRIVATE","SACRAMENTO","AL-ARQAM ISLAMIC SCHOOL",16,15,94,0,0,0,0,1,6,16,100,16,100,16,100,16,100,15,94,16,100,"Y",0.0625,12,"Licensed","AL-ARQAM ISLAMIC SCHOOL","6990 65TH STREET","SACRAMENTO","CA",95823,"(916) 391-3333"
"359",343614411,"SACRAMENTO","PUBLIC","SACRAMENTO","FAIRBANKS TWILIGHT PRESCHOOL",31,31,100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,"Y",0,24,"Licensed","FAIRBANKS TWILIGHT PRESCHOOL","227 FAIRBANKS AVENUE","SACRAMENTO","CA",95838,"(916) 643-8640"
"360",343614412,"SACRAMENTO","PUBLIC","SACRAMENTO","DEL PASO ELEMENTARY SCHOOL",30,30,100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,"Y",0,24,"Licensed","DEL PASO ELEMENTARY SCHOOL","590 MOREY AVENUE","SACRAMENTO","CA",95838,"(916) 643-8700"
"361",343614425,"SACRAMENTO","PRIVATE","SACRAMENTO","SACRAMENTO CHILDREN'S HOME-SACRAMENTO CRISIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,10,"Licensed","SACRAMENTO CHILDRENS HOME-SACRAMENTO CRISIS","6699 SOUTH LAND PARK DRIVE","SACRAMENTO","CA",95831,"(916) 394-2000"
"362",343614437,"SACRAMENTO","PUBLIC","NORTH HIGHLANDS","KOHLER PRESCHOOL",48,48,100,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,48,100,"Y",0,48,"Licensed","KOHLER PRESCHOOL","4004 BRUCE WAY","NORTH HIGHLANDS","CA",95660,"(916) 566-1850"
"363",343614444,"SACRAMENTO","PUBLIC","NORTH HIGHLANDS","JOYCE PRESCHOOL",32,32,100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,"Y",0,24,"Licensed","JOYCE PRESCHOOL","6050 WATT AVE.","NORTH HIGHLANDS","CA",95660,"(916) 566-1880"
"364",343614462,"SACRAMENTO","PRIVATE","SACRAMENTO","TRIUMPH CENTER FOR EARLY CHILDHOOD EDUCATION",70,62,89,6,9,0,0,2,3,63,90,64,91,65,93,67,96,65,93,64,91,"Y",0.0285714285714286,86,"Licensed","TRIUMPH CENTER FOR EARLY CHILDHOOD EDUCATION","4104 MARTIN LUTHER KING JR. BL","SACRAMENTO","CA",95820,"(916) 731-8200"
"365",343614464,"SACRAMENTO","PUBLIC","SACRAMENTO","JOHN REITH ELEMENTARY SCHOOL",40,39,98,0,0,0,0,1,3,39,98,39,98,39,98,39,98,39,98,39,98,"Y",0.025,20,"Licensed","JOHN REITH ELEMENTARY SCHOOL","8401 VALLEY LARK DRIVE","SACRAMENTO","CA",95823,"(916) 399-0110"
"366",343614518,"SACRAMENTO","PUBLIC","SACRAMENTO","MAEOLA BEITZEL ELEMENTARY SCHOOL",43,43,100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,"Y",0,24,"Licensed","MAEOLA BEITZEL ELEMENTARY SCHOOL","8140 CAYMUS DRIVE","SACRAMENTO","CA",95829,"(916) 688-8484"
"367",343614520,"SACRAMENTO","PUBLIC","SACRAMENTO","ISABELLE JACKSON ELEMENTARY SCHOOL",44,44,100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,"Y",0,40,"Licensed","ISABELLE JACKSON ELEMENTARY SCHOOL","8351 CUTLER WAY","SACRAMENTO","CA",95828,"(916) 689-2115"
"368",343614523,"SACRAMENTO","PRIVATE","FAIR OAKS","SUNRISE COMMUNITY CHURCH PRESCHOOL",17,13,76,3,18,0,0,1,6,14,82,14,82,14,82,15,88,13,76,15,88,"Y",0.0588235294117647,24,"Licensed","SUNRISE COMMUNITY CHURCH PRESCHOOL","8321 GREENBACK LN","FAIR OAKS","CA",95628,"(916) 726-4642"
"369",343614534,"SACRAMENTO","PRIVATE","ELK GROVE","SHELDON ACRES CHILD DEVELOPMENT CENTER",27,27,100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,27,100,"Y",0,100,"Licensed","SHELDON ACRES CHILD DEVELOPMENT CENTER","10390 PLEASANT GROVE SCHOOL RD","ELK GROVE","CA",95624,"(916) 686-8344"
"370",343614792,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE BIG TIME CHILD DEVELOPMENT CENTER",12,9,75,1,8,0,0,2,17,9,75,11,92,12,100,12,100,11,92,11,92,"Y",0.166666666666667,20,"Licensed","LITTLE BIG TIME CHILD DEVELOPMENT CENTER","1412 20TH STREET","SACRAMENTO","CA",95814,"(916) 446-1200"
"371",343614793,"SACRAMENTO","PUBLIC","SACRAMENTO","WILLIAM DAYLOR",42,40,95,1,2,0,0,1,2,40,95,40,95,41,98,41,98,40,95,41,98,"Y",0.0238095238095238,24,"Licensed","WILLIAM DAYLOR","6131 ORANGE AVENUE","SACRAMENTO","CA",95823,"(916) 427-2637"
"372",343614871,"SACRAMENTO","PRIVATE","SACRAMENTO","BERGAMO MONTESSORI SCHOOL",30,16,53,14,47,0,0,0,0,16,53,28,93,26,87,30,100,29,97,25,83,"Y",0,84,"Licensed","BERGAMO MONTESSORI SCHOOL","8200 POCKET ROAD","SACRAMENTO","CA",95831,"(916) 399-1900"
"373",343614934,"SACRAMENTO","PRIVATE","SACRAMENTO","SALAM PRESCHOOL",25,10,40,14,56,0,0,1,4,15,60,17,68,17,68,17,68,13,52,16,64,"Y",0.04,40,"Licensed","SALAM PRESCHOOL","4541 COLLEGE OAK DRIVE","SACRAMENTO","CA",95841,"(916) 979-1973"
"374",343614962,"SACRAMENTO","PRIVATE","SACRAMENTO","MILESTONES CHILD DEVELOPMENT CENTER",51,47,92,4,8,0,0,0,0,50,98,49,96,47,92,49,96,47,92,47,92,"Y",0,51,"Licensed","MILESTONES CHILD DEVELOPMENT CENTER","1411 O STREET","SACRAMENTO","CA",95814,"(916) 231-1153"
"375",343615007,"SACRAMENTO","PRIVATE","WEST SACRAMENTO","STORYBOOK COTTAGE",51,51,100,0,0,0,0,0,0,51,100,51,100,51,100,51,100,51,100,51,100,"Y",0,129,"Licensed","STORYBOOK COTTAGE","2475 HIGGINS ROAD","WEST SACRAMENTO","CA",95691,"(916) 371-4544"
"376",343615018,"SACRAMENTO","PRIVATE","SACRAMENTO","CALVARY CHRISTIAN CENTER PRESCHOOL",12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,"Y",0,60,"Licensed","CALVARY CHRISTIAN CENTER PRESCHOOL","2727 DEL PASO BLVD.","SACRAMENTO","CA",95815,"(916) 921-9303"
"377",343615108,"SACRAMENTO","PUBLIC","SACRAMENTO","WOODRIDGE PRESCHOOL CENTER",63,62,98,1,2,0,0,0,0,62,98,62,98,63,100,63,100,62,98,63,100,"Y",0,48,"Licensed","WOODRIDGE PRESCHOOL CENTER","5950 REVELSTOK DRIVE","SACRAMENTO","CA",95842,"(916) 566-1670"
"378",343615248,"SACRAMENTO","PRIVATE","ELK GROVE","ST. ELIZABETH ANN SETON PRESCHOOL",83,80,96,1,1,0,0,2,2,81,98,81,98,81,98,82,99,81,98,81,98,"Y",0.0240963855421687,72,"Licensed","ST. ELIZABETH ANN SETON PRESCHOOL","9539 RACQUET COURT","ELK GROVE","CA",95758,"(916) 684-7903"
"379",343615514,"SACRAMENTO","PRIVATE","SACRAMENTO","ST. CHARLES BORROMEO SCHOOL PRE-K",17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"Y",0,30,"Licensed","ST. CHARLES BORROMEO SCHOOL PRE-K","7580 CENTER PARKWAY","SACRAMENTO","CA",95823,"(916) 421-6189"
"380",343615667,"SACRAMENTO","PUBLIC","NORTH HIGHLANDS","MADISON ELEMENTARY SCHOOL",25,24,96,1,4,0,0,0,0,25,100,25,100,25,100,25,100,24,96,25,100,"Y",0,24,"Licensed","MADISON ELEMENTARY SCHOOL","5241 HARRISON STREET","NORTH HIGHLANDS","CA",95660,"(916) 566-1900"
"381",343615668,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SIERRA VIEW ELEMENTARY SCHOOL",31,29,94,2,6,0,0,0,0,29,94,31,100,30,97,31,100,31,100,31,100,"Y",0,24,"Licensed","SIERRA VIEW ELEMENTARY SCHOOL","3638 BAINBRIDGE DRIVE","NORTH HIGHLANDS","CA",95660,"(916) 566-1960"
"382",343615836,"SACRAMENTO","PRIVATE","WILTON","WILTON CHRISTIAN PRE-SCHOOL",13,11,85,2,15,0,0,0,0,12,92,13,100,12,92,13,100,12,92,12,92,"Y",0,14,"Licensed","WILTON CHRISTIAN PRE-SCHOOL","9697 DILLARD ROAD","WILTON","CA",95693,"(916) 687-7693"
"383",343615845,"SACRAMENTO","PRIVATE","SACRAMENTO","ONLY LOVE CHILDREN'S CENTER",71,64,90,5,7,0,0,2,3,64,90,69,97,68,96,69,97,69,97,69,97,"Y",0.028169014084507,50,"Licensed","ONLY LOVE CHILDRENS CENTER","2670 HOWE AVE.","SACRAMENTO","CA",95821,"(916) 684-4222"
"384",343615846,"SACRAMENTO","PRIVATE","ELK GROVE","TUTOR TIME CHILD CARE LEARNING CENTER",47,45,96,2,4,0,0,0,0,45,96,45,96,45,96,45,96,45,96,45,96,"Y",0,216,"Licensed","PRESTIGE PRESCHOOL ACADEMY","8160 SHELDON ROAD","ELK GROVE","CA",95758,"(916) 684-4222"
"385",343615880,"SACRAMENTO","PUBLIC","ELK GROVE","IRENE B. WEST ELEMENTARY SCHOOL",25,19,76,5,20,0,0,1,4,19,76,24,96,25,100,25,100,20,80,24,96,"Y",0.04,24,"Licensed","IRENE B. WEST ELEMENTARY SCHOOL","8625 SERIO WAY","ELK GROVE","CA",95758,"(916) 682-5583"
"386",343616079,"SACRAMENTO","PRIVATE","SACRAMENTO","HAND IN HAND CHILD DEVELOPMENT CENTER",35,34,97,0,0,0,0,1,3,35,100,35,100,34,97,35,100,35,100,35,100,"Y",0.0285714285714286,45,"Licensed","HAND IN HAND CHILD DEVELOPMENT CENTER","1614 N STREET","SACRAMENTO","CA",95814,"(916) 441-7450"
"387",343616158,"SACRAMENTO","PRIVATE","CARMICHAEL","SACRAMENTO ADVENTIST ACADEMY",25,20,80,4,16,0,0,1,4,23,92,23,92,22,88,23,92,21,84,23,92,"Y",0.04,24,"Licensed","SACRAMENTO ADVENTIST ACADEMY","5601 WINDING WAY","CARMICHAEL","CA",95608,"(916) 481-2300"
"388",343616190,"SACRAMENTO","PRIVATE","SACRAMENTO","BUSY BEE CHILDHOOD DEVELOPMENT CENTER",68,51,75,16,24,0,0,1,1,60,88,64,94,68,100,67,99,56,82,62,91,"Y",0.0147058823529412,70,"Licensed","BUSY BEE CHILDHOOD DEVELOPMENT CENTER","1618 27TH STREET","SACRAMENTO","CA",95816,"(916) 457-7348"
"389",343616339,"SACRAMENTO","PUBLIC","SACRAMENTO","BUSY BEES CHILD CARE CENTER",18,11,61,7,39,0,0,0,0,11,61,18,100,18,100,18,100,18,100,18,100,"Y",0,30,"Licensed","BUSY BEES CHILD CARE CENTER","8205 FLORIN ROAD","SACRAMENTO","CA",95828,"(916) 383-3278"
"390",343616383,"SACRAMENTO","HEAD START","ELK GROVE","FRANKLIN ELEMENTARY SCHOOL",20,18,90,0,0,0,0,2,10,18,90,18,90,18,90,18,90,18,90,18,90,"Y",0.1,24,"Licensed","FRANKLIN ELEMENTARY SCHOOL","4011 HOOD-FRANKLIN ROAD","ELK GROVE","CA",95757,"(916) 684-6518"
"391",343616384,"SACRAMENTO","HEAD START","ELK GROVE","JAMES A. MCKEE ELEMENTARY SCHOOL",40,40,100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,"Y",0,24,"Licensed","JAMES A. MCKEE ELEMENTARY SCHOOL","8701 HALVERSON DRIVE","ELK GROVE","CA",95624,"(916) 686-3715"
"392",343616385,"SACRAMENTO","PUBLIC","SACRAMENTO","UNION HOUSE ELEMENTARY SCHOOL",40,40,100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,"Y",0,24,"Licensed","UNION HOUSE ELEMENTARY SCHOOL","7850 DEER CREEK DRIVE","SACRAMENTO","CA",95823,"(916) 424-8201"
"393",343616399,"SACRAMENTO","PRIVATE","SACRAMENTO","ST IGNATIUS PARISH PRESCHOOL",49,43,88,4,8,1,2,1,2,47,96,46,94,49,100,47,96,45,92,49,100,"Y",0.0204081632653061,36,"Licensed","ST IGNATIUS PARISH PRESCHOOL","3235 ARDEN WAY","SACRAMENTO","CA",95825,"(916) 488-3907"
