"","SchCode","COUNTY","PubPriv","District.x","CITY","Name","Total","UpToDateTot","UpToDatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","REPORTED","PBEPctCalc","CDSCode","County","District.y","School","Street","City","Zip","State","Phone","AdmFName1","AdmLName1","AdmEmail1"
"265",6034896,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","SCHWEITZER ALBERT ELEM.",61,45,74,15,25,0,0,1,2,49,80,51,84,47,77,59,97,58,95,"Y",0.0163934426229508,"34674476034896","Sacramento","San Juan Unified","Albert Schweitzer Elementary","4350 Glenridge Drive","Carmichael","95608-2043","CA","(916) 867-2094","Matt","English","matt.english@sanjuan.edu"
"266",6034904,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","SIERRA OAKS ELEM.",60,35,58,25,42,0,0,0,0,41,68,43,72,37,62,52,87,57,95,"Y",0,"34674476034904","Sacramento","San Juan Unified","Sierra Oaks K-8","171 Mills Road","Sacramento","95864-5647","CA","(916) 575-2390","Sandy","Butorac","sbutorac@sanjuan.edu"
"267",6034912,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","SKYCREST ELEM.",90,72,80,12,13,0,0,6,7,73,81,76,84,74,82,84,93,84,93,"Y",0.0666666666666667,"34674476034912","Sacramento","San Juan Unified","Skycrest Elementary","5641 Mariposa Avenue","Citrus Heights","95610-7441","CA","(916) 867-2098","Sandy","Rangel","srangel@sanjuan.edu"
"268",6034920,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","STARR KING K-8",62,44,71,17,27,0,0,1,2,45,73,45,73,45,73,60,97,59,95,"Y",0.0161290322580645,"34674476034920","Sacramento","San Juan Unified","Starr King K-8","4848 Cottage Way","Carmichael","95608-5612","CA","(916) 971-7320","Debbie","Kraus","dkraus@sanjuan.edu"
"269",6034953,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","TWIN LAKES ELEM.",85,70,82,15,18,0,0,0,0,75,88,74,87,73,86,84,99,85,100,"Y",0,"34674476034953","Sacramento","San Juan Unified","Twin Lakes Elementary","5515 Main Avenue","Orangevale","95662-5314","CA","(916) 986-2243","Jim","Walters","jim.walters@sanjuan.edu"
"270",6034961,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","WHITNEY AVENUE ELEM.",39,31,79,8,21,0,0,0,0,31,79,31,79,33,85,38,97,38,97,"Y",0,"34674476034961","Sacramento","San Juan Unified","Whitney Avenue Elementary","4248 Whitney Avenue","Sacramento","95821-3253","CA","(916) 575-2407","Vincent","Arias","vincent.arias@sanjuan.edu"
"271",6053235,"SUTTER","PUBLIC","BRITTAN ELEMENTARY","SUTTER","BRITTAN ELEM.",65,51,78,13,20,0,0,1,2,53,82,55,85,52,80,61,94,61,94,"Y",0.0153846153846154,"51713576053235","Sutter","Brittan Elementary","Brittan Elementary","2340 Pepper Street","Sutter","95982-2430","CA","(530) 822-5155","Staci","Kaelin","stacik@brittan.k12.ca.us"
"272",6053243,"SUTTER","PUBLIC","BROWNS ELEMENTARY","RIO OSO","BROWNS ELEM.",16,15,94,0,0,0,0,1,6,15,94,15,94,15,94,15,94,15,94,"Y",0.0625,"51713656053243","Sutter","Browns Elementary","Browns Elementary","1248 Pacific Avenue","Rio Oso","95674-9618","CA","(530) 633-2523","Mike","Scully","mikes@sutter.k12.ca.us"
"273",6053250,"SUTTER","PUBLIC","FRANKLIN ELEMENTARY","YUBA CITY","FRANKLIN ELEM.",49,43,88,6,12,0,0,0,0,45,92,43,88,44,90,49,100,49,100,"Y",0,"51713816053250","Sutter","Franklin Elementary","Franklin Elementary","332 North Township Road","Yuba City","95993-9629","CA","(530) 822-5151","Douglas","Reeder","douglasr@franklin.k12.ca.us"
"274",6053284,"SUTTER","PUBLIC","LIVE OAK UNIFIED","LIVE OAK","LUTHER ELEM.",125,124,99,0,0,1,1,0,0,124,99,124,99,124,99,124,99,124,99,"Y",0,"51713996053284","Sutter","Live Oak Unified","Luther Elementary","10123 Connecticut Avenue","Live Oak","95953-2001","CA","(530) 695-5450","Parveen","Bains","pbains@lousd.k12.ca.us"
"275",6053292,"SUTTER","PUBLIC","MARCUM-ILLINOIS UNION ELEMENTARY","EAST NICOLAUS","MARCUM-ILLINOIS UNION ELEM.",12,9,75,2,17,0,0,1,8,10,83,9,75,10,83,11,92,11,92,"Y",0.0833333333333333,"51714076053292","Sutter","Marcum-Illinois Union Elementary","Marcum-Illinois Union Elementary","2452 El Centro Boulevard","East Nicolaus","95659-9748","CA","(530) 656-2407","Sharon","McIntosh","sharonM@sutter.k12.ca.us"
"276",6053318,"SUTTER","PUBLIC","NUESTRO ELEMENTARY","LIVE OAK","NUESTRO ELEM.",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"51714236053318","Sutter","Nuestro Elementary","Nuestro Elementary","3934 Broadway Road","Live Oak","95953-9401","CA","(530) 822-5100","Joe","Hendrix","joeh@sutter.k12.ca.us"
"277",6053326,"SUTTER","PUBLIC","PLEASANT GROVE JOINT UNION","PLEASANT GROVE","PLEASANT GROVE ELEM.",21,20,95,0,0,0,0,1,5,20,95,20,95,20,95,20,95,20,95,"Y",0.0476190476190476,"51714316053326","Sutter","Pleasant Grove Joint Union","Pleasant Grove","3075 Howsley Road","Pleasant Grove","95668-9723","CA","(916) 655-3235","Annette","Alberti","annettea@sutter.k12.ca.us"
"278",6053342,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","APRIL LANE ELEM.",98,91,93,6,6,0,0,1,1,93,95,94,96,93,95,95,97,97,99,"Y",0.0102040816326531,"51714646053342","Sutter","Yuba City Unified","April Lane Elementary","800 April Lane","Yuba City","95991-1943","CA","(530) 741-5215","Angela","Huerta","ahuerta@ycusd.k12.ca.us"
"279",6053359,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BARRY ELEM.",42,41,98,0,0,0,0,1,2,41,98,41,98,41,98,41,98,41,98,"Y",0.0238095238095238,"51714646053359","Sutter","Yuba City Unified","Barry Elementary","1255 Barry Road","Yuba City","95991-9231","CA","(530) 741-5220","Ben","Moss","bmoss@ycusd.k12.ca.us"
"280",6053367,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BRIDGE STREET ELEM.",128,120,94,8,6,0,0,0,0,121,95,121,95,123,96,125,98,127,99,"Y",0,"51714646053367","Sutter","Yuba City Unified","Bridge Street Elementary","500 Bridge Street","Yuba City","95991-3801","CA","(530) 822-5225","Louise","McKray","lmckray@ycusd.k12.ca.us"
"281",6053375,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","CENTRAL GAITHER ELEM.",24,23,96,0,0,0,0,1,4,23,96,23,96,23,96,23,96,23,96,"Y",0.0416666666666667,"51714646053375","Sutter","Yuba City Unified","Central Gaither Elementary","8403 Bailey Road","Yuba City","95993-9524","CA","(530) 822-5230","Debbie","Everett","deverett@ycusd.k12.ca.us"
"282",6053391,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","KING AVE. ELEM.",77,75,97,0,0,0,0,2,3,75,97,75,97,75,97,75,97,75,97,"Y",0.025974025974026,"51714646053391","Sutter","Yuba City Unified","King Avenue Elementary","630 King Avenue","Yuba City","95991-2808","CA","(530) 822-5250","Sara","Nowinski","slnowinski@ycusd.k12.ca.us"
"283",6053409,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","LINCOLN ELEM.",97,96,99,0,0,0,0,1,1,96,99,96,99,96,99,96,99,96,99,"Y",0.0103092783505155,"51714646053409","Sutter","Yuba City Unified","Lincoln Elementary","1582 Lincoln Road","Yuba City","95993-6017","CA","(530) 741-5255","Lisa","Shelton","lshelton@ycusd.k12.ca.us"
"284",6053417,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","LINCREST ELEM.",118,110,93,6,5,0,0,2,2,112,95,114,97,112,95,116,98,115,97,"Y",0.0169491525423729,"51714646053417","Sutter","Yuba City Unified","Lincrest Elementary","1400 Phillips Road","Yuba City","95991-6746","CA","(530) 741-5260","Dave","Morrow","dmorrow@ycusd.k12.ca.us"
"285",6053425,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","PARK AVE.",98,96,98,1,1,0,0,1,1,96,98,96,98,96,98,97,99,97,99,"Y",0.0102040816326531,"51714646053425","Sutter","Yuba City Unified","Park Avenue Elementary","100 Morton Street","Yuba City","95991-5820","CA","(530) 822-5265","Robert","Pogue","rpogue@ycusd.k12.ca.us"
"286",6053433,"SUTTER","PUBLIC","WINSHIP-ROBBINS","ROBBINS","ROBBINS ELEM.",13,13,100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,"Y",0,"51714566053433","Sutter","Winship-Robbins","Robbins Elementary","17451 Pepper Street","Robbins","95676-9999","CA","(530) 738-4386","Brian","O'Neal","brianon@sutter.k12.ca.us"
"287",6053441,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","TIERRA BUENA ELEM.",91,78,86,2,2,0,0,11,12,79,87,79,87,78,86,80,88,80,88,"Y",0.120879120879121,"51714646053441","Sutter","Yuba City Unified","Tierra Buena Elementary","1794 Villa Avenue","Yuba City","95993","CA","(530) 822-5280","Brian","Brown","blbrown@ycusd.k12.ca.us"
"288",6056246,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","BIRCH LANE ELEM.",91,79,87,3,3,0,0,9,10,81,89,81,89,80,88,81,89,82,90,"Y",0.0989010989010989,"57726786056246","Yolo","Davis Joint Unified","Birch Lane Elementary","1600 Birch Lane","Davis","95616-1499","CA","(530) 757-5395","Kathy","Tyzzer","ktyzzer@djusd.k12.ca.us"
"289",6056261,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","NORTH DAVIS ELEM.",62,56,90,0,0,0,0,6,10,56,90,56,90,56,90,56,90,56,90,"Y",0.0967741935483871,"57726786056261","Yolo","Davis Joint Unified","North Davis Elementary","555 East 14th Street","Davis","95616-2097","CA","(530) 757-5475","Ramon","Cusi","rcusi@djusd.k12.ca.us"
"290",6056279,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","PIONEER ELEM.",55,53,96,2,4,0,0,0,0,55,100,54,98,55,100,54,98,55,100,"Y",0,"57726786056279","Yolo","Davis Joint Unified","Pioneer Elementary","5215 Hamel Street","Davis","95616-4426","CA","(530) 757-5480","Matthew","Duffy","mduffy@djusd.net"
"291",6056295,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","CESAR CHAVEZ ELEM.",91,85,93,0,0,0,0,6,7,85,93,85,93,85,93,85,93,85,93,"Y",0.0659340659340659,"57726786056295","Yolo","Davis Joint Unified","Cesar Chavez Elementary","1221 Anderson Road","Davis","95616-1899","CA","(530) 757-5490","Denise","Beck","dbeck@djusd.k12.ca.us"
"292",6056303,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","ROBERT E. WILLETT ELEM.",56,53,95,1,2,0,0,2,4,53,95,54,96,54,96,54,96,54,96,"Y",0.0357142857142857,"57726786056303","Yolo","Davis Joint Unified","Robert E. Willett Elementary","1207 Sycamore Lane","Davis","95616","CA","(530) 757-5460","Heidi","Perry","hperry@djusd.k12.ca.us"
"293",6056311,"YOLO","PUBLIC","ESPARTO UNIFIED","ESPARTO","ESPARTO K-8",74,72,97,1,1,0,0,1,1,72,97,72,97,72,97,73,99,73,99,"Y",0.0135135135135135,"57726866056311","Yolo","Esparto Unified","Esparto K-8","17120 Omega Street","Esparto","95627-0069","CA","(530) 787-3417","Veronica","Michael","vmichael@espartok12.org"
"294",6056345,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","RIVERBANK ELEMENTARY",103,76,74,21,20,0,0,6,6,87,84,81,79,79,77,88,85,87,84,"Y",0.058252427184466,"57726946056345","Yolo","Washington Unified","Bryte Elementary","637 Todhunter Street","West Sacramento","95605-2037","CA","","","",""
"295",6056352,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","ELKHORN VILLAGE ELEM.",61,58,95,2,3,0,0,1,2,58,95,59,97,59,97,60,98,60,98,"Y",0.0163934426229508,"57726946056352","Yolo","Washington Unified","Elkhorn Village Elementary","750 Cummins Way","West Sacramento","95605","CA","(916) 375-7670","Lisa","Smith","lsmith@wusd.k12.ca.us"
"296",6056360,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","EVERGREEN ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"57726946056360","Yolo","Washington Unified","Evergreen Elementary","919 Westacre Road","West Sacramento","95691-3223","CA","","","",""
"297",6056394,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","WESTFIELD VILLAGE ELEM.",88,76,86,10,11,1,1,1,1,79,90,81,92,80,91,82,93,86,98,"Y",0.0113636363636364,"57726946056394","Yolo","Washington Unified","Westfield Village Elementary","508 Poplar Street","West Sacramento","95691-2555","CA","(916) 375-7720","Ryan","Gonzales","rgonzales@wusd.k12.ca.us"
"298",6056402,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","WESTMORE OAKS ELEM.",79,68,86,10,13,0,0,1,1,71,90,71,90,68,86,76,96,76,96,"Y",0.0126582278481013,"57726946056402","Yolo","Washington Unified","Westmore Oaks Elementary","1100 Clarendon Street","West Sacramento","95691","CA","(916) 375-7730","Diane","Smith","dsmith@wusd.k12.ca.us"
"299",6056410,"YOLO","PUBLIC","WINTERS JOINT UNIFIED","WINTERS","WAGGONER ELEM",92,82,89,8,9,0,0,2,2,84,91,84,91,83,90,88,96,90,98,"Y",0.0217391304347826,"57727026056410","Yolo","Winters Joint Unified","Winters Elementary","500 West Edwards Street","Winters","95694-1804","CA","(530) 795-6121","Pam","Scheeline","pscheeline@wintersjusd.org"
"300",6056444,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","BEAMER ELEM.",96,92,96,3,3,0,0,1,1,92,96,92,96,92,96,95,99,95,99,"Y",0.0104166666666667,"57727106056444","Yolo","Woodland Joint Unified","Beamer Elementary","525 Beamer Street","Woodland","95695-3209","CA","(530) 662-1769","Juan","Chaidez","juan.chaidez@wjusd.org"
"301",6056469,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","DINGLE ELEM.",46,44,96,1,2,0,0,1,2,44,96,44,96,45,98,44,96,45,98,"Y",0.0217391304347826,"57727106056469","Yolo","Woodland Joint Unified","Dingle Elementary","625 Elm Street","Woodland","95695-3921","CA","(530) 662-7084","Lonny","Villalobos","lonny.villalobos@wjusd.org"
"302",6056477,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","FREEMAN ELEM.",65,64,98,1,2,0,0,0,0,64,98,64,98,64,98,64,98,65,100,"Y",0,"57727106056477","Yolo","Woodland Joint Unified","Freeman Elementary","126 North West Street","Woodland","95695-2614","CA","(530) 662-1758","Eduardo","Gonzalez","eduardo.gonzalez@wjusd.org"
"303",6056485,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","GIBSON ELEM.",87,80,92,5,6,0,0,2,2,81,93,84,97,82,94,84,97,85,98,"Y",0.0229885057471264,"57727106056485","Yolo","Woodland Joint Unified","Gibson Elementary","312 Gibson Road","Woodland","95695-4765","CA","(530) 662-3944","Scott","Clary","scott.clary@wjusd.org"
"304",6056527,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","PLAINFIELD ELEM.",42,41,98,1,2,0,0,0,0,42,100,42,100,42,100,41,98,42,100,"Y",0,"57727106056527","Yolo","Woodland Joint Unified","Plainfield Elementary","20450 County Road 97","Woodland","95695-9378","CA","(530) 662-9301","Armando","Olvera","armando.olvera@wjusd.org"
"305",6056634,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","ARBOGA ELEM.",86,66,77,20,23,0,0,0,0,68,79,73,85,70,81,77,90,78,91,"Y",0,"58727366056634","Yuba","Marysville Joint Unified","Arboga Elementary","1686 Broadway","Olivehurst","95961-4230","CA","(530) 741-6101","Eric","Preston","epreston@mjusd.com"
"306",6056659,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","CEDAR LANE ELEM.",81,70,86,11,14,0,0,0,0,71,88,72,89,72,89,79,98,80,99,"Y",0,"58727366056659","Yuba","Marysville Joint Unified","Cedar Lane Elementary","841 Cedar Lane","Olivehurst","95961-4230","CA","(530) 741-6112","Jill","Segner","jsegner@mjusd.com"
"307",6056667,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","CORDUA ELEM.",15,13,87,2,13,0,0,0,0,15,100,14,93,14,93,15,100,15,100,"Y",0,"58727366056667","Yuba","Marysville Joint Unified","Cordua Elementary","2830 Highway 20","Marysville","95901","CA","(530) 741-6115","Lisa","Goodman","lgoodman@mjusd.com"
"308",6056675,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","DOBBINS","DOBBINS ELEM.",14,12,86,2,14,0,0,0,0,14,100,14,100,12,86,14,100,14,100,"Y",0,"58727366056675","Yuba","Marysville Joint Unified","Dobbins Elementary","Dobbin School Lane","Dobbins","95935","CA","(530) 692-1665","Lynne","Cardoza","lcardoza@mjusd.com"
"309",6056683,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","ELLA ELEM.",71,66,93,5,7,0,0,0,0,66,93,66,93,69,97,70,99,71,100,"Y",0,"58727366056683","Yuba","Marysville Joint Unified","Ella Elementary","4850 Olivehurst Avenue","Olivehurst","95961-4230","CA","(530) 741-6124","Rob","Gregor","rgregor@mjusd.com"
"310",6056709,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","JOHNSON PARK ELEM.",45,34,76,11,24,0,0,0,0,38,84,37,82,37,82,41,91,40,89,"Y",0,"58727366056709","Yuba","Marysville Joint Unified","Johnson Park Elementary","4364 Lever Avenue","Olivehurst","95961-4230","CA","(530) 743-6133","Sarah","O'Brien","sobrien@mjusd.com"
"311",6056717,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","LINDA ELEM.",108,108,100,0,0,0,0,0,0,108,100,108,100,108,100,108,100,108,100,"Y",0,"58727366056717","Yuba","Marysville Joint Unified","Linda Elementary","6180 Dunning Avenue","Marysville","95901-6505","CA","(530) 741-6196","Judy","Hart","jhart@mjusd.com"
"312",6056725,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","LOMA RICA ELEM.",25,22,88,2,8,1,4,0,0,23,92,23,92,23,92,23,92,24,96,"Y",0,"58727366056725","Yuba","Marysville Joint Unified","Loma Rica Elementary","5150 Fruitland Road","Marysville","95901-9505","CA","(530) 741-6144","Kathleen","Hansen","khansen@mjusd.com"
"313",6056733,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","COVILLAUD (MARY) ELEM.",111,93,84,16,14,2,2,0,0,93,84,96,86,95,86,105,95,105,95,"Y",0,"58727366056733","Yuba","Marysville Joint Unified","Covillaud Elementary","628 F Street","Marysville","95901","CA","(530) 741-6121","Doug","Escheman","descheman@mjusd.com"
"314",6056741,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","OLIVEHURST","OLIVEHURST ELEM.",83,76,92,7,8,0,0,0,0,80,96,78,94,78,94,83,100,82,99,"Y",0,"58727366056741","Yuba","Marysville Joint Unified","Olivehurst Elementary","1778 McGowan Parkway","Olivehurst","95961-4799","CA","(530) 741-6191","Jimmie","Eggers","jeggers@mjusd.com"
"315",6056774,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","MARYSVILLE","KYNOCH (WALTER) ELEM.",111,102,92,7,6,0,0,2,2,102,92,102,92,104,94,108,97,109,98,"Y",0.018018018018018,"58727366056774","Yuba","Marysville Joint Unified","Kynoch Elementary","1905 Ahern Street","Marysville","95901","CA","(530) 741-6141","Monica","Oakes","moakes@mjusd.com"
"316",6056782,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","CHALLENGE","YUBA FEATHER ELEM.",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,"Y",0,"58727366056782","Yuba","Marysville Joint Unified","Yuba Feather Elementary","18008 Oregon Hill Road","Challenge","95925","CA","(530) 740-4040","Lynne","Cardoza","lcardoza@mjusd.com"
"317",6056832,"YUBA","PUBLIC","WHEATLAND ELEMENTARY","""BEALE AFB CA""","LONE TREE ELEM.",79,71,90,7,9,0,0,1,1,75,95,75,95,71,90,78,99,78,99,"Y",0.0126582278481013,"58727516056832","Yuba","Wheatland","Lone Tree Elementary","123 Beale Highway","Beale Air Force Base","95903","CA","(530) 788-0248","Jodie","Jacklett","jjacklett@wheatland.k12.ca.us"
"318",6056840,"YUBA","PUBLIC","WHEATLAND ELEMENTARY","WHEATLAND","WHEATLAND ELEM.",83,69,83,3,4,0,0,11,13,70,84,72,87,70,84,72,87,72,87,"Y",0.132530120481928,"58727516056840","Yuba","Wheatland","Wheatland Elementary","111 Hooper Street","Wheatland","95692-8215","CA","(530) 633-3140","Jim","Evans","jevans@wheatland.k12.ca.us"
"319",6059315,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","LEONARDO DA VINCI ELEM.",90,87,97,3,3,0,0,0,0,89,99,88,98,88,98,90,100,90,100,"Y",0,"34674396059315","Sacramento","Sacramento City Unified","Leonardo Da Vinci","4701 Joaquin Way","Sacramento","95822-2120","CA","(916) 277-6496","Devon","Davis","devon-davis@scusd.edu"
"320",6059323,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","JOHN H. STILL MAGNET",96,88,92,6,6,0,0,2,2,90,94,92,96,93,97,93,97,91,95,"Y",0.0208333333333333,"34674396059323","Sacramento","Sacramento City Unified","John H. Still","2250 John Still Drive","Sacramento","95832-1331","CA","(916) 433-5375","Reginald","Brown","reginald-brown@scusd.edu"
"321",6066252,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","RHODA MAXWELL ELEM.",75,74,99,0,0,0,0,1,1,74,99,74,99,74,99,74,99,74,99,"Y",0.0133333333333333,"57727106066252","Yolo","Woodland Joint Unified","Rhoda Maxwell Elementary","50 Ashley Avenue","Woodland","95695","CA","(530) 662-1784","Ricardo","Perez","ricardo.perez@wjusd.org"
"322",6066260,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","T. L. WHITEHEAD ELEM.",84,82,98,1,1,0,0,1,1,83,99,83,99,82,98,82,98,83,99,"Y",0.0119047619047619,"57727106066260","Yolo","Woodland Joint Unified","T. L. Whitehead Elementary","624 West Southwood Drive","Woodland","95695-4304","CA","(530) 662-2824","Maria","Lewis","maria.lewis@wjusd.org"
"323",6066682,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","WOODRIDGE ELEM.",101,99,98,1,1,0,0,1,1,99,98,100,99,99,98,100,99,100,99,"Y",0.0099009900990099,"34765056066682","Sacramento","Twin Rivers Unified","Woodridge Elementary","5761 Brett Drive","Sacramento","95842-3161","CA","(916) 566-1650","Roberta","Raymond","roberta.raymond@twinriversusd.org"
"324",6067268,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BUTTE VISTA ELEM.",95,93,98,1,1,0,0,1,1,93,98,94,99,94,99,94,99,94,99,"Y",0.0105263157894737,"51105126067268","Sutter","Sutter County Office of Education","Butte Vista TMR","2195 Blevins Road","Yuba City","95991","CA","","","",""
"325",6067268,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BUTTE VISTA ELEM.",95,93,98,1,1,0,0,1,1,93,98,94,99,94,99,94,99,94,99,"Y",0.0105263157894737,"51714646067268","Sutter","Yuba City Unified","Butte Vista Elementary","2195 Blevin Road","Yuba City","95993-1401","CA","(530) 822-5034","Jaswindar","Peterson","jpeterson@ycusd.k12.ca.us"
"326",6068670,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","CAMBRIDGE HEIGHTS ELEM.",61,52,85,6,10,0,0,3,5,52,85,53,87,53,87,58,95,57,93,"Y",0.0491803278688525,"34674476068670","Sacramento","San Juan Unified","Cambridge Heights Elementary","5555 Fleetwood Drive","Citrus Heights","95621-7313","CA","(916) 867-2000","Damon","Smith","damonsmith@sanjuan.edu"
"327",6069249,"YUBA","PUBLIC","YUBA COUNTY OFFICE OF EDUCATION","MARYSVILLE","SPECIAL EDUCATION",19,7,37,12,63,0,0,0,0,14,74,13,68,12,63,19,100,19,100,"Y",0,"58105876069249","Yuba","Yuba County Office of Education","Yuba County Special Education","935 14th Street","Marysville","95901-4149","CA","(530) 741-4871","Leslie","Cena","leslie.cena@yubacoe.k12.ca.us"
"328",6071336,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","SUSAN B. ANTHONY ELEM.",47,43,91,3,6,0,0,1,2,45,96,45,96,44,94,45,96,46,98,"Y",0.0212765957446809,"34674396071336","Sacramento","Sacramento City Unified","Susan B. Anthony Elementary","7864 Detroit Boulevard","Sacramento","95832-1500","CA","(916) 433-5353","Lee","Yang","yangl@scusd.edu"
"329",6077291,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","LEIMBACH (HERMAN) ELEM.",144,140,97,4,3,0,0,0,0,140,97,141,98,141,98,144,100,144,100,"Y",0,"34673146077291","Sacramento","Elk Grove Unified","Herman Leimbach Elementary","8101 Grandstaff Drive","Sacramento","95823-5312","CA","(916) 689-2120","Abelardo","Cordova","acordova@egusd.net"
"330",6085252,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","COPPIN (CARLIN C.) ELEM.",58,54,93,1,2,0,0,3,5,55,95,55,95,54,93,55,95,55,95,"Y",0.0517241379310345,"31669516085252","Placer","Western Placer Unified","Carlin C. Coppin Elementary","150 12th Street","Lincoln","95648-2058","CA","(916) 645-6390","Terri","Dorow","tdorow@wpusd.k12.ca.us"
"331",6095301,"EL DORADO","PUBLIC","LAKE TAHOE UNIFIED","SO. LAKE TAHOE","SIERRA HOUSE ELEM.",126,111,88,6,5,0,0,9,7,115,91,114,90,115,91,116,92,117,93,"Y",0.0714285714285714,"9619036095301","El Dorado","Lake Tahoe Unified","Sierra House Elementary","1709 Remington Trail","South Lake Tahoe","96150-6825","CA","(530) 543-2327","Ryan","Gallas","rgallas@ltusd.org"
"332",6096150,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","JAMES MARSHALL ELEM.",56,53,95,3,5,0,0,0,0,55,98,54,96,55,98,56,100,56,100,"Y",0,"34674396096150","Sacramento","Sacramento City Unified","James Marshall Elementary","9525 Goethe Road","Sacramento","95827-3202","CA","(916) 228-5860","Marla","Van Laningham","marla-vanlaningham@scusd.edu"
"333",6096168,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","GENEVIEVE F. DIDION ELEM.",59,43,73,15,25,0,0,1,2,48,81,50,85,50,85,58,98,57,97,"Y",0.0169491525423729,"34674396096168","Sacramento","Sacramento City Unified","Genevieve Didion","6490 Harmon Drive","Sacramento","95831","CA","(916) 433-5039","Norman","Policar","normpo@scusd.edu"
