"","FacNum","County","Type","City.x","Name.x","Total","VacTot","VacPct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HepBTot","HepBPct","VariTot","VariPct","ReportYN","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone","lon","lat"
"300",343602095,"SACRAMENTO","PRIVATE","SACRAMENTO","ARDEN MONTESSORI SCHOOL",14,"10",71,4,29,0,0,0,0,14,100,14,100,14,100,14,100,14,100,10,71,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",343602289,"SACRAMENTO","HEAD START","SACRAMENTO","ENCINA HEAD START STATE PRESCHOOL",34,"34",100,0,0,0,0,1,3,33,97,33,97,34,100,34,100,33,97,34,100,"'Y'",0.0294117647058824,24,"Licensed","ENCINA HEAD START STATE PRESCHOOL","1400 BELL ST","SACRAMENTO","CA",95825,"(916) 971-7375",-121.409487,38.591553
"302",343602290,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","GRAND OAKS HEAD START STATE PRESCHOOL",43,"43",100,0,0,0,0,1,2,43,100,43,100,42,98,43,100,43,100,43,100,"'Y'",0.0232558139534884,24,"Licensed","GRAND OAKS HEAD START STATE PRESCHOOL","7901 ROSSWOOD DR","CITRUS HEIGHTS","CA",95621,"(916) 971-7375",-121.3004887,38.7105716
"303",343602532,"SACRAMENTO","PUBLIC","GALT","FAIRSITE PRESCHOOL",120,"115",96,5,4,0,0,6,5,111,93,113,94,115,96,115,96,112,93,113,94,"'Y'",0.05,144,"Licensed","FAIRSITE PRESCHOOL","902 CAROLINE AVENUE","GALT","CA",95632,"(209) 745-2506",-121.299476,38.250158
"304",343602566,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE FRIENDS PRE+AC0-SCHOOL +ACY- DAY CARE",29,"29",100,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,29,100,"'Y'",0,60,"Licensed","LITTLE FRIENDS PRE-SCHOOL & DAY CARE","7520 STOCKTON BLVD","SACRAMENTO","CA",95823,"(916) 504-3383",-121.4242153,38.4842901
"305",343602581,"SACRAMENTO","PRIVATE","ANTELOPE","ANTELOPE CHRISTIAN ACADEMY PRESCHOOL",33,"22",67,11,33,0,0,2,6,25,76,28,85,29,88,29,88,27,82,27,82,"'Y'",0.0606060606060606,90,"Licensed","ANTELOPE CHRISTIAN ACADEMY PRESCHOOL","4533 ANTELOPE ROAD","ANTELOPE","CA",95843,"(916) 722-6169",-121.358747,38.705002
"306",343602980,"SACRAMENTO","PRIVATE","ELK GROVE","+ACI-KINDERCARE LEARNING CENTER",39,"35",90,4,10,0,0,0,0,39,100,39,100,38,97,36,92,38,97,37,95,"'Y'",0,84,"Licensed","KINDERCARE LEARNING CENTER - BRUCEVILLE (PS)","9394 BRUCEVILLE ROAD","ELK GROVE","CA",95758,"(916) 684-4040",-121.418654,38.416371
"307",343602983,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","+ACI-KINDERCARE LEARNING CENTER",43,"17",40,26,60,0,0,0,0,17,40,21,49,21,49,24,56,21,49,19,44,"'Y'",0,92,"Licensed","KINDERCARE LEARNING CENTER - VEHICLE (PRESCHOOL)","2329 VEHICLE DRIVE","RANCHO CORDOVA","CA",95670,"(916) 635-5700",-121.2722198,38.6148147
"308",343602991,"SACRAMENTO","PRIVATE","FOLSOM","+ACI-KINDERCARE LEARNING CENTER",40,"32",80,8,20,0,0,1,3,32,80,37,93,39,98,39,98,37,93,39,98,"'Y'",0.025,72,"Licensed","KINDERCARE LEARNING CENTER - LEXINGTON (PS)","295 S. LEXINGTON DRIVE","FOLSOM","CA",95630,"(916) 983-6169",-121.136128,38.666293
"309",343603011,"SACRAMENTO","PRIVATE","ELK GROVE","+ACI-KINDERCARE LEARNING CENTER",42,"23",55,19,45,0,0,0,0,23,55,29,69,34,81,36,86,27,64,25,60,"'Y'",0,82,"Licensed","KINDERCARE LEARNING CENTER - PEETS (PRESCHOOL)","9150 PEETS STREET","ELK GROVE","CA",95758,"(916) 684-9284",-121.469177,38.424928
"310",343603016,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-KINDERCARE LEARNING CENTER",33,"8",24,25,76,0,0,0,0,8,24,29,88,23,70,27,82,25,76,25,76,"'Y'",0,68,"Licensed","KINDERCARE LEARNING CENTER - MACK (PRESCHOOL)","4920 MACK ROAD","SACRAMENTO","CA",95823,"(916) 428-1880",-121.444784,38.473707
"311",343603019,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","+ACI-KINDERCARE LEARNING CENTER",50,"16",32,34,68,0,0,0,0,16,32,26,52,21,42,34,68,24,48,20,40,"'Y'",0,92,"Licensed","KINDERCARE LEARNING CENTER - PURSLANE (PRESCHOOL)","6825 PURSLANE WAY","CITRUS HEIGHTS","CA",95621,"(916) 723-9696",-121.3076565,38.7067049
"312",343603022,"SACRAMENTO","PRIVATE","SACRAMENTO","KINDERCARE LEARNING CENTER INC",49,"25",51,24,49,0,0,0,0,25,51,44,90,46,94,42,86,33,67,36,73,"'Y'",0,72,"Licensed","KINDERCARE LEARNING CENTER - VINTAGE PARK (PS)","8887 VINTAGE PARK","SACRAMENTO","CA",95828,"(916) 682-1111",-121.3723712,38.4658451
"313",343603025,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","+ACI-KINDERCARE LEARNING CENTER",46,"39",85,7,15,0,0,0,0,41,89,42,91,41,89,41,89,42,91,40,87,"'Y'",0,92,"Licensed","KINDERCARE LEARNING CENTER - SAN JUAN (PRESCHOOL)","5448 SAN JUAN AVENUE","CITRUS HEIGHTS","CA",95610,"(916) 961-5599",-121.2913804,38.664968
"314",343603314,"SACRAMENTO","PUBLIC","SACRAMENTO","COLLIS P. HUNTINGTON HEAD START",83,"76",92,7,8,0,0,1,1,82,99,82,99,83,100,77,93,82,99,83,100,"'Y'",0.0120481927710843,24,"Licensed","COLLIS P. HUNTINGTON HEAD START","5917 26TH STREET","SACRAMENTO","CA",95822,"(916) 433-5437",-121.478048,38.516711
"315",343603454,"SACRAMENTO","PUBLIC","SACRAMENTO","BANNON CREEK CDC +AC0- STATE PRESCHOOL",52,"51",98,1,2,1,2,1,2,49,94,50,96,51,98,52,100,52,100,52,100,"'Y'",0.0192307692307692,60,"Licensed","BANNON CREEK CDC - STATE PRESCHOOL","2775 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 923-2184",-121.5027905,38.6164168
"316",343603476,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-NORTHVIEW HEAD START",32,"32",100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,"'Y'",0,87,"Licensed","SETA - NORTHVIEW HEAD START","2401 NORTHVIEW AVENUE","SACRAMENTO","CA",95833,"(916) 563-5374",-121.47963,38.610374
"317",343603513,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL COUNTRY SCHOOL+AC0- CALVINE",90,"60",67,30,33,0,0,0,0,60,67,75,83,70,78,80,89,74,82,67,74,"'Y'",0,120,"Licensed","MERRYHILL SCHOOL-CALVINE","9036 CALVINE ROAD","SACRAMENTO","CA",95829,"(916) 689-7322",-121.3654907,38.4516408
"318",343603577,"SACRAMENTO","PUBLIC","SACRAMENTO","LITTLE TREASURES CHILD CARE",16,"16",100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"'Y'",0,40,"Licensed","LITTLE TREASURES CHILD CARE","8144 FLORIN ROAD","SACRAMENTO","CA",95828,"(916) 379-9510",-121.407444,38.495278
"319",343603671,"SACRAMENTO","HEAD START","MATHER","SETA+AC0- MATHER HEAD START",43,"42",98,1,2,0,0,0,0,42,98,43,100,43,100,43,100,43,100,43,100,"'Y'",0,75,"Licensed","SETA - MATHER HEAD START","10546 PETER A. MCQUEN RD.","MATHER","CA",95655,"(916) 563-5057",-121.2926954,38.5711635
"320",343603677,"SACRAMENTO","PRIVATE","SACRAMENTO","COTTAGE KIDS CHILDRENS CENTER",49,"40",82,9,18,0,0,0,0,40,82,49,100,46,94,49,100,48,98,49,100,"'Y'",0,64,"Licensed","COTTAGE KIDS CHILDRENS CENTER","2800 COTTAGE WAY","SACRAMENTO","CA",95825,"(916) 979-2011",-121.3978715,38.6033588
"321",343603783,"SACRAMENTO","PRIVATE","ORANGEVALE","CLAIRES MONTESSORI",48,"42",88,6,13,0,0,0,0,45,94,45,94,48,100,48,100,48,100,48,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",343603941,"SACRAMENTO","PRIVATE","ORANGEVALE","CLAIRES MONTESSORI",31,"30",97,1,3,0,0,0,0,30,97,30,97,31,100,31,100,30,97,31,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",343604060,"SACRAMENTO","PRIVATE","FOLSOM","+ACI-JOY OF CHILDREN",51,"40",78,11,22,0,0,11,22,42,82,41,80,46,90,50,98,41,80,47,92,"'Y'",0.215686274509804,45,"Licensed","JOY OF CHILDREN","412 NATOMA STREET","FOLSOM","CA",95630,"(916) 608-9277",-121.171193,38.677384
"324",343604172,"SACRAMENTO","PUBLIC","SACRAMENTO","AMERICAN RIVER COLLEGE CHILDRENS CENTER",130,"126",97,4,3,2,2,2,2,126,97,128,98,126,97,129,99,126,97,127,98,"'Y'",0.0153846153846154,87,"Licensed","AMERICAN RIVER COLLEGE CHILDRENS CENTER","4700 COLLEGE OAK DRIVE","SACRAMENTO","CA",95841,"(916) 484-8651",-121.3454962,38.6504101
"325",343604193,"SACRAMENTO","HEAD START","GALT","SETA+AC0- GALT HEAD START",30,"30",100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,"'Y'",0,60,"Licensed","SETA - GALT HEAD START","615 2ND ST.","GALT","CA",95632,"(209) 745-8370",-121.306726,38.247982
"326",343604338,"SACRAMENTO","PRIVATE","ELK GROVE","PEACE PRESCHOOL",28,"26",93,2,7,0,0,0,0,26,93,26,93,27,96,28,100,27,96,27,96,"'Y'",0,33,"Licensed","PEACE PRESCHOOL","9145 FRANKLIN BLVD.","ELK GROVE","CA",95758,"(916) 684-2836",-121.4469746,38.425333
"327",343604339,"SACRAMENTO","PRIVATE","ELK GROVE","FIRST BAPTIST CHURCH PRESCHOOL",166,"163",98,3,2,0,0,10,6,162,98,160,96,161,97,161,97,159,96,161,97,"'Y'",0.0602409638554217,140,"Licensed","FIRST BAPTIST CHURCH PRESCHOOL","8939 E. STOCKTON BLVD.","ELK GROVE","CA",95624,"(916) 685-4821",-121.396366,38.43201
"328",343604425,"SACRAMENTO","HEAD START","SACRAMENTO","MARK HOPKINS",24,"22",92,2,8,0,0,0,0,24,100,24,100,24,100,22,92,24,100,24,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",343604450,"SACRAMENTO","PRIVATE","ANTELOPE","SUNRISE KIDS CLUB (OLIVE GROVE)",42,"39",93,3,7,0,0,2,5,37,88,39,93,38,90,38,90,38,90,40,95,"'Y'",0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",343604550,"SACRAMENTO","PUBLIC","SACRAMENTO","SKILLS CHILDRENS CENTER",48,"45",94,3,6,0,0,0,0,45,94,46,96,48,100,47,98,45,94,48,100,"'Y'",0,50,"Licensed","SKILLS CHILDRENS CENTER","5451 LEMON HILL AVE.","SACRAMENTO","CA",95824,"(916) 433-2655",-121.4408507,38.5164446
"331",343604573,"SACRAMENTO","PRIVATE","COURTLAND","YMCA +AC0- COURTLAND CHILD DEVELOPMENT CENTER",78,"78",100,0,0,0,0,0,0,78,100,78,100,78,100,78,100,78,100,78,100,"'Y'",0,50,"Licensed","YMCA - COURTLAND CHILD DEVELOPMENT CENTER","180 PRIMASING","COURTLAND","CA",95615,"(916) 775-4138",-121.5670965,38.33082
"332",343604659,"SACRAMENTO","PRIVATE","ELK GROVE","MONTESSORI COUNTRY ACADEMY",74,"67",91,7,9,0,0,0,0,72,97,72,97,74,100,74,100,72,97,67,91,"'N'",0,80,"Licensed","MONTESSORI COUNTRY ACADEMY","8930 SIERRA STREET","ELK GROVE","CA",95624,"(916) 686-5800",-121.3703655,38.4097712
"333",343604683,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE BLOSSOM MONTESSORI SCHOOL",36,"32",89,4,11,0,0,0,0,36,100,36,100,36,100,36,100,34,94,34,94,"'Y'",0,60,"Licensed","LITTLE BLOSSOM MONTESSORI SCHOOL","5700 SOUTH LAND PARK DRIVE","SACRAMENTO","CA",95822,"(916) 683-1460",-121.5126682,38.5219432
"334",343604712,"SACRAMENTO","PRIVATE","ORANGEVALE","SMALL WONDERS CHRISTIAN",56,"52",93,4,7,0,0,8,14,49,88,49,88,47,84,49,88,48,86,45,80,"'Y'",0.142857142857143,60,"Licensed","SMALL WONDERS CHRISTIAN","6800 MAIN AVE.","ORANGEVALE","CA",95662,"(916) 988-0998",-121.200856,38.690043
"335",343604771,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SETA+AC0-FREEDOM PARK EARLY LEARNING CENTER",53,"53",100,0,0,0,0,0,0,53,100,53,100,53,100,53,100,53,100,53,100,"'Y'",0,100,"Licensed","SETA - FREEDOM PARK EARLY LEARNING CENTER","6015 WATT AVENUE #5","NORTH HIGHLANDS","CA",95660,"(916) 563-5123",-121.38442,38.676728
"336",343604860,"SACRAMENTO","PRIVATE","FOLSOM","KIDS KOUNT AT THE GATHERING PLACE",20,"16",80,4,20,0,0,3,15,17,85,17,85,16,80,18,90,13,65,16,80,"'Y'",0.15,120,"Licensed","KIDS KOUNT AT THE GATHERING PLACE","330 PLAZA DRIVE","FOLSOM","CA",95630,"(916) 353-0243",-121.177766,38.656898
"337",343604891,"SACRAMENTO","PRIVATE","SACRAMENTO","LAND PARK INFANT CENTER AND PRESCHOOL",34,"34",100,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,34,100,"'Y'",0,42,"Licensed","LAND PARK INFANT CENTER AND PRESCHOOL","5250 RIVERSIDE BLVD.","SACRAMENTO","CA",95822,"(916) 441-6364",-121.5193393,38.529415
"338",343604911,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0- JOB CORPS HEAD START",21,"20",95,1,5,0,0,0,0,20,95,21,100,21,100,21,100,21,100,21,100,"'Y'",0,20,"Licensed","SETA - JOB CORPS HEAD START","3100 MEADOWVIEW ROAD","SACRAMENTO","CA",95832,"(916) 427-4010",-121.4725124,38.4812508
"339",343604948,"SACRAMENTO","PRIVATE","ELK GROVE","CHILDTIME LEARNING CENTERS",24,"19",79,5,21,0,0,0,0,19,79,24,100,24,100,24,100,24,100,24,100,"'Y'",0,95,"Licensed","CHILDTIME CHILDRENS CENTER","7901 LAGUNA BLVD.","ELK GROVE","CA",95758,"(916) 691-3800",-121.410534,38.423626
"340",343604980,"SACRAMENTO","HEAD START","SACRAMENTO","BOWLING GREEN PRESCHOOL",44,"40",91,4,9,0,0,0,0,43,98,44,100,44,100,42,95,43,98,44,100,"'Y'",0,24,"Licensed","BOWLING GREEN CHACON PRESCHOOL","6807 FRANKLIN BLVD.","SACRAMENTO","CA",95823,"(916) 433-5598",-121.459908,38.502223
"341",343605038,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL",18,"15",83,3,17,0,0,0,0,15,83,17,94,16,89,18,100,17,94,16,89,"'Y'",0,27,"Licensed","DISCOVERY TREE SCHOOL","1020 N STREET","SACRAMENTO","CA",95814,"(916) 319-3543",-121.494894,38.5754626
"342",343605201,"SACRAMENTO","HEAD START","SACRAMENTO","SETA +AC0- KENNEDY ESTATES",12,"12",100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,"'Y'",0,20,"Licensed","SETA - KENNEDY ESTATES","6501 ELDERCREEK","SACRAMENTO","CA",95824,"(916) 227-3003",-121.426886,38.512212
"343",343605276,"SACRAMENTO","PUBLIC","SACRAMENTO","BABCOCK STATE PRESCHOOL",29,"28",97,1,3,0,0,0,0,28,97,28,97,28,97,28,97,28,97,28,97,"'Y'",0,24,"Licensed","BABCOCK STATE PRESCHOOL","2400 COMORANT","SACRAMENTO","CA",95815,"(916) 263-8322",-121.425969,38.609184
"344",343605503,"SACRAMENTO","HEAD START","SACRAMENTO","WOODBINE WRAP",24,"24",100,0,0,0,0,2,8,22,92,22,92,22,92,22,92,22,92,22,92,"'Y'",0.0833333333333333,24,"Licensed","WOODBINE CHILDRENS CENTER","2500 52ND AVENUE","SACRAMENTO","CA",95822,"(916) 433-5318",-121.479857,38.503785
"345",343605614,"SACRAMENTO","PRIVATE","SACRAMENTO","CHILDTIME CHILDRENS CENTER",39,"39",100,0,0,0,0,0,0,39,100,39,100,39,100,39,100,39,100,39,100,"'Y'",0,96,"Licensed","CHILDTIME CHILDRENS CENTER","2555 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 648-1061",-121.498394,38.61028
"346",343605672,"SACRAMENTO","PRIVATE","CARMICHAEL","APPLE A DAY PRESCHOOL +ACY- INFANT CENTER",33,"22",67,11,33,0,0,0,0,23,70,30,91,30,91,33,100,27,82,31,94,"'Y'",0,36,"Licensed","APPLE A DAY PRESCHOOL & INFANT CENTER","5013 EL CAMINO AVENUE","CARMICHAEL","CA",95608,"(916) 481-5400",-121.3477081,38.6103895
"347",343605697,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","SIERRA MADRE PRESCHOOL PROGRAMS",46,"46",100,0,0,0,0,18,39,28,61,32,70,37,80,30,65,34,74,29,63,"'Y'",0.391304347826087,24,"Licensed","SIERRA MADRE PRESCHOOL PROGRAMS","2312 SIERRA MADRE CT","RANCHO CORDOVA","CA",95670,"(916) 364-1908",-121.3036051,38.6026884
"348",343605707,"SACRAMENTO","HEAD START","SACRAMENTO","ISADOR COHEN PRESCHOOL",16,"14",88,2,13,0,0,0,0,15,94,15,94,15,94,16,100,15,94,15,94,"'Y'",0,24,"Licensed","ISADOR COHEN PRESCHOOL","9025 SALMON FALLS DRIVE","SACRAMENTO","CA",95826,"(916) 228-5840",-121.3692258,38.5613824
"349",343605727,"SACRAMENTO","PRIVATE","SACRAMENTO","B.J. JORDAN CHILD CARE+AC0-NATOMAS PRESCHOOL",22,"22",100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,22,100,"'Y'",0,32,"Licensed","B.J. JORDAN CHILD CARE-NATOMAS PRESCHOOL","2800 STONECREEK","SACRAMENTO","CA",95833,"(916) 344-6259",-121.4945736,38.6164508
"350",343605736,"SACRAMENTO","HEAD START","SACRAMENTO","COTTAGE HEADSTART PRESCHOOL",33,"33",100,0,0,0,0,0,0,33,100,33,100,33,100,33,100,33,100,33,100,"'Y'",0,26,"Licensed","COTTAGE STATE PRESCHOOL","2221 MORSE AVENUE","SACRAMENTO","CA",95825,"(916) 575-2306",-121.3922624,38.6054864
"351",343605765,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL SCHOOL +AC0- MILLCREEK",17,"12",71,5,29,0,0,0,0,12,71,14,82,13,76,14,82,13,76,13,76,"'Y'",0,19,"Licensed","MERRYHILL SCHOOL-MILLCREEK","2565 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 564-7343",-121.499124,38.610161
"352",343605816,"SACRAMENTO","HEAD START","SACRAMENTO","BEAR FLAG WRAP AROUND",24,"24",100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"'Y'",0,24,"Licensed","BEAR FLAG CHILDRENS CENTER","6620 GLORIA DRIVE","SACRAMENTO","CA",95831,"(916) 433-2747",-121.5270383,38.5078042
"353",343605844,"SACRAMENTO","PUBLIC","SACRAMENTO","NORTHWOOD CHILD DEVELOPMENT CENTER",57,"53",93,4,7,0,0,0,0,53,93,53,93,53,93,53,93,53,93,53,93,"'Y'",0,72,"Licensed","NORTHWOOD CHILD DEVELOPMENT CENTER","2630 TAFT STREET","SACRAMENTO","CA",95815,"(916) 263-8433",-121.43691,38.613691
"354",343605845,"SACRAMENTO","PUBLIC","FOLSOM","+ACI-THEODORE",40,"40",100,0,0,0,0,2,5,38,95,38,95,38,95,38,95,38,95,38,95,"'Y'",0.05,30,"Licensed","THEODORE JUDAH","101 DEAN WAY ROOM #19","FOLSOM","CA",95630,"(916) 983-1075",-121.16344,38.677934
"355",343606272,"SACRAMENTO","HEAD START","SACRAMENTO","SETA CROSSROADS HEADSTART",54,"54",100,0,0,0,0,0,0,54,100,54,100,54,100,54,100,54,100,54,100,"'Y'",0,50,"Licensed","SETA - CROSSROADS HEAD START","7322 FLORIN WOODS DRIVE","SACRAMENTO","CA",95823,"(916) 262-0911",-121.4375598,38.4916559
"356",343606730,"SACRAMENTO","PRIVATE","SACRAMENTO","HAPPY TIME LEARNING CENTER",12,"6",50,6,50,0,0,0,0,6,50,8,67,9,75,9,75,9,75,8,67,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",343606780,"SACRAMENTO","HEAD START","SACRAMENTO","MAPLE PRESCHOOL",42,"38",90,4,10,0,0,0,0,42,100,42,100,42,100,38,90,42,100,42,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",343606781,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL +AC0- I STREET",16,"15",94,1,6,0,0,0,0,15,94,16,100,16,100,16,100,16,100,15,94,"'Y'",0,40,"Licensed","DISCOVERY TREE SCHOOL - I STREET","1001 I STREET","SACRAMENTO","CA",95814,"(916) 448-1661",-121.4920105,38.5815815
"359",343606947,"SACRAMENTO","HEAD START","SACRAMENTO","HIRAM JOHNSON CENTER",78,"74",95,4,5,0,0,0,0,76,97,78,100,77,99,78,100,76,97,78,100,"'Y'",0,73,"Licensed","HIRAM JOHNSON CENTER","3535 65TH STREET","SACRAMENTO","CA",95820,"(916) 264-4210",-121.4277989,38.5427254
"360",343606948,"SACRAMENTO","HEAD START","SACRAMENTO","MARK TWAIN PRESCHOOL",45,"45",100,0,0,0,0,1,2,44,98,44,98,44,98,44,98,44,98,44,98,"'Y'",0.0222222222222222,24,"Licensed","MARK TWAIN PRESCHOOL","4914 58TH STREET","SACRAMENTO","CA",95820,"(916) 264-4210",-121.4393561,38.5305819
"361",343606949,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN CABRILLO PRESCHOOL",24,"23",96,1,4,0,0,1,4,24,100,24,100,24,100,23,96,24,100,23,96,"'Y'",0.0416666666666667,24,"Licensed","JOHN CABRILLO PRESCHOOL","1141 SEAMAS","SACRAMENTO","CA",95822,"(916) 264-4210",-121.5177779,38.5257433
"362",343606952,"SACRAMENTO","PRIVATE","SACRAMENTO","ANGELS NEST CHILD DEVELOPMENT CENTER",46,"33",72,13,28,0,0,1,2,33,72,41,89,41,89,40,87,39,85,37,80,"'Y'",0.0217391304347826,60,"Licensed","ANGELS NEST PRESCHOOL","475 FLORIN ROAD","SACRAMENTO","CA",95831,"(916) 428-4651",-121.5376632,38.5051127
"363",343606977,"SACRAMENTO","PUBLIC","SACRAMENTO","STRAUCH CHILD DEVELOPMENT CENTER",58,"54",93,4,7,0,0,0,0,54,93,54,93,54,93,54,93,54,93,54,93,"'Y'",0,60,"Licensed","STRAUCH CHILD DEVELOPMENT CENTER","3141 NORTHSTEAD DR.","SACRAMENTO","CA",95833,"(916) 263-8477",-121.4810982,38.6242222
"364",343606979,"SACRAMENTO","PRIVATE","RIO LINDA","B.J. JORDAN CHLD CARE+AC0-DRY CREEK",39,"39",100,0,0,0,0,0,0,39,100,39,100,39,100,39,100,39,100,39,100,"'Y'",0,30,"Licensed","B.J. JORDAN CHILD CARE-DRY CREEK","1230 G STREET","RIO LINDA","CA",95673,"(916) 679-3468",-121.4369239,38.6800515
"365",343607049,"SACRAMENTO","PRIVATE","CARMICHAEL","STORYBOOK COTTAGE",37,"31",84,6,16,0,0,2,5,32,86,32,86,31,84,32,86,31,84,31,84,"'Y'",0.0540540540540541,80,"Licensed/Pending Increase","STORYBOOK COTTAGE","7231 LINCOLN AVE.","CARMICHAEL","CA",95608,"(916) 944-8992",-121.2963071,38.6403868
"366",343607120,"SACRAMENTO","PUBLIC","SACRAMENTO","DISCOVERY TREE SCHOOL +AC0- P STREET",31,"23",74,8,26,0,0,0,0,27,87,31,100,29,94,31,100,31,100,29,94,"'Y'",0,36,"Licensed","DISCOVERY TREE SCHOOL - P STREET","1025 P STREET","SACRAMENTO","CA",95814,"(916) 554-0310",-121.4955646,38.5739386
"367",343607290,"SACRAMENTO","PUBLIC","SACRAMENTO","COSUMNES RIVER COLLEGE CHILD DEVELOPMENT CENTER",57,"54",95,3,5,0,0,0,0,57,100,57,100,57,100,56,98,56,98,55,96,"'Y'",0,96,"Licensed","COSUMNES RIVER COLLEGE CHILD DEVELOPMENT CENTER","8401 CENTER PARKWAY","SACRAMENTO","CA",95823,"(916) 691-7380",-121.4216495,38.4535803
"368",343607712,"SACRAMENTO","PRIVATE","FOLSOM","KINDERCARE LEARNING CENTER+AC0-NATOMA",36,"22",61,14,39,0,0,0,0,23,64,29,81,27,75,32,89,27,75,24,67,"'Y'",0,70,"Licensed","KINDERCARE LEARNING CENTER - NATOMA (PRESCHOOL)","420 NATOMA STATION DR.","FOLSOM","CA",95630,"(916) 353-0687",-121.1786413,38.653779
"369",343607751,"SACRAMENTO","PRIVATE","NORTH HIGHLANDS","CALIFORNIA FAMILY LEARNING CENTER",54,"50",93,4,7,0,0,2,4,48,89,48,89,52,96,52,96,48,89,52,96,"'Y'",0.037037037037037,109,"Licensed","CALIFORNIA FAMILY LEARNING CENTER","6331 WATT AVENUE","NORTH HIGHLANDS","CA",95660,"(916) 334-3800",-121.3840398,38.6824098
"370",343607946,"SACRAMENTO","HEAD START","SACRAMENTO","ABRAHAM LINCOLN PRESCHOOL",25,"24",96,1,4,0,0,0,0,24,96,24,96,25,100,25,100,25,100,25,100,"'Y'",0,25,"Licensed","ABRAHAM LINCOLN PRESCHOOL","3324 GLENMOORE DRIVE","SACRAMENTO","CA",95827,"(916) 228-5867",-121.313885,38.571287
"371",343607981,"SACRAMENTO","PRIVATE","SACRAMENTO","CIRCLE OF FRIENDS CHILDCARE CENTER",19,"19",100,0,0,0,0,1,5,19,100,19,100,19,100,18,95,19,100,19,100,"'Y'",0.0526315789473684,28,"Licensed","CIRCLE OF FRIENDS CHILD CARE CENTER","3708 MARCONI AVE.","SACRAMENTO","CA",95821,"(916) 972-9200",-121.378207,38.617436
"372",343608219,"SACRAMENTO","PRIVATE","ELK GROVE","MERRYHILL SCHOOL",92,"61",66,31,34,0,0,0,0,69,75,86,93,83,90,90,98,77,84,77,84,"'Y'",0,120,"Licensed","MERRYHILL SCHOOL-HARBOUR PT.","9561 HARBOUR PT. DRIVE","ELK GROVE","CA",95758,"(916) 683-3244",-121.476448,38.410333
"373",343608246,"SACRAMENTO","PRIVATE","FOLSOM","SUNDANCE MONTESSORI",25,"24",96,1,4,0,0,1,4,23,92,24,96,24,96,25,100,25,100,25,100,"'Y'",0.04,45,"Licensed","SUNDANCE MONTESSORI","216 NATOMA STREET","FOLSOM","CA",95630,"(916) 985-6034",-121.168954,38.678782
"374",343608368,"SACRAMENTO","PRIVATE","SACRAMENTO","BEANSTALK+AC0-RIDGEPOINT STATE PRESCHOOL",48,"48",100,0,0,1,2,0,0,48,100,48,100,48,100,48,100,48,100,47,98,"'Y'",0,30,"Licensed","BEANSTALK-RIDGEPOINT STATE PRESCHOOL","4680 MONUMENT DR.","SACRAMENTO","CA",95842,"(916) 332-9908",-121.3556653,38.7006746
