FacNum,County,Type,City,Name,Total,UptodateTot,UptodatePct,CondTot,CondPct,PMETot,PMEPct,PBETot,PBEPct,DTPTot,DTPPct,PolioTot,PolioPct,MMRTot,MMRPct,HIBTot,HIBPct,HEPBTot,HEPBPct,VariTot,VariPct,Report
010211854,ALAMEDA,PRIVATE,CASTRO VALLEY,GROWING YEARS PRESCHOOL,51,50,98,0,0,0,0,1,2,51,100,51,100,50,98,51,100,51,100,50,98,Y
010213411,ALAMEDA,PRIVATE,PLEASANTON,HACIENDA CHILD DEVELOPMENT CENTER,87,84,97,2,2,0,0,1,1,85,98,87,100,87,100,87,100,86,99,87,100,Y
010200263,ALAMEDA,PRIVATE,CASTRO VALLEY,HAPPINESS HILL PRESCHOOL AND DAY CARE,144,142,99,0,0,0,0,2,1,143,99,143,99,142,99,143,99,142,99,143,99,Y
013420896,ALAMEDA,PRIVATE,ALAMEDA,HAPPY LITTLE WORLD,17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
013419476,ALAMEDA,PRIVATE,PIEDMONT,HAPPY TOGETHER PRESCHOOL,20,17,85,1,5,0,0,2,10,19,95,19,95,19,95,19,95,17,85,19,95,Y
013416767,ALAMEDA,PRIVATE,FREMONT,HARVEST CHRISTIAN PRESCHOOL/DAYCARE,49,49,100,0,0,0,0,0,0,49,100,49,100,49,100,49,100,49,100,49,100,Y
000122986,ALAMEDA,PUBLIC,PLEASANTON,HARVEST PARK PRESCHOOL CENTER,47,46,98,0,0,0,0,1,2,47,100,46,98,46,98,47,100,47,100,46,98,Y
013419480,ALAMEDA,PRIVATE,FREMONT,HEARTS AND HANDS CHRISTIAN CHILDCARE AND PRESCHOOL,79,66,84,13,16,0,0,0,0,69,87,70,89,71,90,72,91,69,87,70,89,Y
013420546,ALAMEDA,UNKNOWN,SAN LEANDRO,HEAVEN SENT DISCOVERY CENTER, ,,,,,,,,,,,,,,,,,,,,,N
010200300,ALAMEDA,PRIVATE,PIEDMONT,HIGHLANDS PRE-SCHOOL,29,22,76,6,21,1,3,0,0,26,90,26,90,28,97,28,97,23,79,28,97,Y
010211776,ALAMEDA,PRIVATE,CASTRO VALLEY,HIS GROWING GROVE,75,72,96,1,1,0,0,2,3,75,100,74,99,74,99,75,100,73,97,75,100,Y
013415716,ALAMEDA,PRIVATE,HAYWARD,HIS KIDS,32,26,81,6,19,0,0,0,0,27,84,31,97,32,100,32,100,27,84,32,100,Y
010200306,ALAMEDA,PRIVATE,LIVERMORE,HOLY CROSS LUTHERAN NURSERY SCHOOL,92,80,87,8,9,2,2,2,2,86,93,84,91,84,91,87,95,83,90,83,90,Y
010215763,ALAMEDA,PRIVATE,FREMONT,HOLY SPIRIT PRESCHOOL,34,34,100,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,34,100,Y
013419426,ALAMEDA,PRIVATE,ALAMEDA,HOME SWEET HOME PRESCHOOL,33,25,76,5,15,0,0,3,9,31,94,29,88,31,94,31,94,29,88,30,91,Y
013420954,ALAMEDA,PUBLIC,HAYWARD,HUSD - FAIRVIEW STATE PRESCHOOL,47,46,98,1,2,0,0,0,0,46,98,47,100,47,100,47,100,47,100,47,100,Y
013420955,ALAMEDA,PUBLIC,HAYWARD,HUSD - HARDER STATE PRESCHOOL,48,46,96,2,4,0,0,0,0,46,96,48,100,48,100,48,100,48,100,48,100,Y
010214552,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEV. PROGRAM - BOWMAN,45,45,100,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,45,100,Y
010214554,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEV. PROGRAM - CHERRYLAND,48,47,98,1,2,0,0,0,0,47,98,48,100,48,100,48,100,48,100,48,100,Y
010206034,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEV. PROGRAM - HELEN TURNER,233,231,99,2,1,0,0,0,0,231,99,233,100,233,100,233,100,233,100,233,100,Y
010214550,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEV. PROGRAM - MUIR,40,38,95,2,5,0,0,0,0,38,95,40,100,40,100,40,100,40,100,40,100,Y
010214551,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEV. PROGRAM - SHEPHERD,46,46,100,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,46,100,Y
013414055,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEVELOPMENT CTR. - PALMA CEIA,48,48,100,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,48,100,Y
013419439,ALAMEDA,PUBLIC,HAYWARD,HUSD CHILD DEVELOPMENT PROGRAM - BURBANK,44,43,98,1,2,0,0,0,0,43,98,44,100,44,100,44,100,44,100,44,100,Y
010216208,ALAMEDA,PRIVATE,OAKLAND,ILE OMODE SCHOOL,16,13,81,3,19,0,0,0,0,13,81,16,100,16,100,16,100,16,100,16,100,Y
000121210,ALAMEDA,PUBLIC,OAKLAND,INFANT AND PRESCHOOL PROGRAM, ,,,,,,,,,,,,,,,,,,,,,N
013420893,ALAMEDA,UNKNOWN,ALAMEDA,"ISLAND HIGH SCHOOL, CAL-SAFE PROGRAM INFANT CTR.", ,,,,,,,,,,,,,,,,,,,,,N
010200334,ALAMEDA,PRIVATE,DUBLIN,JOHN KNOX CO-OP PRESCHOOL,66,64,97,0,0,0,0,2,3,65,98,65,98,65,98,66,100,64,97,65,98,Y
010205609,ALAMEDA,PRIVATE,DUBLIN,JOY PRESCHOOL AND DAY CARE CENTER,31,21,68,9,29,0,0,1,3,29,94,29,94,30,97,31,100,24,77,31,100,Y
013420935,ALAMEDA,PRIVATE,ALAMEDA,JUMPSTART DISCOVERIES LEARNING CENTER,44,40,91,3,7,0,0,1,2,40,91,41,93,40,91,43,98,41,93,40,91,Y
013419486,ALAMEDA,PRIVATE,HAYWARD,KIDANGO - AMADOR,87,86,99,1,1,0,0,0,0,86,99,87,100,87,100,87,100,86,99,87,100,Y
013420603,ALAMEDA,PRIVATE,SAN LORENZO,KIDANGO - BAY,45,45,100,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,45,100,Y
013416835,ALAMEDA,PUBLIC,FREMONT,KIDANGO - CARLSON CENTER,30,25,83,5,17,0,0,0,0,26,87,29,97,28,93,30,100,27,90,29,97,Y
013420905,ALAMEDA,PRIVATE,HAYWARD,KIDANGO - COLONIAL ACRES,48,46,96,2,4,0,0,0,0,46,96,47,98,48,100,48,100,48,100,48,100,Y
013420560,ALAMEDA,PRIVATE,SAN LEANDRO,KIDANGO - CORVALIS,50,43,86,5,10,1,2,1,2,43,86,48,96,49,98,49,98,46,92,47,94,Y
013420602,ALAMEDA,PRIVATE,SAN LEANDRO,KIDANGO - DAYTON,48,47,98,1,2,0,0,0,0,48,100,48,100,48,100,48,100,48,100,47,98,Y
013420562,ALAMEDA,PRIVATE,SAN LORENZO,KIDANGO - DEL REY,48,47,98,1,2,0,0,0,0,47,98,48,100,48,100,48,100,48,100,48,100,Y
013421333,ALAMEDA,PRIVATE,DUBLIN,KIDANGO - EMERALD VISTA,57,52,91,5,9,0,0,0,0,52,91,55,96,55,96,57,100,56,98,55,96,Y
013420559,ALAMEDA,PRIVATE,SAN LORENZO,KIDANGO - GRANT,44,42,95,2,5,0,0,0,0,43,98,44,100,44,100,44,100,43,98,44,100,Y
013420558,ALAMEDA,PRIVATE,SAN LORENZO,KIDANGO - HESPERIAN,48,46,96,2,4,0,0,0,0,48,100,48,100,48,100,48,100,46,96,48,100,Y
013416525,ALAMEDA,PRIVATE,FREMONT,KIDANGO - OHLONE LAB CENTER,56,46,82,10,18,0,0,0,0,51,91,52,93,51,91,54,96,52,93,53,95,Y
010206134,ALAMEDA,PRIVATE,FREMONT,KIDANGO - RIX CENTER,219,195,89,22,10,0,0,2,1,204,93,216,99,208,95,216,99,214,98,212,97,Y
013416238,ALAMEDA,PRIVATE,UNION CITY,KIDANGO - SEARLES CHILD DEVELOPMENT CENTER,38,33,87,5,13,0,0,0,0,36,95,38,100,38,100,38,100,35,92,38,100,Y
013416126,ALAMEDA,PRIVATE,FREMONT,KIDANGO - SHARON JONES CENTER,56,46,82,10,18,0,0,0,0,49,88,54,96,56,100,56,100,56,100,51,91,Y
013420561,ALAMEDA,PRIVATE,HAYWARD,KIDANGO - SUNSET,45,45,100,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,45,100,Y
013416837,ALAMEDA,PRIVATE,FREMONT,KIDANGO - WASHINGTON HOSPITAL CENTER,43,37,86,6,14,0,0,0,0,39,91,43,100,43,100,43,100,41,95,43,100,Y
013419468,ALAMEDA,PRIVATE,LIVERMORE,KIDANGO ALMOND INFANT,59,57,97,2,3,0,0,0,0,57,97,59,100,59,100,59,100,59,100,59,100,Y
013419466,ALAMEDA,PRIVATE,PLEASANTON,KIDANGO BERNAL,32,31,97,1,3,0,0,0,0,32,100,32,100,32,100,31,97,32,100,32,100,Y
013419469,ALAMEDA,PUBLIC,HAYWARD,KIDANGO HELEN TURNER,39,34,87,5,13,0,0,0,0,35,90,39,100,38,97,39,100,37,95,38,97,Y
013419429,ALAMEDA,PUBLIC,UNION CITY,KIDANGO LOGAN,47,47,100,0,0,0,0,0,0,47,100,47,100,47,100,47,100,47,100,47,100,Y
013419451,ALAMEDA,PRIVATE,DUBLIN,KIDANGO NIELSON,65,59,91,6,9,0,0,0,0,61,94,63,97,62,95,65,100,61,94,63,97,Y
010214396,ALAMEDA,PRIVATE,UNION CITY,KIDANGO-CABELLO PRESCHOOL DEV. CENTER,114,113,99,1,1,0,0,0,0,113,99,114,100,114,100,114,100,114,100,114,100,Y
013415231,ALAMEDA,HEAD START,UNION CITY,KIDANGO-DECOTO,129,125,97,4,3,0,0,0,0,128,99,128,99,129,100,129,100,126,98,128,99,Y
010214911,ALAMEDA,PRIVATE,FREMONT,KIDANGO-DELAINE EASTIN CHILD DEV. CENTER,13,13,100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,13,100,Y
013411214,ALAMEDA,PRIVATE,HAYWARD,KIDANGO-GLEN BERRY CHILD DEVELOPMENT CENTER,30,28,93,2,7,0,0,0,0,30,100,30,100,30,100,30,100,28,93,30,100,Y
013416125,ALAMEDA,PRIVATE,UNION CITY,KIDANGO-GUY EMANUELE,33,29,88,3,9,0,0,1,3,30,91,32,97,31,94,32,97,32,97,31,94,Y
013415366,ALAMEDA,PRIVATE,HAYWARD,KIDANGO-HILLVIEW CREST CHILD DEVELOPMENT CENTER,79,79,100,0,0,0,0,0,0,79,100,79,100,79,100,79,100,79,100,79,100,Y
013415911,ALAMEDA,PRIVATE,UNION CITY,KIDANGO-KITAYAMA CHILD DEVELOPMENT CENTER,43,43,100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,Y
013418956,ALAMEDA,PRIVATE,LIVERMORE,KIDANGO-MARYLIN AVENUE,25,25,100,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,25,100,Y
010200356,ALAMEDA,PRIVATE,ALAMEDA,KIDDIE KAMPUS COOPERATIVE PLAY SCHOOL,30,28,93,0,0,0,0,2,7,29,97,28,93,28,93,29,97,28,93,28,93,Y
013415189,ALAMEDA,PRIVATE,FREMONT,KIDDO LAND LEARNING CENTER,35,35,100,0,0,0,0,0,0,35,100,35,100,35,100,35,100,35,100,35,100,Y
013421331,ALAMEDA,PRIVATE,OAKLAND,KIDS INTO SPEAKING SPANISH,42,34,81,8,19,0,0,0,0,40,95,42,100,42,100,42,100,37,88,40,95,Y
013418952,ALAMEDA,PRIVATE,OAKLAND,KIDS OF THE KINGDOM CHILD CENTER, ,,,,,,,,,,,,,,,,,,,,,N
010204515,ALAMEDA,PRIVATE,FREMONT,KIMBER HILLS PRESCHOOL,111,104,94,7,6,0,0,0,0,108,97,109,98,109,98,110,99,106,96,108,97,Y
013415775,ALAMEDA,UNKNOWN,DUBLIN,KINDERCARE LEARNING CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013412603,ALAMEDA,PRIVATE,FREMONT,KINDERCARE LEARNING CENTER,106,73,69,33,31,0,0,0,0,97,92,103,97,100,94,103,97,103,97,97,92,Y
013414408,ALAMEDA,PRIVATE,FREMONT,KINDERCARE LEARNING CENTER,81,74,91,7,9,0,0,0,0,74,91,81,100,81,100,81,100,81,100,81,100,Y
013415908,ALAMEDA,UNKNOWN,FREMONT,KINDERCARE LEARNING CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013412610,ALAMEDA,UNKNOWN,LIVERMORE,KINDERCARE LEARNING CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013412607,ALAMEDA,PRIVATE,PLEASANTON,KINDERCARE LEARNING CENTER,81,72,89,9,11,0,0,0,0,74,91,74,91,76,94,81,100,72,89,72,89,Y
013412625,ALAMEDA,PRIVATE,ALAMEDA,"KINDERCARE LEARNING CENTER, #1335",57,34,60,23,40,0,0,0,0,45,79,52,91,53,93,53,93,42,74,50,88,Y
010200362,ALAMEDA,PRIVATE,LIVERMORE,KINDERKIRK NURSERY SCHOOL,52,48,92,1,2,1,2,2,4,50,96,50,96,50,96,50,96,48,92,50,96,Y
010214880,ALAMEDA,PRIVATE,NEWARK,"KING'S KIDS PRESCHOOL, THE",70,67,96,2,3,0,0,1,1,70,100,70,100,70,100,68,97,69,99,70,100,Y
010216515,ALAMEDA,PRIVATE,PLEASANTON,LA PETITE ACADEMY - PLEASANTON,40,36,90,4,10,0,0,0,0,36,90,40,100,40,100,40,100,40,100,40,100,Y
013416528,ALAMEDA,PRIVATE,DUBLIN,LA PETITE ACADEMY - SYBER KIDS,28,22,79,6,21,0,0,0,0,22,79,25,89,26,93,27,96,25,89,26,93,Y
013421335,ALAMEDA,PRIVATE,OAKLAND,LA PLAZITA PRESCHOOL II,29,27,93,0,0,0,0,2,7,27,93,27,93,27,93,27,93,27,93,27,93,Y
010205449,ALAMEDA,PRIVATE,OAKLAND,LAKE SCHOOL (THE),94,94,100,0,0,0,0,0,0,94,100,94,100,94,100,94,100,94,100,94,100,Y
010200370,ALAMEDA,PRIVATE,OAKLAND,LAKESHORE CHILDREN'S CENTER,33,26,79,5,15,0,0,2,6,28,85,31,94,31,94,31,94,29,88,31,94,Y
010210735,ALAMEDA,PRIVATE,OAKLAND,LAKEVIEW PRESCHOOL,30,29,97,1,3,0,0,0,0,30,100,29,97,30,100,30,100,29,97,29,97,Y
010206129,ALAMEDA,PRIVATE,OAKLAND,LANEY COLLEGE CHILDREN'S CENTER,70,59,84,10,14,0,0,1,1,67,96,68,97,69,99,69,99,62,89,69,99,Y
010209363,ALAMEDA,UNKNOWN,LIVERMORE,LARPD EXTENDED STUDENT SERVICES - SMITH, ,,,,,,,,,,,,,,,,,,,,,N
013420889,ALAMEDA,PRIVATE,LIVERMORE,LAS POSITAS COLLEGE CHILD DEVELOPMENT CENTER,26,23,88,1,4,0,0,2,8,23,88,23,88,24,92,24,92,23,88,24,92,Y
010210125,ALAMEDA,PRIVATE,HAYWARD,LEA'S CHRISTIAN SCHOOL-CHILD CARE CENTER,30,28,93,0,0,0,0,2,7,28,93,28,93,28,93,28,93,28,93,28,93,Y
013419484,ALAMEDA,PRIVATE,FREMONT,LEARN & PLAY MONTESSORI SCHOOL,75,49,65,26,35,0,0,0,0,49,65,62,83,75,100,62,83,49,65,49,65,Y
013420908,ALAMEDA,PRIVATE,FREMONT,LEARN AND PLAY MONTESSORI,79,71,90,8,10,0,0,0,0,77,97,78,99,79,100,79,100,73,92,79,100,Y
013420604,ALAMEDA,PRIVATE,FREMONT,LEARN AND PLAY MONTESSORI SCHOOL,211,192,91,19,9,0,0,0,0,197,93,202,96,201,95,200,95,200,95,208,99,Y
013420920,ALAMEDA,PRIVATE,SAN LEANDRO,LEARNING CLOCK MONTESSORI,12,11,92,0,0,0,0,1,8,12,100,12,100,12,100,12,100,12,100,11,92,Y
013419493,ALAMEDA,UNKNOWN,SAN LEANDRO,LEARNING TO LEAP CHILD DEVELOPMENT CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013418973,ALAMEDA,PRIVATE,FREMONT,"LEARNING TREE, THE",69,69,100,0,0,0,0,0,0,69,100,69,100,69,100,69,100,69,100,69,100,Y
013420606,ALAMEDA,PRIVATE,OAKLAND,LES PETITS FRANCOPHONES,29,29,100,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,29,100,Y
013420527,ALAMEDA,PRIVATE,SAN LEANDRO,LI'L ANGELS AT FARGO,45,33,73,12,27,0,0,0,0,35,78,44,98,41,91,45,100,41,91,40,89,Y
013420534,ALAMEDA,PRIVATE,HAYWARD,LI'L ANGELS AT RUSSELL,48,46,96,1,2,0,0,1,2,46,96,47,98,47,98,47,98,47,98,46,96,Y
013414851,ALAMEDA,UNKNOWN,HAYWARD,LI'L ANGELS AT RUUS, ,,,,,,,,,,,,,,,,,,,,,N
013420916,ALAMEDA,PRIVATE,SAN LEANDRO,LIGHTHOUSE MONTESSORI SCHOOL,12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,Y
013420919,ALAMEDA,PRIVATE,FREMONT,"LIL GENIUS KID - FREMONT BLVD I, THE",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,Y
013421342,ALAMEDA,PRIVATE,FREMONT,"LIL GENIUS KID - FREMONT BLVD II, THE",25,25,100,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,25,100,Y
013420941,ALAMEDA,PRIVATE,FREMONT,"LIL GENIUS KIDS - CIVIC CENTER, THE",28,28,100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,Y
010200389,ALAMEDA,PRIVATE,PIEDMONT,LINDA BEACH COOPERATIVE PLAY SCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
013417509,ALAMEDA,PRIVATE,OAKLAND,LITTLE ELEPHANT MONTESSORI,33,20,61,11,33,1,3,1,3,29,88,29,88,31,94,31,94,26,79,31,94,Y
013420536,ALAMEDA,PRIVATE,NEWARK,LITTLE FLOWERS LEARNING CENTER,66,65,98,0,0,0,0,1,2,66,100,66,100,65,98,66,100,66,100,65,98,Y
013420906,ALAMEDA,PRIVATE,FREMONT,LITTLE FLOWERS MONTESSORI,116,116,100,0,0,0,0,0,0,116,100,116,100,116,100,116,100,116,100,116,100,Y
013420578,ALAMEDA,PRIVATE,NEWARK,LITTLE FLOWERS MONTESSORI,62,61,98,1,2,0,0,0,0,62,100,62,100,62,100,62,100,61,98,62,100,Y
013420907,ALAMEDA,PRIVATE,PLEASANTON,LITTLE FLOWERS MONTESSORI,153,148,97,4,3,0,0,1,1,149,97,152,99,152,99,152,99,151,99,152,99,Y
013420945,ALAMEDA,PRIVATE,PLEASANTON,LITTLE FLOWERS MONTESSORI - BERNAL,85,82,96,0,0,1,1,2,2,84,99,84,99,82,96,84,99,83,98,84,99,Y
013418197,ALAMEDA,PRIVATE,FREMONT,"LITTLE FLOWERS MONTESSORI, INC",213,206,97,7,3,0,0,0,0,207,97,213,100,212,100,213,100,211,99,210,99,Y
013420898,ALAMEDA,PRIVATE,DUBLIN,LITTLE GENIUS MONTESSORI,42,29,69,11,26,1,2,1,2,37,88,42,100,41,98,41,98,40,95,38,90,Y
013419446,ALAMEDA,UNKNOWN,DUBLIN,LITTLE KIDS LEARNING CENTER, ,,,,,,,,,,,,,,,,,,,,,N
010215677,ALAMEDA,PRIVATE,FREMONT,"LITTLE MUD PUDDLES LEARNING CENTER, THE",84,80,95,4,5,0,0,0,0,80,95,84,100,84,100,84,100,84,100,84,100,Y
010214282,ALAMEDA,PRIVATE,UNION CITY,LITTLE PEOPLES PRESCHOOL & DAY CARE,45,41,91,4,9,0,0,0,0,42,93,45,100,45,100,45,100,44,98,45,100,Y
013420959,ALAMEDA,UNKNOWN,LIVERMORE,LITTLE RASCALS LEARNING CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013419408,ALAMEDA,PRIVATE,ALAMEDA,LITTLE SEEDS CHILDREN'S CENTER,28,21,75,7,25,0,0,0,0,27,96,26,93,28,100,28,100,23,82,28,100,Y
013417102,ALAMEDA,PRIVATE,OAKLAND,LITTLE SPROUTS PRESCHOOL,16,15,94,1,6,0,0,0,0,15,94,15,94,16,100,16,100,16,100,16,100,Y
013416021,ALAMEDA,PRIVATE,OAKLAND,LITTLE STARS PRESCHOOL,29,29,100,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,29,100,Y
013419418,ALAMEDA,PRIVATE,CASTRO VALLEY,LITTLE SUNSHINE LEARNING CENTER,52,48,92,3,6,0,0,1,2,51,98,52,100,51,98,50,96,51,98,49,94,Y
013418159,ALAMEDA,PRIVATE,ALBANY,LITTLE VILLAGE PRESCHOOL,24,16,67,4,17,0,0,4,17,24,100,23,96,24,100,23,96,21,88,21,88,Y
013420933,ALAMEDA,PRIVATE,SAN LEANDRO,"LIVE, LEARN AND LAUGH PRESCHOOL - SITE II",25,25,100,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,25,100,Y
013420543,ALAMEDA,PRIVATE,OAKLAND,"LIVE, LEARN, AND LAUGH",20,16,80,3,15,0,0,1,5,19,95,19,95,19,95,19,95,16,80,19,95,Y
010211015,ALAMEDA,PUBLIC,LIVERMORE,LIVERMORE PLAYSCHOOL,86,77,90,6,7,0,0,3,3,83,97,83,97,80,93,83,97,79,92,80,93,Y
010210117,ALAMEDA,PRIVATE,LIVERMORE,LLESA CHILDREN'S CENTER,41,37,90,1,2,0,0,3,7,41,100,40,98,39,95,40,98,39,95,39,95,Y
010211701,ALAMEDA,PRIVATE,SAN LORENZO,LOLLIPOP LANE PRE-SCHOOL,96,91,95,2,2,1,1,2,2,92,96,94,98,94,98,94,98,94,98,93,97,Y
013420569,ALAMEDA,PRIVATE,OAKLAND,LOVE ALWAYS CHILD CARE CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013418094,ALAMEDA,PRIVATE,PLEASANTON,LOVE AND CARE PRESCHOOL,18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,Y
013418182,ALAMEDA,PRIVATE,ALAMEDA,LUNA'S MONTESSORI BILINGUAL SCHOOL,39,0,0,0,0,0,0,39,100,36,92,37,95,37,95,37,95,37,95,37,95,Y
010206141,ALAMEDA,PUBLIC,OAKLAND,MERRITT COLLEGE CHILDREN'S CENTER,42,34,81,7,17,0,0,1,2,35,83,36,86,40,95,40,95,34,81,40,95,Y
010214929,ALAMEDA,PUBLIC,OAKLAND,MERRITT COLLEGE PRESCHOOL PRACTICUM, ,,,,,,,,,,,,,,,,,,,,,N
010213816,ALAMEDA,PRIVATE,OAKLAND,MILLS COLLEGE CHILDREN'S SCHOOL,53,42,79,5,9,0,0,6,11,44,83,44,83,49,92,52,98,42,79,49,92,Y
013420917,ALAMEDA,PRIVATE,CASTRO VALLEY,MISS HELENS PRESCHOOL,14,14,100,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,14,100,Y
013420595,ALAMEDA,PRIVATE,FREMONT,MISSION SAN JOSE CHILDREN'S HOUSE,20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,Y
013417530,ALAMEDA,PRIVATE,FREMONT,MISSION VALLEY MONTESSORI CHILDREN'S LRNG. CENT.,175,175,100,0,0,0,0,0,0,175,100,175,100,175,100,175,100,175,100,175,100,Y
010216398,ALAMEDA,PRIVATE,OAKLAND,MONTCLAIR COMMUNITY PLAY CENTER, ,,,,,,,,,,,,,,,,,,,,,N
013412618,ALAMEDA,PRIVATE,FREMONT,MONTESSORI CHILDREN'S CENTER,81,75,93,6,7,0,0,0,0,75,93,81,100,79,98,81,100,81,100,79,98,Y
010203130,ALAMEDA,PRIVATE,HAYWARD,MONTESSORI CHILDREN'S HOUSE OF HAYWARD,54,53,98,1,2,0,0,0,0,53,98,54,100,54,100,54,100,54,100,54,100,Y
013420971,ALAMEDA,PRIVATE,DUBLIN,MONTESSORI PLUS,21,21,100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,21,100,Y
010213903,ALAMEDA,PRIVATE,SAN LEANDRO,MONTESSORI SCHOOL AT WASHINGTON AVENUE,70,56,80,14,20,0,0,0,0,61,87,63,90,62,89,59,84,62,89,63,90,Y
013412388,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF CENTERVILLE,42,39,93,3,7,0,0,0,0,42,100,42,100,41,98,41,98,39,93,39,93,Y
013412901,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF FREMONT,95,90,95,5,5,0,0,0,0,90,95,90,95,90,95,90,95,90,95,90,95,Y
013412699,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF FREMONT CHILDRENS HOUSE,16,14,88,2,13,0,0,0,0,14,88,16,100,16,100,16,100,16,100,16,100,Y
013420932,ALAMEDA,PRIVATE,NEWARK,MONTESSORI SCHOOL OF NEWARK,30,19,63,11,37,0,0,0,0,25,83,29,97,29,97,30,100,25,83,28,93,Y
013410087,ALAMEDA,PRIVATE,SAN LEANDRO,MONTESSORI SCHOOL OF SAN LEANDRO,86,57,66,25,29,0,0,4,5,68,79,72,84,69,80,66,77,65,76,71,83,Y
010208784,ALAMEDA,PRIVATE,OAKLAND,MOUNTAIN BOULEVARD MONTESSORI SCHOOL,45,45,100,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,45,100,Y
010212497,ALAMEDA,PRIVATE,OAKLAND,MY OWN MONTESSORI SCHOOL,32,32,100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,Y
013414235,ALAMEDA,PRIVATE,DUBLIN,MY SPACE TO GROW,22,20,91,2,9,0,0,0,0,20,91,20,91,20,91,22,100,20,91,21,95,Y
010212175,ALAMEDA,PRIVATE,OAKLAND,"NEW DAY PRESCHOOL & LEARNING CTR., METROPOLITAN",18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,Y
010209783,ALAMEDA,PRIVATE,LIVERMORE,NEW HORIZONS PRESCHOOL AND DAY CARE,26,19,73,6,23,0,0,1,4,22,85,23,88,23,88,23,88,23,88,22,85,Y
010214949,ALAMEDA,PRIVATE,NEWARK,NEWARK COMMUNITY CENTER ANNEX,20,17,85,3,15,0,0,0,0,18,90,17,85,18,90,18,90,18,90,18,90,Y
013417824,ALAMEDA,PRIVATE,OAKLAND,NIKASIA CHILD CARE CENTER,14,12,86,2,14,0,0,0,0,14,100,14,100,14,100,14,100,13,93,13,93,Y
013411568,ALAMEDA,PRIVATE,SAN LEANDRO,NOAH'S ARK PRESCHOOL,16,13,81,3,19,0,0,0,0,14,88,16,100,16,100,16,100,15,94,15,94,Y
013417788,ALAMEDA,PRIVATE,OAKLAND,NORTHERN LIGHT SCHOOL,23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,Y
013419414,ALAMEDA,PRIVATE,OAKLAND,"OAKLAND GARDEN SCHOOL FOR CHILDREN, LLC", ,,,,,,,,,,,,,,,,,,,,,N
013415387,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - 85TH AVENUE CENTER,50,47,94,3,6,0,0,0,0,48,96,47,94,49,98,50,100,48,96,49,98,Y
010215003,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - ARROYO VIEJO PARK,34,31,91,3,9,0,0,0,0,34,100,34,100,33,97,34,100,32,94,33,97,Y
010216109,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - BROOKFIELD,56,45,80,11,20,0,0,0,0,46,82,50,89,54,96,54,96,53,95,53,95,Y
